# HOMER Differential Peaks
# Original Peak File = Turcan_K9_1w_annotated_peaks_ip_32.txt
# Peak File Tag Directory = RC_IP
# Background Tag Directory = WC_IP
#
# Mode = Peaks enriched over background
# Differential peaks = 6739
# Fraction of original peaks = 33.07%
# Original number of peaks = 20381
# Size of region used to count tags = given peak sizes (-fixed)
# Fold change cutoff = 1.50
# Poisson p-value cutoff = 1.00e-03
# strand = 2 (tags counted on 0=+strand, 1=-strand, 2=both strands)
# peak directory tagAdjust = 50
# background directory tagAdjust = 65
#
# cmd = getDifferentialPeaks Turcan_K9_1w_annotated_peaks_ip_32.txt RC_IP WC_IP -F 1.5 -P 0.001
#
#PeakID	chr	start	end	strand	score	focus ratio/other	Total Tags	Background Tags	Fold Change vs. Background	p-value
5576	chr1	67910152	67915726	+	0.000	0.000	265.5	147.6	1.80	2.40e-18
14345	chr1	67955586	67969929	+	0.000	0.000	817.0	351.0	2.33	9.65e-100
4630	chr1	67971268	67975896	+	0.000	0.000	299.5	162.8	1.84	7.99e-22
5522-2	chr1	67990582	67996102	+	0.000	0.000	331.5	151.0	2.19	9.52e-37
10142	chr1	68033657	68043797	+	0.000	0.000	451.5	248.3	1.82	5.73e-31
8531	chr1	68079586	68088115	+	0.000	0.000	367.0	215.1	1.71	3.22e-21
36668	chr1	70721128	70757794	+	0.000	0.000	2271.0	1299.8	1.75	5.18e-131
7778	chr1	70768584	70776360	+	0.000	0.000	420.5	277.2	1.52	9.31e-16
4977	chr1	70800650	70805625	+	0.000	0.000	236.0	139.3	1.69	5.77e-14
6760	chr1	70942858	70949616	+	0.000	0.000	271.0	161.3	1.68	2.24e-15
7705	chr1	71326716	71334419	+	0.000	0.000	351.0	193.1	1.82	1.41e-24
7359	chr1	76963745	76971102	+	0.000	0.000	260.0	164.2	1.58	3.47e-12
10619	chr1	76976285	76986902	+	0.000	0.000	462.0	303.6	1.52	1.86e-17
5408	chr1	77231400	77236806	+	0.000	0.000	248.5	144.7	1.72	4.08e-15
6712	chr1	77425626	77432336	+	0.000	0.000	376.5	227.8	1.65	1.75e-19
5009	chr1	77608320	77613327	+	0.000	0.000	258.0	164.7	1.57	1.16e-11
5776	chr1	77647104	77652878	+	0.000	0.000	300.0	129.5	2.32	1.66e-37
5684	chr1	78448546	78454228	+	0.000	0.000	230.0	143.7	1.60	2.18e-11
7748	chr1	78457089	78464835	+	0.000	0.000	328.0	194.6	1.69	1.91e-18
6438	chr1	78552588	78559024	+	0.000	0.000	236.0	152.5	1.55	2.33e-10
6891	chr1	92154258	92161147	+	0.000	0.000	261.0	169.6	1.54	4.75e-11
6566	chr1	92400447	92407011	+	0.000	0.000	243.5	157.9	1.54	2.07e-10
5697	chr1	112375566	112381261	+	0.000	0.000	283.0	144.2	1.96	1.24e-24
7079-3	chr1	113441468	113448545	+	0.000	0.000	323.0	185.3	1.74	3.58e-20
5529	chr1	114490915	114496442	+	0.000	0.000	217.5	133.9	1.62	2.76e-11
9891	chr1	115614163	115624052	+	0.000	0.000	506.0	332.4	1.52	5.78e-19
4397	chr1	115851767	115856162	+	0.000	0.000	189.5	125.1	1.51	6.48e-08
7825-2	chr1	115994426	116002249	+	0.000	0.000	491.0	310.9	1.58	2.86e-21
9387	chr1	116741259	116750644	+	0.000	0.000	521.0	333.4	1.56	1.39e-21
4556	chr1	116810059	116814613	+	0.000	0.000	249.0	161.3	1.54	9.66e-11
10346	chr1	116836853	116847197	+	0.000	0.000	552.0	338.3	1.63	1.15e-26
6456	chr1	117039173	117045627	+	0.000	0.000	356.0	170.1	2.09	1.44e-35
8007	chr1	117396661	117404666	+	0.000	0.000	418.0	236.1	1.77	8.90e-27
11620	chr1	178753697	178765315	+	0.000	0.000	447.5	278.1	1.61	8.46e-21
6549	chr1	180382770	180389317	+	0.000	0.000	352.0	148.1	2.38	5.97e-46
19414	chr1	180405064	180424476	+	0.000	0.000	1295.5	145.2	8.92	0.00e+00
11642	chr1	180458711	180470351	+	0.000	0.000	943.5	193.1	4.89	0.00e+00
8622	chr1	180650441	180659061	+	0.000	0.000	921.0	152.5	6.04	0.00e+00
6836	chr1	180659697	180666531	+	0.000	0.000	563.5	177.0	3.18	1.14e-117
7265	chr1	180692421	180699684	+	0.000	0.000	566.5	122.7	4.62	1.09e-185
33606	chr1	180711657	180745261	+	0.000	0.000	2233.0	483.4	4.62	0.00e+00
4140	chr1	181161603	181165741	+	0.000	0.000	688.0	160.8	4.28	8.98e-208
6780	chr1	181281365	181288143	+	0.000	0.000	503.0	180.9	2.78	8.02e-86
9006	chr1	181873244	181882248	+	0.000	0.000	552.5	191.1	2.89	7.59e-100
10059	chr1	181887029	181897086	+	0.000	0.000	999.5	179.9	5.56	0.00e+00
10663	chr1	181953723	181964384	+	0.000	0.000	1217.5	257.6	4.73	0.00e+00
5624	chr1	182131684	182137306	+	0.000	0.000	457.5	168.2	2.72	3.02e-75
8380	chr1	182155395	182163773	+	0.000	0.000	725.5	167.2	4.34	4.00e-222
12874	chr1	182911406	182924278	+	0.000	0.000	747.0	162.8	4.59	4.85e-243
5787	chr1	182932268	182938053	+	0.000	0.000	464.0	129.5	3.58	3.56e-114
7889	chr1	183249902	183257789	+	0.000	0.000	487.5	160.8	3.03	5.65e-95
6403	chr1	183759855	183766256	+	0.000	0.000	322.0	149.6	2.15	1.89e-34
7651	chr1	183768823	183776472	+	0.000	0.000	462.5	156.9	2.95	1.88e-86
11018	chr1	184244532	184255548	+	0.000	0.000	387.5	126.1	3.07	2.15e-77
7878	chr1	184286729	184294605	+	0.000	0.000	401.0	164.2	2.44	7.93e-55
6043	chr1	184302674	184308715	+	0.000	0.000	332.0	147.1	2.26	3.49e-39
6985	chr1	184676527	184683510	+	0.000	0.000	317.0	148.6	2.13	2.84e-33
8275	chr1	185022310	185030583	+	0.000	0.000	368.5	164.7	2.24	2.48e-42
11885	chr1	185100845	185112728	+	0.000	0.000	663.0	233.7	2.84	3.50e-116
7654	chr1	185356282	185363934	+	0.000	0.000	399.5	148.1	2.70	5.47e-65
8694	chr1	185793681	185802373	+	0.000	0.000	410.5	195.0	2.10	4.35e-41
9940	chr1	186500239	186510177	+	0.000	0.000	386.0	206.3	1.87	4.44e-29
9692	chr1	186520171	186529861	+	0.000	0.000	462.0	218.0	2.12	6.63e-47
7543	chr1	186538647	186546188	+	0.000	0.000	359.0	159.4	2.25	4.49e-42
7034	chr1	186547228	186554260	+	0.000	0.000	300.0	152.5	1.97	3.77e-26
7220-2	chr1	186579929	186587147	+	0.000	0.000	291.5	122.7	2.38	3.58e-38
10946	chr1	187825081	187836025	+	0.000	0.000	481.5	201.9	2.39	2.27e-62
7827	chr1	189265613	189273438	+	0.000	0.000	402.5	212.6	1.89	4.73e-31
12112	chr1	191248518	191260628	+	0.000	0.000	466.0	183.8	2.54	5.71e-68
10317	chr1	191275714	191286029	+	0.000	0.000	469.5	224.9	2.09	6.94e-46
7318-2	chr1	191372841	191380157	+	0.000	0.000	306.0	173.5	1.76	7.36e-20
7316	chr1	191534051	191541365	+	0.000	0.000	338.5	128.6	2.63	4.03e-53
9052	chr1	191929650	191938700	+	0.000	0.000	403.5	182.8	2.21	6.91e-45
10812	chr1	192199048	192209858	+	0.000	0.000	460.0	223.4	2.06	1.04e-43
9685-2	chr1	192241334	192251017	+	0.000	0.000	429.0	212.1	2.02	3.64e-39
12033	chr1	192279159	192291190	+	0.000	0.000	714.5	301.1	2.37	9.97e-91
12433	chr1	192662052	192674483	+	0.000	0.000	451.0	188.2	2.40	2.87e-59
13282	chr1	192682966	192696246	+	0.000	0.000	548.0	195.5	2.80	1.70e-94
8807	chr1	192714362	192723167	+	0.000	0.000	547.0	173.0	3.16	2.48e-113
9575	chr1	192736620	192746193	+	0.000	0.000	576.5	166.2	3.47	2.64e-135
8021	chr1	193327019	193335038	+	0.000	0.000	386.5	195.5	1.98	2.08e-33
7760	chr1	195552604	195560362	+	0.000	0.000	318.5	130.0	2.45	5.04e-44
10960	chr1	197204078	197215036	+	0.000	0.000	527.5	196.0	2.69	6.76e-85
7637-2	chr1	197563403	197571038	+	0.000	0.000	377.0	167.7	2.25	6.52e-44
14832	chr1	197720704	197735534	+	0.000	0.000	758.0	282.0	2.69	4.20e-121
7799-2	chr1	197873162	197880959	+	0.000	0.000	406.0	153.0	2.65	2.00e-64
9504	chr1	198133466	198142968	+	0.000	0.000	411.5	187.2	2.20	2.45e-45
16272	chr1	198950092	198966362	+	0.000	0.000	713.0	271.8	2.62	2.23e-109
7319	chr1	199046753	199054070	+	0.000	0.000	331.5	159.4	2.08	1.23e-32
11339	chr1	199099455	199110792	+	0.000	0.000	563.0	183.8	3.06	2.34e-111
8601	chr1	199709641	199718240	+	0.000	0.000	423.5	184.8	2.29	6.97e-51
6258	chr1	201337872	201344128	+	0.000	0.000	377.0	236.1	1.60	2.01e-17
7194	chr1	203092423	203099615	+	0.000	0.000	410.0	264.5	1.55	7.42e-17
4289-2	chr1	203103742	203108029	+	0.000	0.000	252.0	140.8	1.79	2.15e-17
8218	chr1	203250403	203258619	+	0.000	0.000	404.0	224.4	1.80	2.95e-27
6384	chr1	203891114	203897496	+	0.000	0.000	433.0	229.7	1.88	5.03e-33
4895	chr1	204167246	204172139	+	0.000	0.000	311.5	182.8	1.70	4.40e-18
3190	chr1	204328417	204331605	+	0.000	0.000	216.0	128.6	1.68	1.31e-12
8708	chr1	205875736	205884442	+	0.000	0.000	362.5	166.2	2.18	1.73e-39
3852	chr1	206119474	206123324	+	0.000	0.000	246.0	140.3	1.75	4.73e-16
5012	chr1	206146436	206151446	+	0.000	0.000	247.5	162.8	1.52	5.10e-10
4217	chr1	206810141	206814356	+	0.000	0.000	280.5	153.5	1.83	3.62e-20
10855	chr1	206872828	206883681	+	0.000	0.000	656.0	352.0	1.86	1.50e-47
6695	chr1	207196700	207203393	+	0.000	0.000	242.0	131.5	1.84	4.25e-18
7158	chr1	207251972	207259128	+	0.000	0.000	399.0	177.9	2.24	4.23e-46
5815	chr1	207289333	207295146	+	0.000	0.000	257.5	142.2	1.81	3.61e-18
5481	chr1	207330061	207335540	+	0.000	0.000	435.5	196.0	2.22	5.42e-49
7342	chr1	207382491	207389831	+	0.000	0.000	457.5	174.5	2.62	1.24e-70
6980-2	chr1	208617267	208624245	+	0.000	0.000	464.5	256.1	1.81	1.43e-31
9863	chr1	208954473	208964334	+	0.000	0.000	486.0	305.5	1.59	1.22e-21
5506-2	chr1	209053653	209059157	+	0.000	0.000	259.5	144.7	1.79	7.91e-18
7443	chr1	209177532	209184973	+	0.000	0.000	309.5	148.1	2.09	6.69e-31
5003	chr1	209469841	209474842	+	0.000	0.000	322.0	209.2	1.54	3.01e-13
8789	chr1	209494011	209502798	+	0.000	0.000	569.5	316.8	1.80	2.38e-37
5812	chr1	209903043	209908853	+	0.000	0.000	281.0	150.6	1.87	1.60e-21
9110	chr1	210033908	210043016	+	0.000	0.000	450.0	298.2	1.51	1.76e-16
7398	chr1	210276637	210284033	+	0.000	0.000	461.0	294.8	1.56	2.31e-19
4433	chr1	211399504	211403935	+	0.000	0.000	224.5	134.9	1.66	1.53e-12
7529	chr1	211803597	211811124	+	0.000	0.000	323.5	182.3	1.77	3.81e-21
9177	chr1	211856549	211865724	+	0.000	0.000	436.0	282.5	1.54	1.70e-17
6256	chr1	211878161	211884415	+	0.000	0.000	286.5	157.4	1.82	2.45e-20
6546	chr1	212394785	212401329	+	0.000	0.000	444.0	275.2	1.61	5.88e-21
4081	chr1	213033216	213037295	+	0.000	0.000	228.0	142.2	1.60	2.32e-11
4923-4	chr1	213145376	213150297	+	0.000	0.000	259.5	151.0	1.72	9.94e-16
5016-2	chr1	214573438	214578452	+	0.000	0.000	299.5	149.1	2.01	2.52e-27
6439	chr1	217285529	217291966	+	0.000	0.000	330.5	184.8	1.79	4.44e-22
12803	chr1	218503309	218516110	+	0.000	0.000	641.0	296.7	2.16	3.64e-67
9935	chr1	218574198	218584131	+	0.000	0.000	600.0	338.8	1.77	1.17e-37
7363	chr1	218604264	218611625	+	0.000	0.000	515.5	319.2	1.61	5.11e-24
