# HOMER Differential Peaks
# Original Peak File = Turcan_K27_annotated_peaks_ip_32.txt
# Peak File Tag Directory = RC_IP
# Background Tag Directory = WC_IP
#
# Mode = Peaks enriched over background
# Differential peaks = 4957
# Fraction of original peaks = 19.38%
# Original number of peaks = 25578
# Size of region used to count tags = given peak sizes (-fixed)
# Fold change cutoff = 1.50
# Poisson p-value cutoff = 1.00e-03
# strand = 2 (tags counted on 0=+strand, 1=-strand, 2=both strands)
# peak directory tagAdjust = 44
# background directory tagAdjust = 44
#
# cmd = getDifferentialPeaks Turcan_K27_annotated_peaks_ip_32.txt RC_IP WC_IP -F 1.5 -P 0.001
#
#PeakID	chr	start	end	strand	score	focus ratio/other	Total Tags	Background Tags	Fold Change vs. Background	p-value
2150	chr1	55734028	55736176	+	0.000	0.000	1047.0	591.8	1.77	5.26e-64
3395	chr1	55779983	55783376	+	0.000	0.000	1781.5	836.8	2.13	1.20e-176
3038	chr1	55867238	55870274	+	0.000	0.000	857.5	399.5	2.15	1.12e-87
3463	chr1	56067475	56070936	+	0.000	0.000	1098.0	715.9	1.53	3.37e-40
3445	chr1	56079293	56082736	+	0.000	0.000	2067.0	1343.5	1.54	7.46e-75
3141	chr1	56118940	56122079	+	0.000	0.000	2265.0	1187.1	1.91	7.13e-170
3519	chr1	56189673	56193190	+	0.000	0.000	2347.0	1358.2	1.73	1.59e-130
1912-3	chr1	56194002	56195912	+	0.000	0.000	698.5	387.1	1.80	6.71e-46
3315	chr1	56577179	56580492	+	0.000	0.000	1599.5	864.6	1.85	2.06e-110
4110	chr1	56908085	56912193	+	0.000	0.000	1737.5	1007.0	1.73	1.32e-96
3208	chr1	56919608	56922814	+	0.000	0.000	1233.5	792.0	1.56	1.01e-47
2605-2	chr1	57123167	57125770	+	0.000	0.000	1252.0	610.7	2.05	3.11e-114
6166	chr1	57128211	57134375	+	0.000	0.000	2949.0	783.1	3.77	0.00e+00
2916	chr1	57186635	57189549	+	0.000	0.000	1934.5	788.2	2.45	7.68e-259
6814	chr1	57843861	57850673	+	0.000	0.000	2912.5	775.4	3.76	0.00e+00
2359-2	chr1	58931811	58934168	+	0.000	0.000	918.5	604.9	1.52	1.81e-32
5881	chr1	59040287	59046166	+	0.000	0.000	2628.0	1748.8	1.50	2.22e-85
2523	chr1	59056281	59058802	+	0.000	0.000	1000.0	488.1	2.05	1.72e-91
2188	chr1	59366579	59368765	+	0.000	0.000	835.0	437.6	1.91	5.53e-64
3567	chr1	59414573	59418138	+	0.000	0.000	2416.0	1609.7	1.50	3.03e-78
7288	chr1	59480886	59488172	+	0.000	0.000	4310.0	2606.7	1.65	4.88e-204
2067-3	chr1	59520095	59522160	+	0.000	0.000	862.5	563.3	1.53	1.12e-31
4006	chr1	59749155	59753159	+	0.000	0.000	1750.0	984.3	1.78	3.38e-107
3559	chr1	59756962	59760519	+	0.000	0.000	1049.0	694.2	1.51	3.63e-36
2667-3	chr1	60902989	60905654	+	0.000	0.000	1545.5	558.2	2.77	4.55e-257
3144	chr1	62621211	62624353	+	0.000	0.000	973.5	541.9	1.80	2.23e-62
6282-2	chr1	63545058	63551338	+	0.000	0.000	8221.5	3234.0	2.54	0.00e+00
2888	chr1	64005043	64007929	+	0.000	0.000	1231.0	779.9	1.58	2.44e-50
4503	chr1	64037227	64041728	+	0.000	0.000	3356.5	1395.7	2.40	0.00e+00
2883	chr1	64041977	64044858	+	0.000	0.000	1975.0	731.9	2.70	3.72e-314
4368	chr1	64080271	64084637	+	0.000	0.000	1713.0	928.9	1.84	3.76e-117
3296	chr1	64110015	64113309	+	0.000	0.000	2662.0	857.3	3.11	0.00e+00
1288	chr1	64826611	64827897	+	0.000	0.000	580.0	377.8	1.54	3.22e-22
2959-2	chr1	65162739	65165696	+	0.000	0.000	1040.0	548.6	1.90	8.75e-78
2731-2	chr1	65371055	65373784	+	0.000	0.000	1240.5	603.9	2.05	1.48e-113
4033	chr1	65410542	65414573	+	0.000	0.000	1616.5	885.4	1.83	2.44e-107
11492	chr1	65420630	65432120	+	0.000	0.000	13306.5	8223.9	1.62	0.00e+00
3478	chr1	66229571	66233047	+	0.000	0.000	1363.5	893.4	1.53	2.55e-48
2427	chr1	66242905	66245330	+	0.000	0.000	1313.0	494.2	2.66	4.74e-204
5902	chr1	66246747	66252647	+	0.000	0.000	2604.0	1421.2	1.83	1.32e-173
3953	chr1	66394915	66398866	+	0.000	0.000	1867.5	1147.4	1.63	1.46e-84
6317	chr1	66462776	66469091	+	0.000	0.000	4840.0	2958.0	1.64	3.05e-220
3263	chr1	66504032	66507293	+	0.000	0.000	1254.5	438.6	2.86	1.66e-220
3497	chr1	66519977	66523472	+	0.000	0.000	1235.5	799.1	1.55	2.05e-46
8443	chr1	66937405	66945846	+	0.000	0.000	3268.5	1734.7	1.88	1.59e-235
3311	chr1	67018180	67021489	+	0.000	0.000	1906.5	1193.5	1.60	2.13e-80
2137	chr1	67338643	67340778	+	0.000	0.000	853.5	365.9	2.33	2.51e-104
3442	chr1	67644828	67648268	+	0.000	0.000	1588.5	1042.5	1.52	1.34e-55
4053	chr1	67650878	67654929	+	0.000	0.000	2494.0	1286.6	1.94	4.65e-195
3847-2	chr1	67881285	67885130	+	0.000	0.000	1589.0	1044.1	1.52	2.03e-55
5251	chr1	67968291	67973540	+	0.000	0.000	3762.0	2404.6	1.56	3.30e-144
2195	chr1	67978617	67980810	+	0.000	0.000	850.0	486.5	1.75	2.50e-50
3584	chr1	67985600	67989182	+	0.000	0.000	2598.0	1384.8	1.88	1.57e-185
3152-2	chr1	70155661	70158811	+	0.000	0.000	962.5	624.7	1.54	4.78e-36
2716-3	chr1	70758807	70761521	+	0.000	0.000	1064.5	410.7	2.59	1.48e-158
4594	chr1	70763568	70768160	+	0.000	0.000	2332.0	978.5	2.38	2.71e-294
4982	chr1	70777306	70782286	+	0.000	0.000	5006.0	2356.0	2.12	0.00e+00
2215	chr1	76432513	76434726	+	0.000	0.000	909.0	576.4	1.58	1.49e-37
3532	chr1	77270670	77274200	+	0.000	0.000	2486.0	1335.2	1.86	8.24e-174
5669	chr1	77318274	77323941	+	0.000	0.000	2378.5	1309.6	1.82	1.54e-154
3525	chr1	77346768	77350291	+	0.000	0.000	1788.0	954.2	1.87	6.15e-128
2445-2	chr1	77436743	77439186	+	0.000	0.000	1118.5	468.0	2.39	5.96e-143
2813	chr1	77584289	77587100	+	0.000	0.000	907.5	376.8	2.41	4.12e-118
5477	chr1	77602143	77607618	+	0.000	0.000	2810.0	1311.2	2.14	7.24e-282
2397	chr1	77637863	77640258	+	0.000	0.000	653.5	408.8	1.60	7.15e-29
5394	chr1	77680695	77686087	+	0.000	0.000	4346.5	2827.5	1.54	2.31e-154
3496-2	chr1	78080151	78083645	+	0.000	0.000	1465.0	808.7	1.81	2.18e-95
4624	chr1	78100497	78105119	+	0.000	0.000	1420.5	931.5	1.52	4.27e-50
2112-2	chr1	78171059	78173169	+	0.000	0.000	759.0	377.8	2.01	1.10e-66
7828	chr1	78274178	78282004	+	0.000	0.000	5828.5	2077.7	2.81	0.00e+00
2613	chr1	78302903	78305514	+	0.000	0.000	1247.0	543.2	2.30	7.71e-147
4320	chr1	78338006	78342324	+	0.000	0.000	3283.0	1665.3	1.97	9.12e-268
4072	chr1	78368045	78372115	+	0.000	0.000	2270.5	661.2	3.43	0.00e+00
3024	chr1	79321715	79324737	+	0.000	0.000	1825.5	934.1	1.95	2.20e-146
3083	chr1	82085398	82088479	+	0.000	0.000	1890.0	860.2	2.20	2.13e-201
2080	chr1	84618551	84620629	+	0.000	0.000	1163.0	648.4	1.79	6.54e-74
2467	chr1	86428812	86431277	+	0.000	0.000	1546.0	811.2	1.91	2.84e-116
2005	chr1	88740421	88742424	+	0.000	0.000	682.5	405.9	1.68	6.23e-36
1726	chr1	88882293	88884017	+	0.000	0.000	642.5	379.7	1.69	1.16e-34
2404	chr1	90767605	90770007	+	0.000	0.000	1253.5	767.4	1.63	3.60e-58
5743	chr1	91552192	91557933	+	0.000	0.000	2282.0	1159.6	1.97	5.62e-186
4062	chr1	91581155	91585215	+	0.000	0.000	1948.5	970.2	2.01	1.58e-167
4276	chr1	91648489	91652763	+	0.000	0.000	3022.5	1405.3	2.15	2.20e-305
4202	chr1	91698075	91702275	+	0.000	0.000	1564.5	538.7	2.90	3.15e-281
2541	chr1	92988849	92991388	+	0.000	0.000	1363.5	550.5	2.48	2.96e-186
3833	chr1	93604805	93608636	+	0.000	0.000	1152.5	654.5	1.76	4.22e-69
2645-2	chr1	94066142	94068785	+	0.000	0.000	1321.5	576.8	2.29	1.17e-154
5901	chr1	96556221	96562120	+	0.000	0.000	3007.0	1678.8	1.79	7.18e-187
2571	chr1	96864782	96867351	+	0.000	0.000	2191.0	938.9	2.33	3.92e-265
3553	chr1	97143178	97146729	+	0.000	0.000	1483.5	716.5	2.07	4.91e-138
3141-2	chr1	97901791	97904930	+	0.000	0.000	1010.0	521.7	1.94	5.29e-80
3690-2	chr1	97905099	97908787	+	0.000	0.000	1103.5	618.0	1.79	3.75e-69
5323	chr1	98101109	98106430	+	0.000	0.000	2890.5	1389.3	2.08	3.70e-270
3458	chr1	98387037	98390493	+	0.000	0.000	1629.5	889.3	1.83	2.28e-109
3063-2	chr1	98403692	98406753	+	0.000	0.000	930.0	431.5	2.16	5.47e-96
3711	chr1	99755372	99759081	+	0.000	0.000	1216.0	756.5	1.61	2.50e-53
3114	chr1	100583831	100586943	+	0.000	0.000	998.5	595.6	1.68	3.42e-51
2166-3	chr1	101199724	101201888	+	0.000	0.000	857.0	401.1	2.14	6.97e-87
6100	chr1	101257337	101263435	+	0.000	0.000	4049.5	1643.6	2.46	0.00e+00
4597	chr1	106221126	106225721	+	0.000	0.000	2498.5	867.8	2.88	0.00e+00
3451-2	chr1	106265575	106269024	+	0.000	0.000	1115.0	584.1	1.91	7.79e-85
3374	chr1	107075422	107078794	+	0.000	0.000	1252.5	797.2	1.57	3.61e-50
2303	chr1	109792304	109794605	+	0.000	0.000	1177.5	708.9	1.66	3.82e-58
3271	chr1	110419273	110422542	+	0.000	0.000	5336.0	1053.1	5.07	0.00e+00
3853	chr1	111363720	111367571	+	0.000	0.000	2208.0	1413.6	1.56	5.49e-85
2141-2	chr1	112521599	112523738	+	0.000	0.000	901.0	531.3	1.70	2.51e-48
5310	chr1	114030443	114035751	+	0.000	0.000	4370.0	1977.2	2.21	0.00e+00
2216-3	chr1	114039596	114041810	+	0.000	0.000	1530.5	644.9	2.37	3.79e-192
2318	chr1	114093095	114095411	+	0.000	0.000	1686.0	576.1	2.93	8.33e-307
1740-2	chr1	114122127	114123865	+	0.000	0.000	1379.0	781.2	1.77	4.58e-83
3941	chr1	114318345	114322284	+	0.000	0.000	1559.5	532.0	2.93	1.69e-284
6871	chr1	114453686	114460555	+	0.000	0.000	6909.5	2378.0	2.91	0.00e+00
4515	chr1	115236877	115241390	+	0.000	0.000	2661.5	1222.0	2.18	5.46e-277
2432	chr1	115250475	115252905	+	0.000	0.000	1150.5	409.8	2.81	2.29e-196
3046	chr1	115256148	115259192	+	0.000	0.000	2686.0	966.4	2.78	0.00e+00
3894	chr1	115666868	115670760	+	0.000	0.000	3114.0	1336.2	2.33	0.00e+00
3559-2	chr1	115726374	115729931	+	0.000	0.000	3280.0	1907.2	1.72	1.10e-178
4772	chr1	115779462	115784232	+	0.000	0.000	6498.0	2673.3	2.43	0.00e+00
4304	chr1	115975539	115979841	+	0.000	0.000	2833.0	1869.1	1.52	1.89e-95
3289	chr1	116507591	116510878	+	0.000	0.000	1997.5	1145.2	1.74	9.54e-115
1801	chr1	116520683	116522482	+	0.000	0.000	714.0	440.8	1.62	4.86e-33
1850-2	chr1	117612479	117614327	+	0.000	0.000	779.0	463.5	1.68	8.21e-41
2498-3	chr1	117695323	117697819	+	0.000	0.000	2430.5	1209.5	2.01	9.25e-209
2450-2	chr1	118100343	118102791	+	0.000	0.000	1257.5	674.3	1.86	2.87e-89
5518-2	chr1	118945721	118951237	+	0.000	0.000	3512.0	2150.9	1.63	3.42e-159
2850	chr1	150819682	150822530	+	0.000	0.000	808.5	400.2	2.02	9.76e-72
2374	chr1	171816640	171819012	+	0.000	0.000	942.5	572.9	1.65	2.37e-45
2216-5	chr1	172745192	172747406	+	0.000	0.000	1082.0	385.5	2.81	5.96e-185
4246	chr1	172820863	172825107	+	0.000	0.000	1624.0	463.8	3.50	0.00e+00
4193-2	chr1	177974002	177978193	+	0.000	0.000	1446.5	832.7	1.74	1.43e-82
2924	chr1	178166593	178169515	+	0.000	0.000	824.5	502.2	1.64	1.29e-39
2373	chr1	178274292	178276663	+	0.000	0.000	821.0	455.8	1.80	1.95e-53
1499	chr1	179217614	179219111	+	0.000	0.000	734.0	467.0	1.57	2.67e-30
2189-3	chr1	180501626	180503813	+	0.000	0.000	2571.0	952.6	2.70	0.00e+00
2642	chr1	181032307	181034947	+	0.000	0.000	3063.5	830.1	3.69	0.00e+00
3661	chr1	181076573	181080232	+	0.000	0.000	3657.5	1788.8	2.04	0.00e+00
5420	chr1	181086518	181091936	+	0.000	0.000	2612.0	1281.8	2.04	2.33e-232
3494	chr1	181094032	181097524	+	0.000	0.000	1863.5	556.3	3.35	0.00e+00
2966-2	chr1	181100554	181103518	+	0.000	0.000	1275.5	645.5	1.98	7.02e-106
1637-4	chr1	181103681	181105316	+	0.000	0.000	864.5	555.6	1.56	7.09e-34
4043-2	chr1	181132775	181136816	+	0.000	0.000	9169.5	3339.9	2.75	0.00e+00
2006-5	chr1	181502275	181504279	+	0.000	0.000	1434.0	530.7	2.70	2.86e-229
3307	chr1	181508241	181511546	+	0.000	0.000	1478.0	714.3	2.07	1.70e-137
4751	chr1	181896042	181900791	+	0.000	0.000	4191.5	395.7	10.59	0.00e+00
8003	chr1	182143496	182151497	+	0.000	0.000	13658.5	4725.0	2.89	0.00e+00
2949	chr1	182185151	182188098	+	0.000	0.000	1445.0	619.9	2.33	3.29e-175
2045-4	chr1	182258420	182260463	+	0.000	0.000	1595.0	368.2	4.33	0.00e+00
2119-2	chr1	182280871	182282988	+	0.000	0.000	1296.5	382.3	3.39	6.80e-293
4255	chr1	182288288	182292541	+	0.000	0.000	4636.0	1673.0	2.77	0.00e+00
1730	chr1	182587920	182589648	+	0.000	0.000	1690.0	765.5	2.21	3.05e-182
1495-4	chr1	182962585	182964078	+	0.000	0.000	998.0	455.2	2.19	7.11e-107
12776	chr1	183020847	183033621	+	0.000	0.000	13005.0	5187.9	2.51	0.00e+00
4392	chr1	183058052	183062442	+	0.000	0.000	2382.5	794.9	3.00	0.00e+00
4737	chr1	183161260	183165995	+	0.000	0.000	2907.0	1649.0	1.76	6.36e-172
2292	chr1	183208876	183211166	+	0.000	0.000	1206.0	631.5	1.91	1.02e-91
14946	chr1	183229691	183244635	+	0.000	0.000	8867.0	5033.7	1.76	0.00e+00
6363	chr1	183275795	183282156	+	0.000	0.000	7731.5	4934.5	1.57	1.34e-295
3529	chr1	183301425	183304952	+	0.000	0.000	2414.5	746.3	3.24	0.00e+00
2019-3	chr1	183470345	183472362	+	0.000	0.000	2746.5	1554.3	1.77	1.21e-163
2129-2	chr1	183514085	183516212	+	0.000	0.000	922.5	449.1	2.05	5.92e-85
3412	chr1	183632451	183635861	+	0.000	0.000	2422.5	970.9	2.50	0.00e+00
3942-2	chr1	183913255	183917195	+	0.000	0.000	2672.0	1370.4	1.95	4.18e-212
2554-2	chr1	183942055	183944607	+	0.000	0.000	1191.5	508.6	2.34	3.63e-146
2140-3	chr1	183956025	183958163	+	0.000	0.000	1110.0	488.1	2.27	2.39e-128
2509-3	chr1	184050271	184052778	+	0.000	0.000	1242.5	604.3	2.06	4.92e-114
2780	chr1	184055420	184058198	+	0.000	0.000	1119.5	560.4	2.00	8.31e-96
2696	chr1	184116681	184119375	+	0.000	0.000	953.0	506.1	1.88	3.72e-70
4779	chr1	184295694	184300471	+	0.000	0.000	2092.0	940.5	2.22	8.34e-229
4726	chr1	184489528	184494252	+	0.000	0.000	4674.0	1775.7	2.63	0.00e+00
3100	chr1	184836531	184839629	+	0.000	0.000	1745.0	488.8	3.57	0.00e+00
5653	chr1	184886413	184892064	+	0.000	0.000	2222.0	770.6	2.88	0.00e+00
6367	chr1	184950331	184956696	+	0.000	0.000	7031.5	2699.5	2.60	0.00e+00
4617	chr1	184970213	184974828	+	0.000	0.000	2647.5	1306.1	2.03	3.06e-232
2392	chr1	185368989	185371379	+	0.000	0.000	787.5	522.1	1.51	2.49e-27
4765	chr1	185482193	185486956	+	0.000	0.000	7688.5	3142.9	2.45	0.00e+00
2852-2	chr1	185498371	185501221	+	0.000	0.000	1557.5	699.6	2.23	4.56e-171
2620	chr1	185519202	185521820	+	0.000	0.000	997.5	595.6	1.67	5.75e-51
3113	chr1	185644826	185647937	+	0.000	0.000	1977.5	602.3	3.28	0.00e+00
3505-2	chr1	185717305	185720808	+	0.000	0.000	2634.0	463.8	5.68	0.00e+00
6387	chr1	185859953	185866338	+	0.000	0.000	7553.0	1308.0	5.77	0.00e+00
4404-2	chr1	186080016	186084418	+	0.000	0.000	2623.5	798.1	3.29	0.00e+00
14993	chr1	186177708	186192699	+	0.000	0.000	10691.5	6237.1	1.71	0.00e+00
4261-2	chr1	186617862	186622121	+	0.000	0.000	1719.0	924.8	1.86	2.67e-120
1640	chr1	186818567	186820205	+	0.000	0.000	854.0	446.2	1.91	6.45e-66
3430	chr1	187000017	187003445	+	0.000	0.000	2828.0	1152.9	2.45	0.00e+00
4245	chr1	189604757	189609000	+	0.000	0.000	2141.5	592.1	3.62	0.00e+00
4929-2	chr1	190167061	190171988	+	0.000	0.000	4064.0	1006.0	4.04	0.00e+00
4283	chr1	191557055	191561336	+	0.000	0.000	2135.5	857.0	2.49	6.59e-294
7074	chr1	191639092	191646164	+	0.000	0.000	8114.5	1943.6	4.17	0.00e+00
4410	chr1	191668504	191672912	+	0.000	0.000	2850.0	509.3	5.60	0.00e+00
5177	chr1	192260915	192266090	+	0.000	0.000	4795.5	1052.1	4.56	0.00e+00
2175-2	chr1	192515899	192518072	+	0.000	0.000	956.5	624.7	1.53	6.35e-35
2336	chr1	192528926	192531260	+	0.000	0.000	1766.5	607.8	2.91	1.20e-317
3411	chr1	192538444	192541853	+	0.000	0.000	2647.5	557.2	4.75	0.00e+00
