# HOMER Differential Peaks
# Original Peak File = Turcan_K9_1w_annotated_peaks_ip_32.txt
# Peak File Tag Directory = WC_IP
# Background Tag Directory = RC_IP
#
# Mode = Peaks enriched over background
# Differential peaks = 2660
# Fraction of original peaks = 13.05%
# Original number of peaks = 20381
# Size of region used to count tags = given peak sizes (-fixed)
# Fold change cutoff = 1.50
# Poisson p-value cutoff = 1.00e-03
# strand = 2 (tags counted on 0=+strand, 1=-strand, 2=both strands)
# peak directory tagAdjust = 65
# background directory tagAdjust = 50
#
# cmd = getDifferentialPeaks Turcan_K9_1w_annotated_peaks_ip_32.txt WC_IP RC_IP -F 1.5 -P 0.001
#
#PeakID	chr	start	end	strand	score	focus ratio/other	Total Tags	Background Tags	Fold Change vs. Background	p-value
8706	chr1	57859393	57868097	+	0.000	0.000	424.8	155.5	2.73	2.42e-70
11359	chr1	57868339	57879696	+	0.000	0.000	602.2	175.0	3.44	6.24e-140
27992	chr1	57884193	57912183	+	0.000	0.000	1333.0	391.5	3.40	6.17e-303
22838	chr1	57914278	57937114	+	0.000	0.000	1044.6	236.5	4.42	0.00e+00
35720	chr1	57945995	57981713	+	0.000	0.000	1689.9	369.5	4.57	0.00e+00
49183	chr1	57982362	58031543	+	0.000	0.000	2143.0	234.5	9.14	0.00e+00
28445	chr1	58078717	58107160	+	0.000	0.000	1247.5	132.0	9.45	0.00e+00
14164	chr1	58136596	58150758	+	0.000	0.000	644.8	150.0	4.30	2.15e-195
14021	chr1	60496085	60510104	+	0.000	0.000	549.9	138.5	3.97	1.84e-152
14019	chr1	60686815	60700832	+	0.000	0.000	563.6	131.0	4.30	2.77e-171
5768-2	chr1	63317969	63323735	+	0.000	0.000	230.2	135.5	1.70	9.76e-14
8116	chr1	98503704	98511818	+	0.000	0.000	331.4	212.5	1.56	3.45e-14
7122-2	chr1	98526335	98533455	+	0.000	0.000	287.4	182.5	1.57	5.73e-13
8226	chr1	99092608	99100832	+	0.000	0.000	387.1	213.0	1.82	7.20e-27
5281	chr1	99155934	99161213	+	0.000	0.000	239.5	149.5	1.60	1.00e-11
5848	chr1	102019351	102025197	+	0.000	0.000	279.1	125.0	2.23	1.70e-32
10270	chr1	102282894	102293162	+	0.000	0.000	523.0	263.0	1.99	2.09e-45
5123	chr1	102781585	102786706	+	0.000	0.000	238.1	157.5	1.51	1.45e-09
5110	chr1	102853042	102858150	+	0.000	0.000	303.6	181.0	1.68	8.58e-17
20080	chr1	103859147	103879225	+	0.000	0.000	1082.3	320.0	3.38	5.09e-244
10866	chr1	103880196	103891060	+	0.000	0.000	419.9	137.0	3.06	3.24e-83
12913	chr1	104040917	104053828	+	0.000	0.000	581.7	241.5	2.41	2.41e-76
17865	chr1	104449488	104467351	+	0.000	0.000	1028.5	335.0	3.07	4.46e-202
6293	chr1	104579709	104586000	+	0.000	0.000	358.8	184.5	1.94	8.37e-30
15949	chr1	104606211	104622158	+	0.000	0.000	860.8	558.5	1.54	1.98e-32
5275	chr1	104901076	104906349	+	0.000	0.000	276.2	150.5	1.84	3.40e-20
8188	chr1	105374826	105383012	+	0.000	0.000	378.3	183.0	2.07	1.58e-36
6358	chr1	105979598	105985954	+	0.000	0.000	392.5	193.0	2.03	2.46e-36
5203	chr1	106622568	106627769	+	0.000	0.000	252.7	128.0	1.97	2.64e-22
6381-2	chr1	106853447	106859826	+	0.000	0.000	270.8	163.0	1.66	1.18e-14
6680	chr1	117445276	117451954	+	0.000	0.000	296.7	187.5	1.58	1.66e-13
6453-2	chr1	118207888	118214339	+	0.000	0.000	259.1	172.0	1.51	3.98e-10
18148	chr1	118361119	118379265	+	0.000	0.000	1060.7	662.0	1.60	4.43e-46
5869	chr1	122286086	122291953	+	0.000	0.000	214.6	134.0	1.60	1.23e-10
2550	chr1	122433176	122435724	+	0.000	0.000	229.3	135.0	1.70	1.17e-13
5574	chr1	124861629	124867201	+	0.000	0.000	253.2	139.0	1.82	2.78e-18
7989	chr1	124874428	124882415	+	0.000	0.000	338.3	193.5	1.75	3.81e-21
4990	chr1	124901694	124906682	+	0.000	0.000	243.4	135.5	1.80	6.35e-17
5420	chr1	124923084	124928502	+	0.000	0.000	297.2	143.0	2.08	1.80e-29
41402	chr1	124936453	124977853	+	0.000	0.000	2362.5	1417.0	1.67	3.70e-116
39129	chr1	124978457	125017584	+	0.000	0.000	2168.9	1261.5	1.72	1.40e-118
4596	chr1	125020621	125025215	+	0.000	0.000	273.7	154.0	1.78	3.47e-18
59411	chr1	125026122	125085531	+	0.000	0.000	3653.0	2381.0	1.53	6.74e-129
9624	chr1	125088163	125097785	+	0.000	0.000	377.9	232.0	1.63	1.60e-18
14725	chr1	125103394	125118117	+	0.000	0.000	705.9	423.0	1.67	4.37e-36
10642	chr1	125119536	125130176	+	0.000	0.000	497.1	252.0	1.97	2.33e-42
39388	chr1	125131938	125171324	+	0.000	0.000	3689.6	2238.0	1.65	4.91e-173
7850	chr1	125176671	125184519	+	0.000	0.000	17465.6	7376.5	2.37	0.00e+00
3762	chr1	143184627	143188387	+	0.000	0.000	6038.4	2515.0	2.40	0.00e+00
6680-2	chr1	143189198	143195876	+	0.000	0.000	12675.6	5149.5	2.46	0.00e+00
6447-2	chr1	143197441	143203886	+	0.000	0.000	7652.5	3235.5	2.37	0.00e+00
2959	chr1	143205560	143208517	+	0.000	0.000	3000.4	1154.5	2.60	0.00e+00
15447	chr1	143210835	143226280	+	0.000	0.000	33257.9	13402.5	2.48	0.00e+00
15168	chr1	143227056	143242222	+	0.000	0.000	22023.8	9352.0	2.35	0.00e+00
15883	chr1	143243065	143258946	+	0.000	0.000	16595.0	7128.5	2.33	0.00e+00
8409	chr1	143260338	143268745	+	0.000	0.000	15907.2	6453.0	2.47	0.00e+00
6912	chr1	143269572	143276482	+	0.000	0.000	1113.5	597.5	1.86	4.02e-79
5907-3	chr1	147307067	147312972	+	0.000	0.000	284.5	181.0	1.57	9.51e-13
3199	chr1	152214140	152217337	+	0.000	0.000	229.7	124.0	1.85	2.22e-17
7254	chr1	152307129	152314381	+	0.000	0.000	314.3	153.0	2.05	3.30e-30
7777	chr1	159381920	159389695	+	0.000	0.000	331.4	163.5	2.03	9.77e-31
17695	chr1	163857751	163875444	+	0.000	0.000	704.9	278.0	2.54	2.09e-101
10298	chr1	163901703	163911999	+	0.000	0.000	377.4	140.5	2.69	4.15e-61
13684	chr1	163925610	163939292	+	0.000	0.000	527.9	162.5	3.25	2.66e-113
13294	chr1	163961607	163974899	+	0.000	0.000	608.1	155.0	3.92	1.51e-166
16236	chr1	164023966	164040200	+	0.000	0.000	737.6	155.5	4.74	6.22e-248
6277	chr1	233776082	233782357	+	0.000	0.000	221.9	141.0	1.57	2.96e-10
6426-2	chr1	233963602	233970026	+	0.000	0.000	221.9	131.5	1.69	7.17e-13
8173	chr1	247016659	247024830	+	0.000	0.000	349.5	224.0	1.56	7.02e-15
6693	chr1	247104507	247111198	+	0.000	0.000	298.7	154.5	1.93	9.62e-25
5559	chr1	247120626	247126183	+	0.000	0.000	274.2	164.0	1.67	2.94e-15
10663-2	chr1	247221358	247232019	+	0.000	0.000	509.4	308.0	1.65	7.83e-26
12097	chr1	247245565	247257660	+	0.000	0.000	463.9	278.5	1.67	3.82e-24
7839-2	chr1	247593032	247600869	+	0.000	0.000	348.5	144.0	2.42	6.27e-47
33605	chr1	247615551	247649154	+	0.000	0.000	1775.4	304.0	5.84	0.00e+00
29181	chr1	247696350	247725529	+	0.000	0.000	1642.9	170.5	9.64	0.00e+00
24836	chr1	247728440	247753274	+	0.000	0.000	1360.9	133.5	10.19	0.00e+00
45944	chr1	247811212	247857154	+	0.000	0.000	2607.4	193.0	13.51	0.00e+00
33145	chr1	247921844	247954987	+	0.000	0.000	1923.0	148.0	12.99	0.00e+00
38513	chr1	247986023	248024534	+	0.000	0.000	2281.3	328.5	6.94	0.00e+00
25327	chr1	248042218	248067543	+	0.000	0.000	1455.7	169.0	8.61	0.00e+00
30666	chr1	248072155	248102819	+	0.000	0.000	1688.9	454.0	3.72	0.00e+00
16676	chr1	248103380	248120054	+	0.000	0.000	995.7	496.0	2.01	1.92e-86
15844	chr1	248120653	248136495	+	0.000	0.000	901.4	406.5	2.22	5.00e-99
19924	chr1	248137146	248157068	+	0.000	0.000	1137.5	197.5	5.76	0.00e+00
15116	chr1	248172554	248187668	+	0.000	0.000	833.9	194.0	4.30	4.09e-252
32220	chr1	248188941	248221159	+	0.000	0.000	1722.1	400.5	4.30	0.00e+00
18858	chr1	248221781	248240637	+	0.000	0.000	1011.4	201.5	5.02	0.00e+00
29872	chr1	248307031	248336901	+	0.000	0.000	1492.4	195.0	7.65	0.00e+00
43019	chr1	248340505	248383522	+	0.000	0.000	2350.7	131.0	17.94	0.00e+00
18077	chr2	28120	46195	+	0.000	0.000	782.6	242.5	3.23	9.42e-166
20918	chr2	46853	67769	+	0.000	0.000	1071.5	282.0	3.80	1.55e-280
24313	chr2	68493	92804	+	0.000	0.000	1304.2	304.5	4.28	0.00e+00
25294	chr2	93299	118591	+	0.000	0.000	1134.1	297.0	3.82	7.66e-299
11256	chr2	127660	138914	+	0.000	0.000	484.4	142.5	3.40	5.04e-111
9083	chr2	349816	358897	+	0.000	0.000	349.0	189.5	1.84	2.38e-25
6548-2	chr2	779419	785965	+	0.000	0.000	249.3	125.0	1.99	1.08e-22
8691	chr2	790976	799665	+	0.000	0.000	328.0	160.5	2.04	7.54e-31
25422	chr2	820871	846291	+	0.000	0.000	1136.5	565.5	2.01	9.78e-99
10083	chr2	850381	860462	+	0.000	0.000	542.6	258.5	2.10	2.30e-53
3802-2	chr2	864357	868157	+	0.000	0.000	208.7	134.5	1.55	2.64e-09
15759	chr2	869544	885301	+	0.000	0.000	778.7	428.5	1.82	5.79e-52
26711	chr2	885927	912636	+	0.000	0.000	1426.4	873.0	1.63	5.14e-66
13291	chr2	913873	927162	+	0.000	0.000	806.6	485.5	1.66	2.00e-40
4229	chr2	951545	955772	+	0.000	0.000	258.1	156.0	1.65	5.22e-14
12080	chr2	1015119	1027197	+	0.000	0.000	722.5	474.0	1.52	2.43e-26
10930	chr2	1095037	1105965	+	0.000	0.000	653.6	432.5	1.51	3.83e-23
20964	chr2	2236860	2257822	+	0.000	0.000	1203.0	783.0	1.54	5.53e-44
166211	chr2	2259333	2425542	+	0.000	0.000	10038.4	3567.0	2.81	0.00e+00
110430	chr2	2426177	2536605	+	0.000	0.000	6562.9	1396.5	4.70	0.00e+00
25822	chr2	2537183	2563003	+	0.000	0.000	1595.5	701.5	2.27	2.01e-183
79800	chr2	2563691	2643489	+	0.000	0.000	4595.4	2963.5	1.55	3.25e-169
75367	chr2	2645207	2720572	+	0.000	0.000	4541.2	2833.0	1.60	3.15e-191
8493	chr2	2741147	2749638	+	0.000	0.000	495.2	268.0	1.85	1.87e-35
11655	chr2	2780936	2792589	+	0.000	0.000	615.4	377.5	1.63	2.56e-29
32569	chr2	2816023	2848590	+	0.000	0.000	1764.6	917.5	1.92	1.38e-135
10987	chr2	2851312	2862297	+	0.000	0.000	804.1	240.5	3.34	4.15e-179
40107	chr2	2866413	2906518	+	0.000	0.000	2213.9	379.5	5.83	0.00e+00
29128	chr2	2907229	2936355	+	0.000	0.000	1702.1	321.5	5.29	0.00e+00
91688	chr2	2939153	3030839	+	0.000	0.000	4891.1	1226.5	3.99	0.00e+00
7914	chr2	3040541	3048453	+	0.000	0.000	410.6	122.0	3.37	4.90e-93
24707	chr2	3750230	3774935	+	0.000	0.000	1529.5	218.0	7.02	0.00e+00
108965	chr2	3820807	3929770	+	0.000	0.000	6210.0	813.5	7.63	0.00e+00
130949	chr2	3930548	4061495	+	0.000	0.000	7691.6	742.0	10.37	0.00e+00
46063	chr2	4062295	4108356	+	0.000	0.000	2843.0	268.5	10.59	0.00e+00
38367	chr2	4109064	4147429	+	0.000	0.000	2276.0	405.0	5.62	0.00e+00
104726	chr2	4163378	4268102	+	0.000	0.000	6321.4	571.0	11.07	0.00e+00
182411	chr2	4269684	4452093	+	0.000	0.000	10759.0	822.5	13.08	0.00e+00
149414	chr2	4452777	4602189	+	0.000	0.000	8933.7	742.0	12.04	0.00e+00
40260	chr2	4602817	4643075	+	0.000	0.000	2379.1	395.5	6.02	0.00e+00
23223	chr2	4648325	4671546	+	0.000	0.000	1280.7	425.5	3.01	1.23e-243
61845	chr2	4671770	4733613	+	0.000	0.000	3428.1	834.5	4.11	0.00e+00
54059	chr2	4739852	4793909	+	0.000	0.000	3320.6	453.5	7.32	0.00e+00
205714	chr2	4796079	5001791	+	0.000	0.000	12581.3	1149.0	10.95	0.00e+00
43006	chr2	5006635	5049639	+	0.000	0.000	2700.2	260.0	10.39	0.00e+00
91235	chr2	5050866	5142099	+	0.000	0.000	5769.1	621.0	9.29	0.00e+00
53671	chr2	5143096	5196765	+	0.000	0.000	3110.4	432.0	7.20	0.00e+00
80880	chr2	5199249	5280127	+	0.000	0.000	5086.2	563.0	9.03	0.00e+00
348059	chr2	5280660	5628717	+	0.000	0.000	21627.9	2862.0	7.56	0.00e+00
39826	chr2	5656426	5696250	+	0.000	0.000	2453.9	315.0	7.79	0.00e+00
455937	chr2	5706674	6162609	+	0.000	0.000	28592.1	6165.0	4.64	0.00e+00
74743	chr2	6163223	6237964	+	0.000	0.000	4633.0	1089.5	4.25	0.00e+00
491837	chr2	6238981	6730816	+	0.000	0.000	29547.3	9864.0	3.00	0.00e+00
41068	chr2	6731110	6772176	+	0.000	0.000	2353.7	670.5	3.51	0.00e+00
28562	chr2	6772971	6801531	+	0.000	0.000	1500.7	451.0	3.33	0.00e+00
10759	chr2	6802200	6812957	+	0.000	0.000	551.4	220.5	2.50	6.75e-78
11418	chr2	6818150	6829566	+	0.000	0.000	495.7	173.5	2.86	4.89e-88
30862	chr2	15896403	15927263	+	0.000	0.000	1350.1	356.5	3.79	0.00e+00
14015	chr2	16002181	16016194	+	0.000	0.000	669.2	142.0	4.71	6.85e-224
27433	chr2	16061733	16089164	+	0.000	0.000	1382.9	141.5	9.77	0.00e+00
28383	chr2	16114518	16142899	+	0.000	0.000	1371.1	188.5	7.27	0.00e+00
20623	chr2	16150208	16170829	+	0.000	0.000	1000.6	128.0	7.82	0.00e+00
23557	chr2	16171135	16194690	+	0.000	0.000	1097.4	129.0	8.51	0.00e+00
35159	chr2	16195295	16230452	+	0.000	0.000	1642.4	183.5	8.95	0.00e+00
30298	chr2	16288226	16318522	+	0.000	0.000	1453.3	293.0	4.96	0.00e+00
35732	chr2	16333962	16369692	+	0.000	0.000	1515.8	359.0	4.22	0.00e+00
121612	chr2	21214525	21336135	+	0.000	0.000	6980.9	1023.0	6.82	0.00e+00
151453	chr2	21341983	21493434	+	0.000	0.000	8876.5	2304.5	3.85	0.00e+00
28938	chr2	21494057	21522993	+	0.000	0.000	1440.6	453.0	3.18	3.75e-297
42639	chr2	21523860	21566497	+	0.000	0.000	2604.9	704.0	3.70	0.00e+00
334213	chr2	21567058	21901269	+	0.000	0.000	19577.8	4726.5	4.14	0.00e+00
178166	chr2	21909099	22087263	+	0.000	0.000	10310.7	1181.0	8.73	0.00e+00
40105	chr2	22087958	22128061	+	0.000	0.000	2049.1	365.0	5.61	0.00e+00
29545	chr2	22128427	22157970	+	0.000	0.000	1527.1	284.5	5.37	0.00e+00
143502	chr2	22161870	22305370	+	0.000	0.000	7899.8	2120.5	3.73	0.00e+00
138213	chr2	22307745	22445956	+	0.000	0.000	7654.9	1797.0	4.26	0.00e+00
76844	chr2	22446116	22522958	+	0.000	0.000	4618.4	521.0	8.86	0.00e+00
143931	chr2	22524070	22667999	+	0.000	0.000	7801.1	1029.5	7.58	0.00e+00
70811	chr2	22668707	22739516	+	0.000	0.000	3706.2	441.0	8.40	0.00e+00
244188	chr2	22740088	22984274	+	0.000	0.000	13717.3	945.0	14.52	0.00e+00
64612	chr2	22990137	23054747	+	0.000	0.000	3085.0	207.0	14.90	0.00e+00
13052	chr2	33733814	33746864	+	0.000	0.000	517.7	224.0	2.31	8.74e-63
14838	chr2	33795153	33809989	+	0.000	0.000	608.1	169.0	3.60	8.85e-150
52895	chr2	33827254	33880147	+	0.000	0.000	2576.6	1055.0	2.44	0.00e+00
13772	chr2	33880809	33894579	+	0.000	0.000	636.9	207.0	3.08	4.37e-126
21563	chr2	33935770	33957331	+	0.000	0.000	850.1	301.0	2.82	3.38e-147
8176	chr2	33987948	33996122	+	0.000	0.000	361.7	189.0	1.91	7.63e-29
9735	chr2	34120065	34129798	+	0.000	0.000	344.1	203.0	1.70	1.42e-19
33964	chr2	34436725	34470687	+	0.000	0.000	1519.7	741.0	2.05	4.46e-138
24154	chr2	34510778	34534930	+	0.000	0.000	1205.4	485.5	2.48	1.07e-165
15083	chr2	34535280	34550361	+	0.000	0.000	641.8	249.0	2.58	2.64e-95
15472	chr2	34557565	34573035	+	0.000	0.000	637.9	174.0	3.67	2.56e-160
18485	chr2	34575985	34594468	+	0.000	0.000	828.1	210.0	3.94	2.14e-227
10870-2	chr2	34604313	34615181	+	0.000	0.000	598.3	175.0	3.42	8.68e-138
19493	chr2	34615879	34635370	+	0.000	0.000	954.2	362.0	2.64	8.69e-147
15938	chr2	34638870	34654806	+	0.000	0.000	663.8	279.0	2.38	9.28e-85
14927	chr2	34664641	34679566	+	0.000	0.000	694.6	153.0	4.54	3.26e-223
14712	chr2	34680121	34694831	+	0.000	0.000	723.5	190.5	3.80	5.93e-190
19152	chr2	34699293	34718443	+	0.000	0.000	802.6	232.5	3.45	2.24e-186
17822	chr2	34718980	34736800	+	0.000	0.000	688.7	144.5	4.77	1.13e-232
10409	chr2	34763428	34773835	+	0.000	0.000	414.0	162.5	2.55	3.87e-61
6188-2	chr2	41581240	41587426	+	0.000	0.000	247.8	165.0	1.50	1.61e-09
11026	chr2	51425689	51436713	+	0.000	0.000	463.4	188.5	2.46	1.03e-63
8321	chr2	51609558	51617877	+	0.000	0.000	365.6	207.5	1.76	3.61e-23
17900	chr2	56693420	56711318	+	0.000	0.000	1352.6	860.0	1.57	3.21e-54
7816	chr2	56971807	56979621	+	0.000	0.000	291.3	152.5	1.91	1.50e-23
8623	chr2	56990799	56999420	+	0.000	0.000	467.8	214.0	2.19	1.38e-50
182449	chr2	57008283	57190730	+	0.000	0.000	13866.9	6822.0	2.03	0.00e+00
89626	chr2	57193673	57283297	+	0.000	0.000	6650.9	3151.5	2.11	0.00e+00
23998	chr2	57284060	57308056	+	0.000	0.000	1627.8	849.5	1.92	6.32e-124
72799	chr2	57308886	57381683	+	0.000	0.000	5020.2	2838.0	1.77	2.15e-298
37183	chr2	57382113	57419294	+	0.000	0.000	2801.9	1555.5	1.80	4.43e-177
30679	chr2	57424659	57455336	+	0.000	0.000	2230.5	1241.0	1.80	1.54e-140
13985	chr2	57455957	57469940	+	0.000	0.000	1060.3	580.5	1.83	3.03e-71
39874	chr2	57472597	57512469	+	0.000	0.000	2497.9	878.0	2.84	0.00e+00
15230	chr2	57521641	57536869	+	0.000	0.000	878.4	204.0	4.31	2.66e-266
579487	chr2	58578193	59157678	+	0.000	0.000	47578.0	4942.5	9.63	0.00e+00
16166	chr2	59190684	59206848	+	0.000	0.000	698.0	338.0	2.07	9.64e-66
6100	chr2	59209969	59216067	+	0.000	0.000	235.1	139.5	1.69	1.12e-13
42956	chr2	59267631	59310585	+	0.000	0.000	1887.8	470.5	4.01	0.00e+00
65452	chr2	59331846	59397296	+	0.000	0.000	3455.0	407.0	8.49	0.00e+00
156653	chr2	59398242	59554893	+	0.000	0.000	8543.1	977.5	8.74	0.00e+00
56807	chr2	59582057	59638862	+	0.000	0.000	3090.3	245.5	12.59	0.00e+00
38832	chr2	59648948	59687778	+	0.000	0.000	2100.0	129.5	16.22	0.00e+00
143699	chr2	59688433	59832130	+	0.000	0.000	8102.2	523.5	15.48	0.00e+00
87623	chr2	59851396	59939017	+	0.000	0.000	5087.2	372.0	13.68	0.00e+00
56978	chr2	59939560	59996536	+	0.000	0.000	3246.8	188.5	17.22	0.00e+00
40936	chr2	59997157	60038091	+	0.000	0.000	2263.7	195.5	11.58	0.00e+00
42985	chr2	60040686	60083669	+	0.000	0.000	2478.3	176.0	14.08	0.00e+00
44344	chr2	60145015	60189357	+	0.000	0.000	2468.1	288.5	8.55	0.00e+00
45690	chr2	60194132	60239820	+	0.000	0.000	2578.5	554.5	4.65	0.00e+00
82601	chr2	60262336	60344935	+	0.000	0.000	4102.2	349.5	11.74	0.00e+00
16580	chr2	78495328	78511906	+	0.000	0.000	695.6	338.5	2.05	1.44e-64
14872	chr2	78545809	78560679	+	0.000	0.000	571.4	169.5	3.37	3.64e-129
18622	chr2	78645161	78663781	+	0.000	0.000	816.8	172.0	4.75	1.53e-274
16370	chr2	78768032	78784400	+	0.000	0.000	695.6	160.0	4.35	2.11e-213
17138	chr2	78918685	78935821	+	0.000	0.000	772.3	158.0	4.89	1.09e-267
21349	chr2	79011176	79032523	+	0.000	0.000	885.3	185.0	4.79	4.34e-300
6833	chr2	79098936	79105767	+	0.000	0.000	390.1	132.0	2.96	1.10e-73
23340	chr2	79175208	79198546	+	0.000	0.000	995.7	476.5	2.09	2.54e-95
22370	chr2	79251202	79273570	+	0.000	0.000	980.6	153.0	6.41	0.00e+00
20754	chr2	79324764	79345516	+	0.000	0.000	862.3	181.0	4.76	5.03e-291
12032	chr2	79346133	79358163	+	0.000	0.000	563.1	209.5	2.69	1.74e-90
31500	chr2	79377170	79408668	+	0.000	0.000	1351.6	389.5	3.47	1.04e-314
15815	chr2	79411682	79427495	+	0.000	0.000	698.5	169.5	4.12	5.94e-202
26181	chr2	79438219	79464398	+	0.000	0.000	1122.8	173.0	6.49	0.00e+00
29433	chr2	79535553	79564984	+	0.000	0.000	1553.5	700.0	2.22	1.85e-169
29475	chr2	79640268	79669741	+	0.000	0.000	1240.1	306.5	4.05	0.00e+00
21525	chr2	79688188	79709711	+	0.000	0.000	937.1	209.0	4.48	7.05e-297
10568	chr2	79716976	79727542	+	0.000	0.000	440.4	129.0	3.41	1.08e-101
19451	chr2	79955985	79975434	+	0.000	0.000	851.5	159.0	5.36	5.98e-322
22261	chr2	80010485	80032744	+	0.000	0.000	878.9	166.0	5.29	0.00e+00
6865	chr2	80107823	80114686	+	0.000	0.000	354.9	151.0	2.35	5.48e-45
30874	chr2	80165561	80196433	+	0.000	0.000	1577.4	367.5	4.29	0.00e+00
11053	chr2	80211397	80222448	+	0.000	0.000	509.8	181.0	2.82	2.11e-88
15959	chr2	80256804	80272761	+	0.000	0.000	756.7	277.5	2.73	1.30e-123
13005	chr2	80672930	80685933	+	0.000	0.000	499.6	325.0	1.54	2.24e-19
24908	chr2	80786432	80811338	+	0.000	0.000	1003.6	532.5	1.88	9.06e-74
12832	chr2	80811551	80824381	+	0.000	0.000	589.0	335.5	1.76	5.11e-36
12269	chr2	80825454	80837721	+	0.000	0.000	463.4	155.5	2.98	3.96e-88
17441	chr2	80887309	80904748	+	0.000	0.000	725.9	192.5	3.77	1.08e-188
12561	chr2	80907104	80919663	+	0.000	0.000	550.4	152.0	3.62	1.08e-136
22810	chr2	80927925	80950733	+	0.000	0.000	977.6	338.5	2.89	6.90e-175
24053	chr2	80951342	80975393	+	0.000	0.000	1217.7	404.5	3.01	8.30e-232
18985	chr2	80996596	81015579	+	0.000	0.000	802.2	143.0	5.61	7.34e-317
17959	chr2	81028860	81046817	+	0.000	0.000	840.3	167.0	5.03	1.59e-299
50390	chr2	81132092	81182480	+	0.000	0.000	2188.0	147.5	14.83	0.00e+00
8349	chr2	81384356	81392703	+	0.000	0.000	372.5	150.0	2.48	1.64e-52
33369	chr2	81476078	81509445	+	0.000	0.000	1391.2	189.0	7.36	0.00e+00
53750	chr2	81618554	81672302	+	0.000	0.000	2382.0	532.5	4.47	0.00e+00
15206	chr2	81707091	81722295	+	0.000	0.000	657.5	143.0	4.60	2.76e-214
