# HOMER Differential Peaks
# Original Peak File = Turcan_K271w_annotated_peaks_ip_32.txt
# Peak File Tag Directory = RC_IP
# Background Tag Directory = RG_IP
#
# Mode = Peaks enriched over background
# Differential peaks = 108
# Fraction of original peaks = 0.42%
# Original number of peaks = 25819
# Size of region used to count tags = given peak sizes (-fixed)
# Fold change cutoff = 1.50
# Poisson p-value cutoff = 1.00e-03
# strand = 2 (tags counted on 0=+strand, 1=-strand, 2=both strands)
# peak directory tagAdjust = 59
# background directory tagAdjust = 55
#
# cmd = getDifferentialPeaks Turcan_K271w_annotated_peaks_ip_32.txt RC_IP RG_IP -F 1.5 -P 0.001
#
#PeakID	chr	start	end	strand	score	focus ratio/other	Total Tags	Background Tags	Fold Change vs. Background	p-value
2455-13	chr7	66994183	66996636	+	0.000	0.000	667.5	412.0	1.62	6.21e-31
1668-22	chr7	99471272	99472938	+	0.000	0.000	567.9	360.5	1.58	6.68e-24
2046-19	chr7	100335089	100337133	+	0.000	0.000	555.7	346.0	1.61	3.32e-25
2236-8	chr7	130223665	130225899	+	0.000	0.000	658.5	431.5	1.53	2.78e-24
2944-5	chr7	134592539	134595481	+	0.000	0.000	3193.2	2006.0	1.59	1.66e-131
1534-20	chr7	148884485	148886017	+	0.000	0.000	663.6	409.5	1.62	9.11e-31
3261-8	chr7	149232264	149235523	+	0.000	0.000	3423.8	2218.0	1.54	3.66e-124
4403-4	chr8	1754018	1758419	+	0.000	0.000	3532.7	2337.5	1.51	7.65e-117
4180-4	chr8	7388409	7392587	+	0.000	0.000	1694.4	1099.5	1.54	4.30e-62
1863-14	chr8	48007508	48009369	+	0.000	0.000	797.9	522.5	1.53	4.75e-29
6297	chr8	123668068	123674363	+	0.000	0.000	4576.7	3008.0	1.52	2.66e-155
2256-16	chr9	36565943	36568197	+	0.000	0.000	1745.2	1148.0	1.52	2.42e-60
1855-22	chr9	62801629	62803482	+	0.000	0.000	782.8	458.0	1.71	3.59e-43
5212-2	chr10	71596958	71602168	+	0.000	0.000	3470.4	2313.5	1.50	4.37e-111
11446	chr10	94934695	94946139	+	0.000	0.000	8707.5	5679.0	1.53	1.39e-303
3981-2	chr11	64658543	64662522	+	0.000	0.000	3585.7	2375.0	1.51	5.03e-118
10338	chr11	65908731	65919067	+	0.000	0.000	10011.0	6357.5	1.57	0.00e+00
1323-3	chr11	67804025	67805346	+	0.000	0.000	361.4	229.5	1.57	7.04e-16
2228-3	chr12	6960833	6963059	+	0.000	0.000	1826.1	1205.0	1.52	3.28e-62
1998-3	chr12	31077266	31079262	+	0.000	0.000	647.6	426.0	1.52	1.62e-23
1836-4	chr12	51238156	51239990	+	0.000	0.000	807.5	530.0	1.52	3.57e-29
995-5	chr12	56360371	56361364	+	0.000	0.000	392.8	250.0	1.57	6.83e-17
1365-6	chr13	113836913	113838276	+	0.000	0.000	1435.2	919.5	1.56	9.09e-56
2631-3	chr14	100577648	100580277	+	0.000	0.000	2183.9	1412.0	1.55	1.44e-80
7585-2	chr14	105021443	105029026	+	0.000	0.000	10402.3	6769.0	1.54	0.00e+00
3146-2	chr15	30624332	30627476	+	0.000	0.000	997.4	661.5	1.51	4.44e-34
3817	chr15	72235728	72239543	+	0.000	0.000	3150.5	2087.0	1.51	6.24e-104
4518-3	chr16	15013519	15018035	+	0.000	0.000	2543.4	1556.0	1.63	2.77e-116
2373-3	chr16	21374215	21376586	+	0.000	0.000	803.7	486.5	1.65	1.76e-39
3100-2	chr16	21517859	21520957	+	0.000	0.000	1388.6	840.5	1.65	6.77e-67
757-18	chr16	21789939	21790694	+	0.000	0.000	522.9	249.0	2.10	1.89e-51
2313-9	chr16	22587321	22589632	+	0.000	0.000	759.7	471.5	1.61	3.23e-34
1594-10	chr16	29604158	29605750	+	0.000	0.000	412.8	254.0	1.63	5.99e-20
2033-8	chr16	81180291	81182322	+	0.000	0.000	960.1	588.0	1.63	5.00e-45
3702-2	chr16	89558467	89562167	+	0.000	0.000	1609.0	1033.0	1.56	1.34e-61
1946-5	chr17	4142880	4144824	+	0.000	0.000	1185.9	790.0	1.50	2.61e-39
1565-6	chr17	15846627	15848190	+	0.000	0.000	496.6	327.0	1.52	2.34e-18
2747	chr17	45486850	45489595	+	0.000	0.000	1198.5	731.5	1.64	2.54e-56
2691-3	chr17	64833307	64835996	+	0.000	0.000	986.8	643.5	1.53	3.74e-36
1845-7	chr17	64988095	64989938	+	0.000	0.000	804.3	509.0	1.58	1.18e-33
4212	chr18	14825656	14829866	+	0.000	0.000	2050.3	1338.5	1.53	7.52e-73
6583-2	chr18	14847786	14854367	+	0.000	0.000	5930.0	3689.0	1.61	1.41e-251
2897-6	chr19	4812091	4814986	+	0.000	0.000	906.2	598.5	1.51	9.92e-32
2718-6	chr19	7892405	7895121	+	0.000	0.000	1730.4	1088.0	1.59	5.98e-72
1343-10	chr19	18191578	18192919	+	0.000	0.000	489.2	324.5	1.51	1.20e-17
4460-3	chr19	18363242	18367700	+	0.000	0.000	3656.7	2390.5	1.53	1.92e-127
4417-2	chr19	18372155	18376570	+	0.000	0.000	3007.2	1995.5	1.51	1.35e-98
1125-13	chr19	40443236	40444359	+	0.000	0.000	585.3	385.0	1.52	1.76e-21
2953-3	chr19	40749147	40752098	+	0.000	0.000	1951.4	1297.0	1.50	3.25e-64
10600	chr19	42845100	42855698	+	0.000	0.000	6515.5	4125.5	1.58	1.13e-257
7484	chr19	42872396	42879878	+	0.000	0.000	4669.5	2896.0	1.61	5.27e-201
7919	chr19	42929276	42937193	+	0.000	0.000	5994.2	3825.0	1.57	6.26e-230
6262-3	chr19	43019637	43025897	+	0.000	0.000	3322.3	2077.0	1.60	2.49e-139
6519	chr19	43076296	43082813	+	0.000	0.000	3333.6	2157.5	1.55	1.79e-121
4240-2	chr19	43222548	43226786	+	0.000	0.000	1893.9	1243.5	1.52	1.04e-65
1969-6	chr19	49640185	49642152	+	0.000	0.000	1971.3	1201.5	1.64	7.23e-92
2300-3	chr19	54746457	54748755	+	0.000	0.000	451.0	293.0	1.54	1.14e-17
7888	chr20	31694492	31702378	+	0.000	0.000	6719.8	4452.0	1.51	4.86e-219
955-21	chr20	33489016	33489969	+	0.000	0.000	896.5	554.5	1.62	1.32e-40
2417-7	chr20	35663231	35665646	+	0.000	0.000	1728.5	1118.5	1.55	5.05e-64
2045-7	chr20	36049646	36051689	+	0.000	0.000	1372.9	844.0	1.63	1.76e-62
7789	chr20	38090053	38097840	+	0.000	0.000	12072.6	7986.0	1.51	0.00e+00
5181-4	chr20	47388984	47394163	+	0.000	0.000	7427.5	4646.5	1.60	7.26e-308
6731	chr20	48461544	48468273	+	0.000	0.000	6215.5	4143.0	1.50	2.60e-197
3918-2	chr20	50283456	50287372	+	0.000	0.000	2667.4	1768.5	1.51	5.40e-88
6414	chr20	53587853	53594265	+	0.000	0.000	4156.5	2584.5	1.61	2.13e-177
3130-4	chr20	53594618	53597746	+	0.000	0.000	1677.7	1110.0	1.51	1.47e-56
3953-4	chr20	53620720	53624671	+	0.000	0.000	5078.1	3316.5	1.53	5.28e-177
2531-7	chr20	63697978	63700507	+	0.000	0.000	1828.7	1208.5	1.51	8.68e-62
3355-5	chr20	63871889	63875242	+	0.000	0.000	1462.5	937.0	1.56	9.92e-57
3338-3	chr22	16900782	16904118	+	0.000	0.000	1360.4	895.5	1.52	2.66e-47
2445-8	chr22	28680066	28682509	+	0.000	0.000	1109.8	726.5	1.53	8.66e-40
1899-6	chr22	41564618	41566515	+	0.000	0.000	565.7	369.0	1.53	1.84e-21
3736-2	chr14_GL000194v1_random	67718	71452	+	0.000	0.000	704.7	428.5	1.64	2.71e-34
2629-7	chr14_GL000194v1_random	100125	102752	+	0.000	0.000	356.2	229.5	1.55	6.75e-15
1375-4	chr14_GL000194v1_random	113896	115269	+	0.000	0.000	379.4	242.0	1.57	2.56e-16
1836-16	chrUn_GL000218v1	96567	98401	+	0.000	0.000	439.1	261.0	1.68	6.85e-24
