# HOMER Differential Peaks
# Original Peak File = Turcan_K271w_annotated_peaks_tss_32.txt
# Peak File Tag Directory = RC_IP
# Background Tag Directory = WC_IP
#
# Mode = Peaks enriched over background
# Differential peaks = 4872
# Fraction of original peaks = 19.17%
# Original number of peaks = 25418
# Size of region used to count tags = given peak sizes (-fixed)
# Fold change cutoff = 1.50
# Poisson p-value cutoff = 1.00e-03
# strand = 2 (tags counted on 0=+strand, 1=-strand, 2=both strands)
# peak directory tagAdjust = 59
# background directory tagAdjust = 44
#
# cmd = getDifferentialPeaks Turcan_K271w_annotated_peaks_tss_32.txt RC_IP WC_IP -F 1.5 -P 0.001
#
#PeakID	chr	start	end	strand	score	focus ratio/other	Total Tags	Background Tags	Fold Change vs. Background	p-value
NM_001313932	chr1	19484539	19486539	-	0.000	0.000	481.0	255.0	1.89	1.48e-36
NM_004930	chr1	19484539	19486539	-	0.000	0.000	481.0	255.0	1.89	1.48e-36
NM_181719	chr1	19798916	19800916	-	0.000	0.000	407.8	268.0	1.52	1.86e-15
NM_001349112	chr1	19798916	19800916	-	0.000	0.000	407.8	268.0	1.52	1.86e-15
NM_001349113	chr1	19798916	19800916	-	0.000	0.000	407.8	268.0	1.52	1.86e-15
NM_001349114	chr1	19798916	19800916	-	0.000	0.000	407.8	268.0	1.52	1.86e-15
NM_033631	chr1	23167856	23169856	-	0.000	0.000	518.1	276.0	1.88	1.10e-38
NM_001142546	chr1	23167858	23169858	-	0.000	0.000	518.5	276.5	1.88	1.70e-38
NR_033690	chr1	23367971	23369971	+	0.000	0.000	995.4	655.0	1.52	3.57e-35
NR_033691	chr1	23368218	23370218	+	0.000	0.000	1032.9	653.0	1.58	9.95e-43
NM_001077195	chr1	23368836	23370836	-	0.000	0.000	927.0	508.0	1.82	1.92e-62
NM_001370652	chr1	23368836	23370836	-	0.000	0.000	927.0	508.0	1.82	1.92e-62
NM_013943	chr1	24744447	24746447	+	0.000	0.000	542.7	324.0	1.67	1.55e-28
NR_135787	chr1	25337254	25339254	-	0.000	0.000	812.6	513.0	1.58	3.07e-34
NR_135788	chr1	25337254	25339254	-	0.000	0.000	812.6	513.0	1.58	3.07e-34
NR_135789	chr1	25337254	25339254	-	0.000	0.000	812.6	513.0	1.58	3.07e-34
NR_135790	chr1	25337254	25339254	-	0.000	0.000	812.6	513.0	1.58	3.07e-34
NR_135791	chr1	25337254	25339254	-	0.000	0.000	812.6	513.0	1.58	3.07e-34
NR_135792	chr1	25337254	25339254	-	0.000	0.000	812.6	513.0	1.58	3.07e-34
NR_135793	chr1	25337254	25339254	-	0.000	0.000	812.6	513.0	1.58	3.07e-34
NM_001321772	chr1	25337254	25339254	-	0.000	0.000	812.6	513.0	1.58	3.07e-34
NM_014313	chr1	25337334	25339334	+	0.000	0.000	857.6	533.5	1.61	4.36e-38
NM_000437	chr1	25997063	25999063	-	0.000	0.000	496.7	298.5	1.66	1.09e-25
NM_031286	chr1	26279086	26281086	+	0.000	0.000	921.2	534.5	1.72	5.08e-52
NM_001319959	chr1	26431282	26433282	+	0.000	0.000	404.1	254.0	1.59	2.77e-18
NM_024887	chr1	26431282	26433282	+	0.000	0.000	404.1	254.0	1.59	2.77e-18
NM_001243564	chr1	26431282	26433282	+	0.000	0.000	404.1	254.0	1.59	2.77e-18
NM_001243565	chr1	26431282	26433282	+	0.000	0.000	404.1	254.0	1.59	2.77e-18
NM_205861	chr1	26431321	26433321	+	0.000	0.000	406.8	255.0	1.60	1.97e-18
NM_018053	chr1	27958462	27960462	+	0.000	0.000	696.5	384.0	1.81	1.84e-46
NM_031459	chr1	28258518	28260518	+	0.000	0.000	1003.3	456.0	2.20	3.62e-108
NM_001173128	chr1	28735621	28737621	+	0.000	0.000	599.8	295.0	2.03	1.89e-54
NM_016258	chr1	28735940	28737940	+	0.000	0.000	599.5	307.0	1.95	2.84e-49
NM_001172828	chr1	28735940	28737940	+	0.000	0.000	599.5	307.0	1.95	2.84e-49
NM_001369858	chr1	31936818	31938818	-	0.000	0.000	555.9	332.0	1.67	4.15e-29
NM_001369859	chr1	31936818	31938818	-	0.000	0.000	555.9	332.0	1.67	4.15e-29
NM_001369860	chr1	31936818	31938818	-	0.000	0.000	555.9	332.0	1.67	4.15e-29
NM_001195100	chr1	31937368	31939368	-	0.000	0.000	576.4	373.5	1.54	1.78e-22
NM_001195101	chr1	31937368	31939368	-	0.000	0.000	576.4	373.5	1.54	1.78e-22
NM_080391	chr1	31937368	31939368	-	0.000	0.000	577.7	373.5	1.55	1.15e-22
NM_006559	chr1	32012868	32014868	+	0.000	0.000	762.6	487.5	1.56	1.00e-30
NR_073498	chr1	32012868	32014868	+	0.000	0.000	762.6	487.5	1.56	1.00e-30
NR_073499	chr1	32012868	32014868	+	0.000	0.000	762.6	487.5	1.56	1.00e-30
NM_001271878	chr1	32012868	32014868	+	0.000	0.000	762.6	487.5	1.56	1.00e-30
NM_012316	chr1	32107056	32109056	+	0.000	0.000	703.3	437.0	1.61	9.29e-32
NM_175852	chr1	32178675	32180675	+	0.000	0.000	823.5	437.0	1.88	7.09e-61
NM_024296	chr1	32199386	32201386	+	0.000	0.000	415.7	252.0	1.65	3.76e-21
NM_001301011	chr1	32199595	32201595	+	0.000	0.000	414.6	262.0	1.58	2.98e-18
NR_111980	chr1	32538427	32540427	+	0.000	0.000	381.3	244.0	1.56	3.24e-16
NM_001040441	chr1	32538427	32540427	+	0.000	0.000	381.3	244.0	1.56	3.24e-16
NM_001291496	chr1	32538427	32540427	+	0.000	0.000	381.3	244.0	1.56	3.24e-16
NM_001256121	chr1	32816442	32818442	+	0.000	0.000	1307.9	640.0	2.04	5.17e-118
NM_022753	chr1	32816653	32818653	+	0.000	0.000	1224.2	616.5	1.99	4.25e-103
NM_003680	chr1	32817032	32819032	-	0.000	0.000	915.1	491.5	1.86	2.64e-65
NM_145238	chr1	33471645	33473645	+	0.000	0.000	784.4	510.0	1.54	1.57e-29
NM_007167	chr1	35030945	35032945	-	0.000	0.000	850.1	490.5	1.73	4.72e-49
NM_005095	chr1	35267709	35269709	+	0.000	0.000	416.7	251.5	1.66	1.63e-21
NM_001350138	chr1	35267709	35269709	+	0.000	0.000	416.7	251.5	1.66	1.63e-21
NM_001350139	chr1	35267709	35269709	+	0.000	0.000	416.7	251.5	1.66	1.63e-21
NM_001350140	chr1	35267709	35269709	+	0.000	0.000	416.7	251.5	1.66	1.63e-21
NM_024874	chr1	35556403	35558403	-	0.000	0.000	498.4	297.5	1.68	1.98e-26
NM_001014839	chr1	35556792	35558792	+	0.000	0.000	521.5	287.5	1.81	2.98e-35
NM_001014841	chr1	35556792	35558792	+	0.000	0.000	521.5	287.0	1.82	1.98e-35
NM_014284	chr1	35556799	35558799	+	0.000	0.000	521.5	287.0	1.82	1.98e-35
NM_152374	chr1	35717884	35719884	-	0.000	0.000	911.3	561.0	1.62	5.27e-42
NM_001365820	chr1	37945869	37947869	-	0.000	0.000	1368.5	609.0	2.25	1.28e-153
NM_001365822	chr1	37945869	37947869	-	0.000	0.000	1366.8	609.0	2.24	6.48e-153
NM_005540	chr1	37946053	37948053	-	0.000	0.000	1255.5	550.5	2.28	1.30e-145
NM_001365821	chr1	37946057	37948057	-	0.000	0.000	1252.1	545.0	2.30	1.30e-147
NM_001365823	chr1	37946057	37948057	-	0.000	0.000	1252.1	548.0	2.28	6.28e-146
NM_001365824	chr1	37946057	37948057	-	0.000	0.000	1252.1	545.0	2.30	1.30e-147
NM_001365825	chr1	37946057	37948057	-	0.000	0.000	1252.1	545.0	2.30	1.30e-147
NR_158628	chr1	37946057	37948057	-	0.000	0.000	1252.1	545.0	2.30	1.30e-147
NR_158629	chr1	37946057	37948057	-	0.000	0.000	1252.1	545.0	2.30	1.30e-147
NR_158630	chr1	37946057	37948057	-	0.000	0.000	1252.1	545.0	2.30	1.30e-147
NM_001350479	chr1	40039065	40041065	+	0.000	0.000	1307.3	695.0	1.88	4.59e-95
NM_001350480	chr1	40039065	40041065	+	0.000	0.000	1306.2	695.0	1.88	8.64e-95
NM_001350475	chr1	40039583	40041583	+	0.000	0.000	1154.4	604.5	1.91	9.59e-88
NM_001350476	chr1	40039583	40041583	+	0.000	0.000	1156.1	604.5	1.91	2.62e-88
NM_001350478	chr1	40039583	40041583	+	0.000	0.000	1154.4	604.5	1.91	9.59e-88
NM_001350482	chr1	40039583	40041583	+	0.000	0.000	1154.4	604.5	1.91	9.59e-88
NM_001350483	chr1	40039583	40041583	+	0.000	0.000	1154.4	604.5	1.91	9.59e-88
NM_001350484	chr1	40039583	40041583	+	0.000	0.000	1154.4	604.5	1.91	9.59e-88
NM_001350485	chr1	40039583	40041583	+	0.000	0.000	1154.4	604.5	1.91	9.59e-88
NM_006367	chr1	40039583	40041583	+	0.000	0.000	1154.4	604.5	1.91	9.59e-88
NM_001330502	chr1	40039583	40041583	+	0.000	0.000	1154.4	604.5	1.91	9.59e-88
NM_001105530	chr1	40039583	40041583	+	0.000	0.000	1154.4	604.5	1.91	9.59e-88
NM_001350477	chr1	40039729	40041729	+	0.000	0.000	1081.2	564.5	1.92	5.01e-83
NM_001350481	chr1	40039851	40041851	+	0.000	0.000	1002.6	546.5	1.83	2.88e-68
NM_001369565	chr1	40449064	40451064	+	0.000	0.000	440.9	289.5	1.52	1.28e-16
NM_152373	chr1	40530637	40532637	+	0.000	0.000	576.0	319.0	1.81	2.31e-38
NM_012236	chr1	41241306	41243306	-	0.000	0.000	585.9	357.5	1.64	2.03e-28
NM_001350667	chr1	41241306	41243306	-	0.000	0.000	585.9	357.5	1.64	2.03e-28
NM_001172218	chr1	41241306	41243306	-	0.000	0.000	585.9	357.5	1.64	2.03e-28
NM_001172219	chr1	41241306	41243306	-	0.000	0.000	586.2	357.5	1.64	1.23e-28
NM_001172220	chr1	41241306	41243306	-	0.000	0.000	585.9	357.5	1.64	2.03e-28
NM_004559	chr1	42681418	42683418	+	0.000	0.000	760.9	497.5	1.53	5.83e-28
NR_132737	chr1	42682136	42684136	+	0.000	0.000	480.0	309.0	1.55	1.42e-19
NM_022356	chr1	42766084	42768084	-	0.000	0.000	370.7	242.5	1.53	1.80e-14
NM_001146289	chr1	42766084	42768084	-	0.000	0.000	370.7	242.5	1.53	1.80e-14
NM_001243246	chr1	42766084	42768084	-	0.000	0.000	370.7	242.5	1.53	1.80e-14
NM_001001653	chr1	43388800	43390800	-	0.000	0.000	467.8	306.5	1.53	1.05e-17
NM_052877	chr1	43388800	43390800	-	0.000	0.000	467.8	307.0	1.52	1.37e-17
NM_201542	chr1	43388800	43390800	-	0.000	0.000	467.8	306.5	1.53	1.05e-17
NM_001365999	chr1	43388899	43390899	+	0.000	0.000	468.4	304.0	1.54	1.78e-18
NM_015284	chr1	43388899	43390899	+	0.000	0.000	468.4	304.0	1.54	1.78e-18
NM_014663	chr1	43649149	43651149	+	0.000	0.000	581.1	330.0	1.76	7.23e-36
NM_024587	chr1	44673481	44675481	-	0.000	0.000	729.9	454.5	1.61	1.66e-32
NM_001300747	chr1	44673481	44675481	-	0.000	0.000	729.9	455.0	1.60	2.24e-32
NM_001300748	chr1	44673481	44675481	-	0.000	0.000	729.9	454.5	1.61	1.66e-32
NM_001300746	chr1	44673608	44675608	-	0.000	0.000	719.7	454.5	1.58	1.79e-30
NM_001145636	chr1	44673714	44675714	+	0.000	0.000	701.3	440.0	1.59	1.47e-30
NR_000024	chr1	44775492	44777492	+	0.000	0.000	726.8	445.5	1.63	2.65e-34
NR_036510	chr1	45011254	45013254	+	0.000	0.000	525.6	343.5	1.53	6.31e-20
NR_158184	chr1	45011254	45013254	+	0.000	0.000	525.6	343.5	1.53	6.31e-20
NR_158185	chr1	45011254	45013254	+	0.000	0.000	525.6	343.5	1.53	6.31e-20
NM_000374	chr1	45011254	45013254	+	0.000	0.000	525.6	343.5	1.53	6.31e-20
NM_005897	chr1	45749653	45751653	-	0.000	0.000	738.7	448.5	1.65	4.72e-36
NM_001145349	chr1	45749813	45751813	-	0.000	0.000	763.3	453.5	1.68	3.68e-40
NM_019073	chr1	48471204	48473204	-	0.000	0.000	510.0	332.5	1.53	1.69e-19
NM_001286238	chr1	48471204	48473204	-	0.000	0.000	509.6	332.5	1.53	1.69e-19
NM_001286239	chr1	48471208	48473208	-	0.000	0.000	508.6	332.5	1.53	2.60e-19
NM_015913	chr1	52055171	52057171	-	0.000	0.000	1336.9	714.0	1.87	9.20e-96
NR_046405	chr1	52055171	52057171	-	0.000	0.000	1336.9	714.0	1.87	9.20e-96
NR_046406	chr1	52055171	52057171	-	0.000	0.000	1336.9	714.0	1.87	9.20e-96
NM_001136497	chr1	52055185	52057185	+	0.000	0.000	1338.2	719.5	1.86	3.10e-94
NM_001243767	chr1	52055185	52057185	+	0.000	0.000	1338.2	719.5	1.86	3.10e-94
NM_152265	chr1	52055295	52057295	+	0.000	0.000	1359.0	743.0	1.83	3.40e-91
NM_007324	chr1	52141089	52143089	+	0.000	0.000	873.9	533.5	1.64	1.84e-41
NM_004799	chr1	52141094	52143094	+	0.000	0.000	876.3	532.0	1.65	1.57e-42
NM_015269	chr1	52552090	52554090	-	0.000	0.000	636.3	321.5	1.98	4.55e-54
NM_001009881	chr1	52552092	52554092	-	0.000	0.000	635.6	321.0	1.98	5.52e-54
NM_015306	chr1	55214364	55216364	-	0.000	0.000	660.8	437.0	1.51	2.11e-23
NR_038320	chr1	55214408	55216408	+	0.000	0.000	656.7	436.5	1.50	8.56e-23
NM_003713	chr1	56578563	56580563	-	0.000	0.000	661.8	363.0	1.82	7.94e-45
NR_110626	chr1	59019476	59021476	+	0.000	0.000	1461.8	862.5	1.69	8.33e-77
NR_039861	chr1	59732296	59734296	-	0.000	0.000	913.7	507.0	1.80	3.61e-59
NM_178221	chr1	62783106	62785106	+	0.000	0.000	377.9	245.5	1.54	4.39e-15
NM_032852	chr1	62783132	62785132	+	0.000	0.000	379.6	247.5	1.53	5.44e-15
NR_002771	chr1	63547980	63549980	+	0.000	0.000	3242.3	1961.0	1.65	5.45e-154
NM_002633	chr1	63592411	63594411	+	0.000	0.000	717.3	471.5	1.52	5.42e-26
NR_110666	chr1	64111205	64113205	-	0.000	0.000	985.2	529.5	1.86	5.40e-70
NM_002303	chr1	65419652	65421652	+	0.000	0.000	1493.8	871.5	1.71	1.80e-81
NM_001003679	chr1	65419652	65421652	+	0.000	0.000	1493.8	871.5	1.71	1.80e-81
NM_001003680	chr1	65419652	65421652	+	0.000	0.000	1493.8	871.5	1.71	1.80e-81
NM_001198683	chr1	65419668	65421668	+	0.000	0.000	1498.3	878.0	1.71	1.25e-80
NM_017526	chr1	65419668	65421668	+	0.000	0.000	1498.3	878.0	1.71	1.25e-80
NM_001198681	chr1	65419716	65421716	+	0.000	0.000	1535.0	892.5	1.72	8.45e-85
NM_001924	chr1	67684201	67686201	+	0.000	0.000	655.3	387.5	1.69	2.71e-35
NM_001199741	chr1	67684201	67686201	+	0.000	0.000	655.0	387.5	1.69	4.59e-35
NM_001199742	chr1	67684201	67686201	+	0.000	0.000	655.0	387.5	1.69	4.59e-35
NR_003042	chr1	75786072	75788072	+	0.000	0.000	949.8	629.5	1.51	1.45e-32
NM_005482	chr1	77218430	77220430	-	0.000	0.000	835.8	459.5	1.82	9.19e-56
NM_015534	chr1	77681658	77683658	-	0.000	0.000	1518.7	838.5	1.81	1.48e-98
NM_001308237	chr1	77682427	77684427	-	0.000	0.000	1529.6	913.0	1.68	3.38e-77
NR_027310	chr1	78228599	78230599	+	0.000	0.000	952.9	249.0	3.83	1.18e-251
NM_006820	chr1	78619448	78621448	+	0.000	0.000	830.7	382.5	2.17	3.20e-87
NM_002731	chr1	84076975	84078975	+	0.000	0.000	409.5	253.0	1.62	1.38e-19
NM_207578	chr1	84077079	84079079	+	0.000	0.000	409.9	255.0	1.61	4.74e-19
NM_004388	chr1	84573440	84575440	-	0.000	0.000	499.1	326.5	1.53	5.01e-19
NR_135837	chr1	86703493	86705493	-	0.000	0.000	515.4	260.0	1.98	2.66e-44
NR_135838	chr1	86703493	86705493	-	0.000	0.000	515.4	260.0	1.98	2.66e-44
NM_001206651	chr1	86703570	86705570	+	0.000	0.000	529.7	267.5	1.98	2.87e-45
NM_001206653	chr1	86703570	86705570	+	0.000	0.000	529.4	267.5	1.98	2.87e-45
NM_016009	chr1	86703576	86705576	+	0.000	0.000	530.1	268.0	1.98	2.36e-45
NM_001206652	chr1	86703576	86705576	+	0.000	0.000	529.4	268.0	1.98	4.68e-45
NM_006769	chr1	87327880	87329880	+	0.000	0.000	451.1	252.5	1.79	1.66e-29
NM_182975	chr1	89994095	89996095	+	0.000	0.000	379.6	235.0	1.62	3.94e-18
NM_181781	chr1	89994110	89996110	+	0.000	0.000	380.3	238.0	1.60	1.53e-17
NM_182976	chr1	89994110	89996110	+	0.000	0.000	380.3	238.0	1.60	1.53e-17
NM_001320185	chr1	89994110	89996110	+	0.000	0.000	380.3	238.0	1.60	1.53e-17
NR_034089	chr1	93344811	93346811	-	0.000	0.000	508.3	311.5	1.63	1.24e-24
NM_001938	chr1	93344907	93346907	+	0.000	0.000	509.3	315.5	1.61	9.36e-24
NR_034072	chr1	109212893	109214893	+	0.000	0.000	718.3	340.5	2.11	5.75e-71
NM_001330669	chr1	109212893	109214893	+	0.000	0.000	718.3	340.5	2.11	5.75e-71
NM_006513	chr1	109212918	109214918	+	0.000	0.000	727.8	343.0	2.12	1.09e-72
NM_172210	chr1	109909849	109911849	+	0.000	0.000	528.7	322.0	1.64	5.09e-26
NM_172211	chr1	109909849	109911849	+	0.000	0.000	528.7	322.0	1.64	5.09e-26
NM_172212	chr1	109909849	109911849	+	0.000	0.000	528.7	322.0	1.64	5.09e-26
NM_000757	chr1	109909849	109911849	+	0.000	0.000	528.7	322.0	1.64	5.09e-26
NM_001286353	chr1	113978391	113980391	+	0.000	0.000	509.3	242.0	2.10	1.34e-50
NM_001286352	chr1	113978474	113980474	+	0.000	0.000	504.2	240.5	2.10	1.06e-49
NM_020190	chr1	113978474	113980474	+	0.000	0.000	504.5	240.5	2.10	1.06e-49
NM_018420	chr1	115975513	115977513	+	0.000	0.000	1261.3	567.5	2.22	1.75e-138
NR_125970	chr1	115976276	115978276	-	0.000	0.000	1598.3	677.0	2.36	1.54e-198
NR_135034	chr1	119000405	119002405	-	0.000	0.000	409.2	262.5	1.56	3.88e-17
NR_135035	chr1	119000405	119002405	-	0.000	0.000	409.2	262.5	1.56	3.88e-17
NM_032360	chr1	180501577	180503577	-	0.000	0.000	1612.6	504.5	3.20	0.00e+00
NM_001531	chr1	181032425	181034425	+	0.000	0.000	2279.9	610.0	3.74	0.00e+00
NM_001194999	chr1	181032425	181034425	+	0.000	0.000	2279.9	610.0	3.74	0.00e+00
NM_001195000	chr1	181032425	181034425	+	0.000	0.000	2279.9	610.0	3.74	0.00e+00
NM_001195035	chr1	181032425	181034425	+	0.000	0.000	2279.9	610.0	3.74	0.00e+00
NM_001310213	chr1	181032425	181034425	+	0.000	0.000	2279.9	610.0	3.74	0.00e+00
NM_021133	chr1	182588256	182590256	-	0.000	0.000	1327.0	434.0	3.06	8.62e-259
NR_036490	chr1	182614140	182616140	+	0.000	0.000	1110.5	282.0	3.94	1.86e-303
NM_002293	chr1	183022420	183024420	+	0.000	0.000	1901.3	692.5	2.75	1.98e-311
NR_040063	chr1	183470982	183472982	-	0.000	0.000	979.4	540.5	1.81	2.10e-64
NM_001350219	chr1	183471499	183473499	+	0.000	0.000	789.5	452.0	1.75	9.72e-47
NM_001350220	chr1	183471499	183473499	+	0.000	0.000	789.5	452.0	1.75	9.72e-47
NM_001350221	chr1	183471499	183473499	+	0.000	0.000	789.5	452.0	1.75	9.72e-47
NM_001350222	chr1	183471499	183473499	+	0.000	0.000	789.5	452.0	1.75	9.72e-47
NM_001174061	chr1	183471499	183473499	+	0.000	0.000	789.5	452.0	1.75	9.72e-47
NM_201568	chr1	183471499	183473499	+	0.000	0.000	789.5	452.0	1.75	9.72e-47
NM_201569	chr1	183471499	183473499	+	0.000	0.000	789.8	452.5	1.75	1.41e-46
NM_001331007	chr1	183471499	183473499	+	0.000	0.000	789.5	452.0	1.75	9.72e-47
NM_173156	chr1	183471499	183473499	+	0.000	0.000	789.5	452.0	1.75	9.72e-47
NM_005717	chr1	183634783	183636783	-	0.000	0.000	638.3	311.5	2.05	4.32e-59
NM_001270439	chr1	183634783	183636783	-	0.000	0.000	639.0	311.5	2.05	4.32e-59
NM_001297669	chr1	183635109	183637109	+	0.000	0.000	544.7	279.0	1.95	7.49e-45
NM_001297670	chr1	183635109	183637109	+	0.000	0.000	544.7	280.0	1.95	1.94e-44
NM_015149	chr1	183635109	183637109	+	0.000	0.000	544.7	279.0	1.95	7.49e-45
NR_125335	chr1	184050730	184052730	+	0.000	0.000	1364.5	314.5	4.34	0.00e+00
NR_023349	chr1	184050730	184052730	+	0.000	0.000	1364.5	314.5	4.34	0.00e+00
NM_052965	chr1	184050730	184052730	+	0.000	0.000	1364.5	314.5	4.34	0.00e+00
NM_001363643	chr1	184050730	184052730	+	0.000	0.000	1364.5	314.5	4.34	0.00e+00
NM_001127394	chr1	184050730	184052730	+	0.000	0.000	1364.5	314.5	4.34	0.00e+00
NM_001300764	chr1	184050730	184052730	+	0.000	0.000	1364.5	314.5	4.34	0.00e+00
NM_001300766	chr1	184050730	184052730	+	0.000	0.000	1364.8	314.5	4.34	0.00e+00
NM_030934	chr1	185155953	185157953	-	0.000	0.000	715.3	440.0	1.63	1.81e-33
NM_001105518	chr1	185156060	185158060	+	0.000	0.000	707.4	428.5	1.65	6.01e-35
NM_001202423	chr1	185156098	185158098	-	0.000	0.000	705.0	424.5	1.66	1.19e-35
NM_017673	chr1	185156167	185158167	+	0.000	0.000	700.3	418.5	1.67	2.78e-36
NM_003292	chr1	186374253	186376253	-	0.000	0.000	715.6	438.5	1.63	7.01e-34
NM_001164245	chr1	186374758	186376758	+	0.000	0.000	823.9	510.0	1.62	2.83e-37
NM_001164246	chr1	186374758	186376758	+	0.000	0.000	824.5	510.0	1.62	1.75e-37
NM_017847	chr1	186374838	186376838	+	0.000	0.000	817.0	507.5	1.61	1.08e-36
NM_002923	chr1	192808039	192810039	+	0.000	0.000	628.8	336.5	1.87	9.08e-46
NM_015984	chr1	193058360	193060360	-	0.000	0.000	779.6	457.5	1.70	1.26e-42
NM_001350841	chr1	193058360	193060360	-	0.000	0.000	779.6	457.5	1.70	1.26e-42
NM_001350842	chr1	193058360	193060360	-	0.000	0.000	779.6	457.5	1.70	1.26e-42
NM_001350843	chr1	193058360	193060360	-	0.000	0.000	779.6	457.5	1.70	1.26e-42
NM_001350845	chr1	193058360	193060360	-	0.000	0.000	779.6	457.5	1.70	1.26e-42
NM_001350849	chr1	193058360	193060360	-	0.000	0.000	779.6	457.5	1.70	1.26e-42
NM_001350851	chr1	193058360	193060360	-	0.000	0.000	779.6	457.5	1.70	1.26e-42
NR_146930	chr1	193058360	193060360	-	0.000	0.000	779.6	457.5	1.70	1.26e-42
NR_146931	chr1	193058360	193060360	-	0.000	0.000	779.6	457.5	1.70	1.26e-42
NM_001199261	chr1	193058360	193060360	-	0.000	0.000	779.6	457.5	1.70	1.26e-42
NM_001199262	chr1	193058360	193060360	-	0.000	0.000	779.6	457.5	1.70	1.26e-42
NM_001199263	chr1	193058360	193060360	-	0.000	0.000	779.6	457.5	1.70	1.26e-42
NM_001350846	chr1	193058510	193060510	-	0.000	0.000	839.5	488.5	1.72	4.55e-47
NM_001350847	chr1	193058510	193060510	-	0.000	0.000	839.5	488.5	1.72	4.55e-47
NM_001173524	chr1	193058612	193060612	+	0.000	0.000	852.4	494.0	1.73	2.04e-48
NM_001331020	chr1	193058612	193060612	+	0.000	0.000	852.4	494.0	1.73	2.04e-48
NM_001173525	chr1	193058874	193060874	+	0.000	0.000	876.3	501.5	1.75	8.79e-52
NM_004600	chr1	193058874	193060874	+	0.000	0.000	876.3	501.5	1.75	8.79e-52
NM_001042369	chr1	193058874	193060874	+	0.000	0.000	876.3	501.5	1.75	8.79e-52
NM_001042370	chr1	193058874	193060874	+	0.000	0.000	876.3	501.5	1.75	8.79e-52
NM_001350840	chr1	193059076	193061076	-	0.000	0.000	874.6	496.5	1.76	6.19e-53
NM_001350844	chr1	193059076	193061076	-	0.000	0.000	874.6	496.5	1.76	6.19e-53
NM_001350848	chr1	193059076	193061076	-	0.000	0.000	874.6	496.5	1.76	6.19e-53
NM_001350850	chr1	193059076	193061076	-	0.000	0.000	874.6	496.5	1.76	6.19e-53
NM_001350852	chr1	193059076	193061076	-	0.000	0.000	874.6	496.5	1.76	6.19e-53
NR_037607	chr1	193059076	193061076	-	0.000	0.000	874.6	497.0	1.76	9.06e-53
NM_197962	chr1	193104478	193106478	-	0.000	0.000	811.6	458.0	1.77	3.61e-50
