# HOMER Differential Peaks
# Original Peak File = Turcan_CTCF_filtered_annotated_peaks_ip.txt
# Peak File Tag Directory = WC_IP
# Background Tag Directory = WG_IP
#
# Mode = Peaks enriched over background
# Differential peaks = 12155
# Fraction of original peaks = 19.17%
# Original number of peaks = 63413
# Size of region used to count tags = given peak sizes (-fixed)
# Fold change cutoff = 1.50
# Poisson p-value cutoff = 1.00e-03
# strand = 2 (tags counted on 0=+strand, 1=-strand, 2=both strands)
# peak directory tagAdjust = 39
# background directory tagAdjust = 39
#
# cmd = getDifferentialPeaks Turcan_CTCF_filtered_annotated_peaks_ip.txt WC_IP WG_IP -F 1.5 -P 0.001
#
#PeakID	chr	start	end	strand	score	focus ratio/other	Total Tags	Background Tags	Fold Change vs. Background	p-value
754-2	chr1	5636978	5637730	+	0.000	0.000	48.5	18.0	2.69	3.45e-09
752-2	chr1	6052675	6053425	+	0.000	0.000	98.2	61.0	1.61	7.98e-06
480-10	chr1	6393969	6394447	+	0.000	0.000	61.1	33.5	1.82	1.27e-05
335-9	chr1	6405665	6405998	+	0.000	0.000	27.4	12.0	2.28	1.33e-04
285-8	chr1	6728826	6729109	+	0.000	0.000	37.9	14.0	2.71	2.42e-07
1405-2	chr1	6793590	6794993	+	0.000	0.000	281.5	163.0	1.73	3.41e-17
200-25	chr1	6889310	6889508	+	0.000	0.000	18.5	5.5	3.37	1.89e-05
351-2	chr1	7041428	7041777	+	0.000	0.000	32.0	12.0	2.67	1.24e-06
204-16	chr1	7041905	7042107	+	0.000	0.000	20.7	6.0	3.44	5.18e-06
1352-4	chr1	7042275	7043625	+	0.000	0.000	369.6	237.0	1.56	1.36e-15
3138	chr1	7751993	7755129	+	0.000	0.000	767.5	474.5	1.62	4.38e-35
903-2	chr1	7755223	7756124	+	0.000	0.000	190.1	119.0	1.60	1.27e-09
1183	chr1	7807941	7809122	+	0.000	0.000	506.2	336.0	1.51	3.76e-18
552-5	chr1	7878978	7879528	+	0.000	0.000	42.6	23.0	1.85	2.38e-04
641-2	chr1	7903418	7904057	+	0.000	0.000	51.4	24.0	2.14	1.10e-06
1262	chr1	8014674	8015934	+	0.000	0.000	479.6	269.5	1.78	9.10e-31
158-27	chr1	8017265	8017421	+	0.000	0.000	16.0	6.0	2.67	5.09e-04
164	chr1	8096675	8096837	+	0.000	0.000	19.4	4.0	4.85	5.16e-08
175-4	chr1	8317608	8317781	+	0.000	0.000	21.9	9.5	2.31	8.59e-04
267-10	chr1	8439529	8439794	+	0.000	0.000	29.1	12.5	2.33	4.60e-05
159-21	chr1	8670370	8670527	+	0.000	0.000	11.0	1.0	10.96	1.11e-07
1137-2	chr1	8670926	8672061	+	0.000	0.000	444.2	288.5	1.54	1.34e-17
714-3	chr1	8672324	8673036	+	0.000	0.000	37.5	17.0	2.21	1.80e-05
1279	chr1	8726259	8727536	+	0.000	0.000	516.7	341.0	1.52	7.67e-19
197-11	chr1	8727755	8727950	+	0.000	0.000	20.7	6.5	3.18	1.61e-05
551-5	chr1	8814872	8815421	+	0.000	0.000	64.5	40.0	1.61	2.87e-04
216-14	chr1	8858583	8858797	+	0.000	0.000	19.8	6.5	3.05	5.05e-05
505	chr1	8871401	8871904	+	0.000	0.000	109.2	62.0	1.76	4.36e-08
284-16	chr1	8879394	8879676	+	0.000	0.000	40.9	19.5	2.10	3.12e-05
257-17	chr1	8910404	8910659	+	0.000	0.000	26.1	8.0	3.27	3.55e-07
704-2	chr1	8993203	8993905	+	0.000	0.000	153.4	95.0	1.61	2.76e-08
146-10	chr1	9004479	9004623	+	0.000	0.000	21.1	3.0	7.02	1.18e-11
129-24	chr1	9009240	9009367	+	0.000	0.000	13.5	4.5	3.00	8.05e-04
832-3	chr1	9196364	9197194	+	0.000	0.000	192.2	120.0	1.60	8.99e-10
398-8	chr1	9219640	9220036	+	0.000	0.000	74.2	43.5	1.71	1.60e-05
1946	chr1	9572748	9574692	+	0.000	0.000	425.7	221.0	1.93	3.17e-34
1174	chr1	9783948	9785120	+	0.000	0.000	283.2	186.0	1.52	2.37e-11
318-13	chr1	9875879	9876195	+	0.000	0.000	33.7	17.5	1.93	6.07e-04
335	chr1	9951178	9951511	+	0.000	0.000	25.7	9.0	2.86	8.65e-06
470-6	chr1	10101883	10102351	+	0.000	0.000	90.6	47.0	1.93	1.64e-08
134-23	chr1	10136421	10136553	+	0.000	0.000	19.4	8.0	2.42	6.50e-04
250-11	chr1	10493637	10493885	+	0.000	0.000	28.2	4.0	7.06	5.02e-15
583-4	chr1	11286101	11286682	+	0.000	0.000	126.9	79.5	1.60	9.19e-07
177-17	chr1	11859573	11859748	+	0.000	0.000	20.2	6.0	3.37	5.18e-06
164-20	chr1	11908488	11908650	+	0.000	0.000	19.0	7.0	2.71	3.62e-04
170-16	chr1	12245278	12245446	+	0.000	0.000	9.7	2.0	4.85	2.37e-04
511-6	chr1	12273087	12273596	+	0.000	0.000	34.1	9.0	3.79	1.56e-10
2323	chr1	12275034	12277355	+	0.000	0.000	622.5	414.5	1.50	1.43e-21
1421	chr1	12313637	12315056	+	0.000	0.000	325.4	210.5	1.55	1.63e-13
621-5	chr1	12781671	12782290	+	0.000	0.000	74.2	49.0	1.51	5.22e-04
310-9	chr1	12823049	12823357	+	0.000	0.000	25.3	4.0	6.32	1.57e-12
280-12	chr1	13019958	13020236	+	0.000	0.000	84.3	38.0	2.22	8.56e-11
450-6	chr1	13222651	13223099	+	0.000	0.000	35.0	15.5	2.26	3.29e-05
129-26	chr1	13278355	13278482	+	0.000	0.000	19.0	5.0	3.79	5.42e-06
373-7	chr1	13279581	13279952	+	0.000	0.000	63.2	41.0	1.54	8.49e-04
618-4	chr1	13664760	13665376	+	0.000	0.000	47.2	16.0	2.95	2.55e-10
1277-6	chr1	13714488	13715763	+	0.000	0.000	120.5	78.5	1.54	8.14e-06
608-3	chr1	13965561	13966167	+	0.000	0.000	96.9	60.5	1.60	1.55e-05
1168-2	chr1	14094402	14095568	+	0.000	0.000	245.3	134.0	1.83	5.59e-18
250-13	chr1	14096081	14096329	+	0.000	0.000	17.7	4.5	3.93	5.27e-06
401-8	chr1	14364129	14364528	+	0.000	0.000	40.0	20.5	1.95	8.86e-05
262-7	chr1	15026742	15027002	+	0.000	0.000	32.5	15.5	2.09	1.61e-04
133-35	chr1	15110957	15111088	+	0.000	0.000	15.6	3.0	5.20	6.70e-07
149-19	chr1	15126860	15127007	+	0.000	0.000	13.9	4.5	3.09	8.05e-04
375-12	chr1	15200386	15200759	+	0.000	0.000	62.0	38.5	1.61	4.93e-04
131-23	chr1	15790884	15791013	+	0.000	0.000	17.7	3.0	5.90	2.16e-08
175-20	chr1	15975331	15975504	+	0.000	0.000	23.6	10.5	2.25	5.70e-04
253-3	chr1	16008244	16008495	+	0.000	0.000	28.7	6.5	4.41	3.66e-10
605-6	chr1	16081182	16081785	+	0.000	0.000	46.4	24.5	1.89	6.78e-05
268-12	chr1	16220225	16220491	+	0.000	0.000	49.3	15.0	3.29	3.04e-12
157-23	chr1	16591369	16591524	+	0.000	0.000	20.2	7.5	2.70	1.11e-04
581-5	chr1	16685467	16686046	+	0.000	0.000	62.0	26.0	2.38	3.54e-09
185-21	chr1	16716172	16716355	+	0.000	0.000	44.7	17.5	2.55	7.57e-08
1206-4	chr1	16909107	16910311	+	0.000	0.000	421.9	280.0	1.51	2.66e-15
230	chr1	16910486	16910714	+	0.000	0.000	21.5	9.5	2.26	8.59e-04
1125-3	chr1	17045642	17046765	+	0.000	0.000	525.2	303.5	1.73	7.22e-31
160-25	chr1	17060889	17061047	+	0.000	0.000	17.7	2.5	7.08	1.56e-09
1202-2	chr1	17236846	17238046	+	0.000	0.000	560.1	358.0	1.56	3.82e-23
272-17	chr1	17289590	17289860	+	0.000	0.000	28.2	10.0	2.82	2.25e-06
454-7	chr1	17492828	17493280	+	0.000	0.000	34.1	11.0	3.10	2.10e-08
265-11	chr1	17696538	17696801	+	0.000	0.000	59.8	33.5	1.79	4.28e-05
166-19	chr1	17827273	17827437	+	0.000	0.000	24.0	7.5	3.20	1.27e-06
604-2	chr1	17849128	17849730	+	0.000	0.000	177.0	116.5	1.52	1.13e-07
614-3	chr1	18232025	18232637	+	0.000	0.000	148.8	93.0	1.60	9.04e-08
416-6	chr1	18595234	18595648	+	0.000	0.000	38.4	18.0	2.13	2.67e-05
220-12	chr1	18595944	18596162	+	0.000	0.000	16.4	3.0	5.48	1.24e-07
312-9	chr1	19654463	19654773	+	0.000	0.000	30.8	11.5	2.68	3.98e-06
1122-6	chr1	19661444	19662564	+	0.000	0.000	520.5	335.0	1.55	5.41e-21
503-6	chr1	19705230	19705731	+	0.000	0.000	43.4	21.0	2.07	1.69e-05
395-13	chr1	19872179	19872572	+	0.000	0.000	76.3	48.5	1.57	1.57e-04
121-25	chr1	19917316	19917435	+	0.000	0.000	18.5	4.5	4.12	1.30e-06
549-2	chr1	20087524	20088071	+	0.000	0.000	110.8	68.0	1.63	1.76e-06
250-16	chr1	20109357	20109605	+	0.000	0.000	24.4	11.5	2.13	8.45e-04
458-7	chr1	20198020	20198476	+	0.000	0.000	32.5	8.5	3.82	5.72e-10
246-20	chr1	20214470	20214714	+	0.000	0.000	22.3	7.5	2.98	1.29e-05
308-12	chr1	20215583	20215889	+	0.000	0.000	23.2	7.5	3.09	4.13e-06
410-9	chr1	20431441	20431849	+	0.000	0.000	40.9	22.0	1.86	3.57e-04
157-24	chr1	20885315	20885470	+	0.000	0.000	21.9	3.0	7.31	1.18e-11
979	chr1	21231557	21232534	+	0.000	0.000	553.8	352.5	1.57	3.93e-23
160-26	chr1	21372118	21372276	+	0.000	0.000	18.1	0.5	36.25	3.61e-22
471-6	chr1	21416774	21417243	+	0.000	0.000	34.1	17.0	2.01	1.83e-04
240-10	chr1	21507920	21508158	+	0.000	0.000	24.0	6.0	4.00	2.48e-08
470-8	chr1	21980674	21981142	+	0.000	0.000	37.5	16.5	2.27	9.63e-06
273-16	chr1	22422146	22422417	+	0.000	0.000	23.6	9.0	2.62	6.68e-05
617-3	chr1	22665552	22666167	+	0.000	0.000	140.4	58.5	2.40	1.25e-19
2057	chr1	23184054	23186109	+	0.000	0.000	498.6	302.0	1.65	3.97e-25
210-14	chr1	23498434	23498642	+	0.000	0.000	20.2	7.0	2.89	4.44e-05
139-22	chr1	23656418	23656555	+	0.000	0.000	17.7	3.0	5.90	2.16e-08
1232-4	chr1	23664701	23665931	+	0.000	0.000	236.9	136.0	1.74	5.24e-15
1169-3	chr1	23744884	23746051	+	0.000	0.000	189.2	119.5	1.58	2.76e-09
258-17	chr1	23951397	23951653	+	0.000	0.000	19.4	4.0	4.85	5.16e-08
387-9	chr1	24069142	24069527	+	0.000	0.000	32.9	11.5	2.86	5.13e-07
177-20	chr1	24393981	24394156	+	0.000	0.000	23.6	10.0	2.36	2.96e-04
221-11	chr1	24568126	24568345	+	0.000	0.000	35.0	18.5	1.89	7.82e-04
957-3	chr1	24635050	24636005	+	0.000	0.000	493.5	328.0	1.50	1.37e-17
1822-2	chr1	24829867	24831687	+	0.000	0.000	763.7	452.5	1.69	1.85e-40
372-8	chr1	24831791	24832161	+	0.000	0.000	62.0	33.5	1.85	1.27e-05
886-4	chr1	24845994	24846878	+	0.000	0.000	62.4	31.5	1.98	1.03e-06
282-13	chr1	24848915	24849195	+	0.000	0.000	25.3	11.0	2.30	1.99e-04
382-7	chr1	25039187	25039567	+	0.000	0.000	69.5	43.0	1.62	1.59e-04
129-28	chr1	25117606	25117733	+	0.000	0.000	12.2	3.0	4.07	7.14e-05
532-10	chr1	25259653	25260183	+	0.000	0.000	155.9	101.5	1.54	4.89e-07
387-10	chr1	25369235	25369620	+	0.000	0.000	91.9	48.0	1.91	2.14e-08
1997	chr1	25519639	25521634	+	0.000	0.000	690.8	450.0	1.54	6.00e-26
461-10	chr1	25590145	25590604	+	0.000	0.000	60.7	37.0	1.64	3.12e-04
120-29	chr1	25795858	25795976	+	0.000	0.000	8.9	1.5	5.90	1.70e-04
283-4	chr1	25804263	25804544	+	0.000	0.000	27.0	11.5	2.35	1.63e-04
454	chr1	25825392	25825844	+	0.000	0.000	45.9	22.0	2.09	1.13e-05
212-16	chr1	26106117	26106327	+	0.000	0.000	19.4	1.5	12.93	4.39e-15
1465-3	chr1	26144407	26145870	+	0.000	0.000	554.7	334.0	1.66	2.65e-28
756-5	chr1	26163806	26164560	+	0.000	0.000	102.4	57.0	1.80	5.08e-08
255-14	chr1	26168802	26169055	+	0.000	0.000	25.7	11.0	2.34	1.99e-04
397-7	chr1	26394927	26395322	+	0.000	0.000	27.0	13.0	2.07	9.66e-04
213-15	chr1	26397029	26397240	+	0.000	0.000	16.9	2.0	8.43	4.80e-10
126-25	chr1	26414830	26414954	+	0.000	0.000	10.1	2.5	4.05	2.77e-04
1147-2	chr1	26597441	26598586	+	0.000	0.000	442.1	293.5	1.51	4.42e-16
200-28	chr1	26598980	26599178	+	0.000	0.000	16.9	4.0	4.21	4.89e-06
174-22	chr1	26603821	26603993	+	0.000	0.000	13.9	4.0	3.48	2.74e-04
433-11	chr1	26761244	26761675	+	0.000	0.000	60.3	33.0	1.83	1.54e-05
516-7	chr1	26808236	26808750	+	0.000	0.000	32.0	15.0	2.14	9.03e-05
234-11	chr1	26964977	26965209	+	0.000	0.000	22.8	9.5	2.40	3.61e-04
164-21	chr1	26965889	26966051	+	0.000	0.000	11.4	3.0	3.79	2.92e-04
177-21	chr1	27043225	27043400	+	0.000	0.000	17.7	0.5	35.40	1.30e-20
249-16	chr1	27043703	27043950	+	0.000	0.000	20.2	8.0	2.53	2.53e-04
313-12	chr1	27294572	27294883	+	0.000	0.000	32.0	11.5	2.79	5.13e-07
322-11	chr1	27295033	27295353	+	0.000	0.000	29.1	14.5	2.01	5.15e-04
417-11	chr1	27366425	27366840	+	0.000	0.000	69.5	41.5	1.68	5.86e-05
703-4	chr1	27389475	27390176	+	0.000	0.000	53.9	31.0	1.74	2.02e-04
502-2	chr1	27392132	27392632	+	0.000	0.000	171.1	107.0	1.60	7.54e-09
119-35	chr1	27607182	27607299	+	0.000	0.000	16.4	4.5	3.65	2.03e-05
457-10	chr1	28089978	28090433	+	0.000	0.000	38.4	17.0	2.26	7.91e-06
603-5	chr1	28112964	28113565	+	0.000	0.000	133.2	81.0	1.64	7.48e-08
1421-2	chr1	28408811	28410230	+	0.000	0.000	405.5	268.0	1.51	4.32e-15
345-10	chr1	28719335	28719678	+	0.000	0.000	46.8	27.0	1.73	5.41e-04
533-3	chr1	28783400	28783931	+	0.000	0.000	80.1	40.5	1.98	2.81e-08
1666-2	chr1	29033278	29034942	+	0.000	0.000	625.0	376.0	1.66	6.41e-32
353-13	chr1	29137368	29137719	+	0.000	0.000	40.5	22.5	1.80	5.45e-04
527-3	chr1	29339686	29340211	+	0.000	0.000	55.2	17.5	3.16	6.68e-13
1074-5	chr1	29378904	29379976	+	0.000	0.000	300.1	170.5	1.76	2.21e-19
1047	chr1	29713507	29714552	+	0.000	0.000	339.7	210.0	1.62	1.86e-16
330	chr1	29880637	29880965	+	0.000	0.000	48.0	24.5	1.96	1.73e-05
159-23	chr1	29900162	29900319	+	0.000	0.000	15.2	2.0	7.59	3.87e-09
593-4	chr1	29912251	29912842	+	0.000	0.000	107.9	61.0	1.77	6.38e-08
352-17	chr1	30559124	30559474	+	0.000	0.000	35.4	13.0	2.72	3.30e-07
364-16	chr1	30801023	30801385	+	0.000	0.000	40.0	18.0	2.22	5.34e-06
272-18	chr1	30928328	30928598	+	0.000	0.000	26.6	6.5	4.09	6.69e-09
132-23	chr1	31163780	31163910	+	0.000	0.000	12.6	3.5	3.61	2.89e-04
1308	chr1	31334647	31335953	+	0.000	0.000	388.6	254.5	1.53	4.81e-15
221-12	chr1	31395537	31395756	+	0.000	0.000	21.1	8.0	2.63	9.40e-05
750-4	chr1	31939743	31940491	+	0.000	0.000	239.8	159.0	1.51	2.08e-09
164-22	chr1	32072165	32072327	+	0.000	0.000	14.8	1.5	9.83	8.30e-10
1433-4	chr1	32108780	32110211	+	0.000	0.000	302.2	194.5	1.55	6.04e-13
661-5	chr1	32316350	32317009	+	0.000	0.000	166.9	101.0	1.65	1.98e-09
477-5	chr1	32417228	32417703	+	0.000	0.000	47.2	28.0	1.69	6.44e-04
305-4	chr1	32487278	32487581	+	0.000	0.000	38.8	19.0	2.04	8.02e-05
592-6	chr1	32619998	32620588	+	0.000	0.000	95.7	60.0	1.59	1.85e-05
390-12	chr1	32828302	32828690	+	0.000	0.000	45.5	27.0	1.69	9.46e-04
824	chr1	32892713	32893535	+	0.000	0.000	172.0	99.5	1.73	4.92e-11
1239-4	chr1	32932930	32934167	+	0.000	0.000	424.0	273.0	1.55	1.73e-17
430-3	chr1	32953445	32953873	+	0.000	0.000	53.9	21.5	2.51	7.38e-09
164-23	chr1	33056290	33056452	+	0.000	0.000	12.6	3.0	4.21	7.14e-05
205-18	chr1	33093919	33094122	+	0.000	0.000	24.9	8.0	3.11	3.73e-06
287-5	chr1	33111317	33111602	+	0.000	0.000	22.8	7.0	3.25	4.53e-06
388-5	chr1	33217868	33218254	+	0.000	0.000	32.5	15.0	2.16	9.03e-05
759-5	chr1	33297309	33298066	+	0.000	0.000	75.9	37.5	2.02	4.59e-08
132-27	chr1	33458552	33458682	+	0.000	0.000	11.0	2.0	5.48	4.65e-05
269-9	chr1	33471903	33472170	+	0.000	0.000	28.7	7.0	4.09	1.81e-09
310-10	chr1	33633842	33634150	+	0.000	0.000	39.6	18.5	2.14	2.18e-05
1043-4	chr1	33734938	33735979	+	0.000	0.000	216.2	120.0	1.80	2.16e-15
386-12	chr1	34398874	34399258	+	0.000	0.000	58.2	33.5	1.74	7.69e-05
439-6	chr1	34547644	34548081	+	0.000	0.000	45.9	13.0	3.53	3.52e-12
529-9	chr1	34596275	34596802	+	0.000	0.000	35.4	14.0	2.53	1.70e-06
445-5	chr1	34788068	34788511	+	0.000	0.000	108.3	71.5	1.51	3.48e-05
515-4	chr1	34896618	34897131	+	0.000	0.000	114.6	75.0	1.53	1.68e-05
587-5	chr1	35112612	35113197	+	0.000	0.000	108.3	68.0	1.59	4.70e-06
750-5	chr1	35345094	35345842	+	0.000	0.000	80.1	20.0	4.00	4.62e-24
126-27	chr1	35506495	35506619	+	0.000	0.000	12.2	3.5	3.49	2.89e-04
172-23	chr1	35728472	35728642	+	0.000	0.000	14.8	4.0	3.69	7.63e-05
977-3	chr1	35857385	35858360	+	0.000	0.000	118.0	78.0	1.51	1.49e-05
621-6	chr1	36217500	36218119	+	0.000	0.000	258.4	154.5	1.67	1.91e-14
207-3	chr1	36574209	36574414	+	0.000	0.000	20.2	5.0	4.05	3.45e-07
325-12	chr1	36608127	36608450	+	0.000	0.000	38.4	20.0	1.92	2.17e-04
170-18	chr1	36649548	36649716	+	0.000	0.000	20.2	8.5	2.38	5.35e-04
928-5	chr1	37002525	37003451	+	0.000	0.000	62.0	36.0	1.72	9.13e-05
297-13	chr1	37085384	37085679	+	0.000	0.000	48.5	21.0	2.31	3.10e-07
262-8	chr1	37488555	37488815	+	0.000	0.000	32.5	12.0	2.70	1.24e-06
130-33	chr1	37622210	37622338	+	0.000	0.000	19.4	7.0	2.77	1.30e-04
2058	chr1	37681542	37683598	+	0.000	0.000	558.5	366.5	1.52	9.70e-21
275-13	chr1	37920058	37920331	+	0.000	0.000	22.3	6.0	3.72	3.91e-07
1332-4	chr1	37974637	37975967	+	0.000	0.000	387.3	252.0	1.54	1.93e-15
151-28	chr1	38037292	38037441	+	0.000	0.000	20.7	6.0	3.44	5.18e-06
326-12	chr1	38152773	38153097	+	0.000	0.000	53.1	18.5	2.87	4.73e-11
308-13	chr1	38521324	38521630	+	0.000	0.000	25.3	11.0	2.30	1.99e-04
292-14	chr1	38819795	38820085	+	0.000	0.000	29.1	15.0	1.94	8.61e-04
2111-3	chr1	38834282	38836391	+	0.000	0.000	811.8	506.5	1.60	1.02e-35
753-5	chr1	38836606	38837357	+	0.000	0.000	61.5	33.0	1.86	8.21e-06
237-14	chr1	38846271	38846506	+	0.000	0.000	29.9	10.5	2.85	1.96e-06
373-8	chr1	39099487	39099858	+	0.000	0.000	24.0	7.0	3.43	3.89e-07
338-11	chr1	39130258	39130594	+	0.000	0.000	25.7	6.5	3.96	2.71e-08
179-19	chr1	39133592	39133769	+	0.000	0.000	10.1	2.0	5.06	4.65e-05
1384-3	chr1	39265529	39266911	+	0.000	0.000	295.0	173.0	1.71	2.26e-17
458-8	chr1	39354596	39355052	+	0.000	0.000	69.1	34.0	2.03	9.05e-08
274-20	chr1	39515664	39515936	+	0.000	0.000	49.7	16.5	3.01	7.56e-11
261-16	chr1	39540202	39540461	+	0.000	0.000	18.5	6.5	2.85	1.51e-04
287-6	chr1	39578080	39578365	+	0.000	0.000	23.6	4.5	5.25	5.58e-10
2209-2	chr1	39719490	39721697	+	0.000	0.000	592.6	304.0	1.95	1.78e-48
310-11	chr1	39800603	39800911	+	0.000	0.000	16.9	6.0	2.81	5.09e-04
380-2	chr1	39974793	39975171	+	0.000	0.000	32.0	12.5	2.56	2.85e-06
124-30	chr1	40031647	40031769	+	0.000	0.000	12.6	0.5	25.29	3.09e-13
183-2	chr1	40079787	40079968	+	0.000	0.000	23.2	10.0	2.32	2.96e-04
155-22	chr1	40083695	40083848	+	0.000	0.000	14.8	1.0	14.75	4.52e-12
228-23	chr1	40085734	40085960	+	0.000	0.000	32.0	14.0	2.29	2.57e-05
1916	chr1	40404126	40406040	+	0.000	0.000	764.6	506.5	1.51	1.19e-26
830-3	chr1	40612939	40613767	+	0.000	0.000	80.1	40.5	1.98	2.81e-08
228-24	chr1	40688415	40688641	+	0.000	0.000	12.6	4.0	3.16	9.15e-04
494-7	chr1	40950806	40951298	+	0.000	0.000	52.7	21.0	2.51	8.80e-09
553-8	chr1	41023048	41023599	+	0.000	0.000	115.1	68.5	1.68	1.86e-07
293-9	chr1	41282009	41282300	+	0.000	0.000	33.7	15.0	2.25	4.02e-05
136-22	chr1	41361137	41361271	+	0.000	0.000	19.4	7.5	2.59	3.03e-04
174-26	chr1	41418822	41418994	+	0.000	0.000	24.0	10.0	2.40	1.20e-04
287-7	chr1	41444273	41444558	+	0.000	0.000	48.0	20.0	2.40	7.83e-08
212-18	chr1	41517295	41517505	+	0.000	0.000	26.6	12.0	2.21	3.08e-04
705-4	chr1	41578806	41579509	+	0.000	0.000	145.4	84.0	1.73	1.00e-09
1420-3	chr1	41795008	41796426	+	0.000	0.000	538.2	348.5	1.54	3.37e-21
345-12	chr1	41868565	41868908	+	0.000	0.000	75.9	36.5	2.08	1.60e-08
418-6	chr1	41891580	41891996	+	0.000	0.000	71.7	45.0	1.59	2.07e-04
470-10	chr1	41918718	41919186	+	0.000	0.000	69.1	39.5	1.75	1.35e-05
388-8	chr1	41984720	41985106	+	0.000	0.000	53.9	32.5	1.66	5.88e-04
2058-2	chr1	42343271	42345327	+	0.000	0.000	612.8	406.0	1.51	1.17e-21
1918-2	chr1	42577049	42578965	+	0.000	0.000	797.0	476.5	1.67	4.89e-41
483-7	chr1	42846278	42846759	+	0.000	0.000	110.4	66.0	1.67	4.68e-07
180-16	chr1	42911889	42912067	+	0.000	0.000	16.0	1.0	16.02	1.87e-14
1213-4	chr1	43729285	43730496	+	0.000	0.000	244.0	123.0	1.98	4.69e-22
211-12	chr1	43853129	43853338	+	0.000	0.000	25.3	10.0	2.53	4.69e-05
139-27	chr1	44048786	44048923	+	0.000	0.000	13.5	4.0	3.37	2.74e-04
746	chr1	44092157	44092901	+	0.000	0.000	123.9	72.5	1.71	4.23e-08
1305	chr1	44317680	44318983	+	0.000	0.000	418.9	227.0	1.85	5.56e-30
389-6	chr1	44595971	44596358	+	0.000	0.000	37.1	12.5	2.97	1.55e-08
447-6	chr1	44716105	44716550	+	0.000	0.000	37.9	14.0	2.71	2.42e-07
301-15	chr1	45017229	45017528	+	0.000	0.000	45.1	19.0	2.37	2.76e-07
1210	chr1	45359505	45360713	+	0.000	0.000	409.7	259.0	1.58	5.18e-18
221-14	chr1	45511794	45512013	+	0.000	0.000	21.9	8.5	2.58	2.11e-04
579-9	chr1	46098025	46098602	+	0.000	0.000	52.3	32.5	1.61	9.83e-04
311-11	chr1	46248150	46248459	+	0.000	0.000	72.5	42.5	1.71	2.34e-05
225-21	chr1	46478259	46478482	+	0.000	0.000	23.2	3.0	7.73	2.07e-13
254-11	chr1	46536665	46536917	+	0.000	0.000	19.0	7.5	2.53	7.90e-04
122-31	chr1	46537061	46537181	+	0.000	0.000	11.8	3.0	3.93	2.92e-04
308-14	chr1	46630664	46630970	+	0.000	0.000	24.0	10.0	2.40	1.20e-04
458-9	chr1	46726879	46727335	+	0.000	0.000	33.7	15.5	2.18	7.37e-05
969-4	chr1	46875784	46876751	+	0.000	0.000	212.8	124.5	1.71	6.44e-13
248-13	chr1	47145104	47145350	+	0.000	0.000	20.2	7.5	2.70	1.11e-04
130-34	chr1	47195887	47196015	+	0.000	0.000	13.1	3.5	3.73	7.60e-05
368-11	chr1	47333394	47333760	+	0.000	0.000	43.4	15.5	2.80	7.20e-09
249-18	chr1	47528747	47528994	+	0.000	0.000	22.3	9.0	2.48	1.75e-04
932-3	chr1	47529304	47530234	+	0.000	0.000	214.1	117.0	1.83	6.08e-16
334-12	chr1	47624470	47624802	+	0.000	0.000	51.4	23.5	2.19	6.08e-07
211-13	chr1	47650392	47650601	+	0.000	0.000	36.2	20.0	1.81	8.04e-04
724-3	chr1	47704016	47704738	+	0.000	0.000	205.3	133.0	1.54	4.35e-09
