# HOMER Differential Peaks
# Original Peak File = Turcan_K9_48_annotated_peaks_ip_32.txt
# Peak File Tag Directory = RC_IP
# Background Tag Directory = WC_IP
#
# Mode = Peaks enriched over background
# Differential peaks = 4906
# Fraction of original peaks = 28.40%
# Original number of peaks = 17276
# Size of region used to count tags = given peak sizes (-fixed)
# Fold change cutoff = 1.50
# Poisson p-value cutoff = 1.00e-03
# strand = 2 (tags counted on 0=+strand, 1=-strand, 2=both strands)
# peak directory tagAdjust = 39
# background directory tagAdjust = 45
#
# cmd = getDifferentialPeaks Turcan_K9_48_annotated_peaks_ip_32.txt RC_IP WC_IP -F 1.5 -P 0.001
#
#PeakID	chr	start	end	strand	score	focus ratio/other	Total Tags	Background Tags	Fold Change vs. Background	p-value
8091	chr1	33197328	33205417	+	0.000	0.000	286.4	122.0	2.35	1.03e-36
5940	chr1	33414590	33420528	+	0.000	0.000	226.2	133.0	1.70	1.43e-13
10721	chr1	33488762	33499481	+	0.000	0.000	726.4	439.5	1.65	5.56e-36
12044	chr1	33552289	33564331	+	0.000	0.000	533.1	322.5	1.65	5.72e-27
10829	chr1	34113339	34124166	+	0.000	0.000	408.6	236.5	1.73	3.34e-24
6145-2	chr1	34237663	34243806	+	0.000	0.000	269.1	110.0	2.45	1.57e-37
10668	chr1	34301169	34311835	+	0.000	0.000	378.9	203.5	1.86	5.95e-28
9108	chr1	34396535	34405641	+	0.000	0.000	309.5	145.5	2.13	3.67e-32
8142	chr1	35161968	35170108	+	0.000	0.000	369.1	224.0	1.65	5.01e-19
10734	chr1	35486891	35497623	+	0.000	0.000	367.2	146.5	2.51	8.52e-53
6116	chr1	35527224	35533338	+	0.000	0.000	267.0	115.5	2.31	4.20e-33
4834	chr1	40022594	40027426	+	0.000	0.000	229.4	112.0	2.05	2.46e-22
17985	chr1	40099835	40117818	+	0.000	0.000	782.8	448.5	1.75	3.55e-46
7607	chr1	40326193	40333798	+	0.000	0.000	256.6	130.5	1.97	1.97e-22
11519	chr1	40437931	40449448	+	0.000	0.000	477.3	204.5	2.33	2.49e-59
16248	chr1	40535307	40551553	+	0.000	0.000	566.6	160.0	3.54	1.35e-136
12317	chr1	40554996	40567311	+	0.000	0.000	442.1	176.5	2.50	3.87e-63
4660	chr1	40892339	40896997	+	0.000	0.000	265.4	171.5	1.55	2.29e-11
6686	chr1	41166237	41172921	+	0.000	0.000	297.6	172.5	1.73	5.31e-18
9065	chr1	41174173	41183236	+	0.000	0.000	235.3	117.0	2.01	6.03e-22
9750	chr1	41249705	41259453	+	0.000	0.000	388.2	214.0	1.81	8.97e-27
11588	chr1	41549156	41560742	+	0.000	0.000	435.7	178.5	2.44	4.23e-59
7683	chr1	41963633	41971314	+	0.000	0.000	253.1	167.0	1.52	3.68e-10
6626	chr1	42016209	42022833	+	0.000	0.000	270.9	166.0	1.63	8.33e-14
20601	chr1	42233133	42253732	+	0.000	0.000	769.5	418.0	1.84	2.20e-53
12521	chr1	42295029	42307548	+	0.000	0.000	386.4	138.5	2.79	1.46e-66
7034	chr1	42622043	42629075	+	0.000	0.000	201.9	108.0	1.87	8.79e-16
8324	chr1	42706089	42714411	+	0.000	0.000	279.5	185.5	1.51	9.89e-11
4367	chr1	42871888	42876253	+	0.000	0.000	179.2	117.5	1.53	8.15e-08
9255	chr1	42893772	42903025	+	0.000	0.000	334.8	177.0	1.89	5.49e-26
9447	chr1	43186955	43196400	+	0.000	0.000	374.7	242.5	1.55	3.17e-15
5820-2	chr1	43323549	43329367	+	0.000	0.000	344.7	227.5	1.52	4.14e-13
6011	chr1	44093275	44099284	+	0.000	0.000	201.3	132.5	1.52	1.89e-08
5610	chr1	44337114	44342722	+	0.000	0.000	257.3	141.0	1.83	1.29e-18
8791	chr1	45070147	45078936	+	0.000	0.000	307.0	142.0	2.16	6.61e-33
4217	chr1	47153691	47157906	+	0.000	0.000	175.4	110.0	1.59	6.92e-09
3324	chr1	47528056	47531378	+	0.000	0.000	181.8	116.0	1.57	1.45e-08
5293	chr1	47833268	47838559	+	0.000	0.000	228.2	148.0	1.54	6.63e-10
10798	chr1	52212295	52223091	+	0.000	0.000	420.5	140.0	3.00	4.74e-81
14722	chr1	52533328	52548048	+	0.000	0.000	588.2	343.0	1.71	2.27e-33
6652	chr1	54641014	54647664	+	0.000	0.000	311.2	194.0	1.60	6.97e-15
13481	chr1	54820250	54833729	+	0.000	0.000	645.1	410.5	1.57	7.86e-27
6811	chr1	55223117	55229926	+	0.000	0.000	297.8	171.5	1.74	2.54e-18
5763	chr1	55293026	55298787	+	0.000	0.000	245.9	129.5	1.90	1.12e-19
5215	chr1	55338585	55343798	+	0.000	0.000	231.5	110.5	2.10	1.13e-23
6031	chr1	55403881	55409910	+	0.000	0.000	248.5	134.0	1.85	8.80e-19
9964	chr1	55430934	55440896	+	0.000	0.000	323.9	190.5	1.70	1.61e-18
8722	chr1	55453706	55462426	+	0.000	0.000	275.2	132.0	2.08	1.28e-27
4958	chr1	55549443	55554399	+	0.000	0.000	234.7	126.0	1.86	5.51e-18
7317	chr1	55625280	55632595	+	0.000	0.000	263.8	150.5	1.75	7.19e-17
6302	chr1	55679816	55686116	+	0.000	0.000	247.7	137.0	1.81	1.98e-17
8331	chr1	55768781	55777110	+	0.000	0.000	292.2	111.0	2.63	3.34e-46
7825	chr1	55803878	55811701	+	0.000	0.000	283.8	166.5	1.70	1.43e-16
6724	chr1	55888760	55895482	+	0.000	0.000	262.1	140.5	1.87	3.84e-20
9013	chr1	55929598	55938609	+	0.000	0.000	278.7	149.0	1.87	2.72e-21
6876	chr1	56085658	56092532	+	0.000	0.000	183.1	121.5	1.51	1.23e-07
12290	chr1	56102057	56114345	+	0.000	0.000	463.3	259.5	1.79	3.83e-30
11277	chr1	56120876	56132151	+	0.000	0.000	441.0	212.5	2.08	9.26e-43
8199	chr1	56239218	56247415	+	0.000	0.000	262.1	169.5	1.55	2.85e-11
8481	chr1	56595896	56604375	+	0.000	0.000	291.4	173.5	1.68	2.69e-16
6702	chr1	58600094	58606794	+	0.000	0.000	241.7	134.5	1.80	9.28e-17
7012	chr1	59084859	59091869	+	0.000	0.000	281.4	149.0	1.89	4.04e-22
9340	chr1	59187936	59197274	+	0.000	0.000	434.1	242.5	1.79	1.25e-28
15908	chr1	59206937	59222843	+	0.000	0.000	562.9	287.5	1.96	1.42e-46
7829	chr1	59241175	59249002	+	0.000	0.000	311.9	130.0	2.40	2.42e-41
7043	chr1	59300398	59307439	+	0.000	0.000	331.1	191.5	1.73	4.27e-20
6648	chr1	59377048	59383694	+	0.000	0.000	203.1	124.0	1.64	5.02e-11
7036	chr1	59464919	59471953	+	0.000	0.000	233.9	153.5	1.52	1.48e-09
11505	chr1	59581406	59592909	+	0.000	0.000	355.4	229.0	1.55	7.96e-15
10565	chr1	59606498	59617061	+	0.000	0.000	299.6	158.5	1.89	1.95e-23
6616	chr1	59671155	59677769	+	0.000	0.000	284.3	130.5	2.18	2.48e-31
6239	chr1	64025551	64031788	+	0.000	0.000	258.8	106.5	2.43	1.90e-35
5524	chr1	65648184	65653706	+	0.000	0.000	175.1	110.0	1.59	6.92e-09
9059	chr1	65775288	65784345	+	0.000	0.000	249.5	121.5	2.05	2.94e-24
9153	chr1	65925579	65934730	+	0.000	0.000	313.9	187.5	1.67	3.92e-17
5838	chr1	66384932	66390768	+	0.000	0.000	254.3	131.0	1.94	1.22e-21
5575	chr1	66458553	66464126	+	0.000	0.000	267.2	168.5	1.59	1.64e-12
5529	chr1	67382318	67387845	+	0.000	0.000	222.9	141.5	1.57	2.50e-10
9776	chr1	67896669	67906443	+	0.000	0.000	305.4	168.5	1.81	2.44e-21
7974	chr1	67960021	67967993	+	0.000	0.000	376.8	154.0	2.45	1.55e-51
9084	chr1	68033806	68042888	+	0.000	0.000	308.1	163.0	1.89	3.41e-24
36709	chr1	70721174	70757881	+	0.000	0.000	1731.9	1151.0	1.50	3.76e-57
9133	chr1	70768153	70777284	+	0.000	0.000	363.5	241.0	1.51	1.58e-13
11641	chr1	76962814	76974453	+	0.000	0.000	364.6	203.0	1.80	1.91e-24
6365	chr1	76976516	76982879	+	0.000	0.000	253.1	139.5	1.81	4.20e-18
7611	chr1	92154194	92161803	+	0.000	0.000	195.7	129.0	1.52	3.85e-08
7433	chr1	92651946	92659377	+	0.000	0.000	186.7	123.5	1.51	9.80e-08
7192	chr1	95024712	95031902	+	0.000	0.000	196.3	118.0	1.66	3.38e-11
5471	chr1	99607251	99612720	+	0.000	0.000	195.0	126.5	1.54	9.98e-09
6978	chr1	100567371	100574347	+	0.000	0.000	184.0	119.5	1.54	2.71e-08
5744	chr1	109856494	109862236	+	0.000	0.000	186.2	115.5	1.61	1.01e-09
6237	chr1	113509946	113516181	+	0.000	0.000	251.8	164.5	1.53	2.29e-10
9286	chr1	116741230	116750514	+	0.000	0.000	565.3	270.5	2.09	4.71e-55
5291	chr1	116764321	116769610	+	0.000	0.000	187.3	113.0	1.66	1.22e-10
5945	chr1	116841508	116847451	+	0.000	0.000	274.7	169.0	1.63	7.77e-14
9145	chr1	180460425	180469568	+	0.000	0.000	570.6	157.5	3.62	1.29e-141
7055	chr1	180659719	180666772	+	0.000	0.000	504.8	203.0	2.49	1.41e-70
9455	chr1	180676802	180686255	+	0.000	0.000	471.3	121.0	3.89	2.48e-128
8193	chr1	180691615	180699806	+	0.000	0.000	464.6	138.0	3.37	4.36e-105
34996	chr1	180711642	180746636	+	0.000	0.000	1823.2	473.0	3.85	0.00e+00
5869	chr1	181159853	181165720	+	0.000	0.000	514.4	169.0	3.04	8.88e-101
9437	chr1	181279283	181288718	+	0.000	0.000	401.0	166.0	2.42	2.37e-53
8900	chr1	181876121	181885019	+	0.000	0.000	362.4	136.5	2.66	1.33e-57
10791	chr1	181885524	181896313	+	0.000	0.000	740.4	170.5	4.34	7.16e-227
11239	chr1	181953586	181964823	+	0.000	0.000	984.7	232.5	4.24	1.11e-292
6335	chr1	182131885	182138218	+	0.000	0.000	449.6	177.5	2.53	2.72e-65
10096	chr1	182153649	182163743	+	0.000	0.000	521.2	148.0	3.52	4.10e-125
7835-2	chr1	182218974	182226807	+	0.000	0.000	286.6	114.0	2.51	1.11e-41
12880	chr1	182911254	182924132	+	0.000	0.000	553.9	132.0	4.20	1.37e-163
9694	chr1	183248081	183257773	+	0.000	0.000	418.1	134.5	3.11	5.43e-85
6409	chr1	183746375	183752782	+	0.000	0.000	284.7	109.0	2.61	2.96e-44
6145-3	chr1	183759430	183765573	+	0.000	0.000	231.2	140.5	1.65	1.74e-12
8526	chr1	183768133	183776657	+	0.000	0.000	309.6	155.5	1.99	1.47e-27
5799	chr1	184102010	184107807	+	0.000	0.000	220.9	108.0	2.05	2.40e-21
9268	chr1	185002283	185011549	+	0.000	0.000	226.8	137.0	1.66	2.21e-12
6242	chr1	185024543	185030783	+	0.000	0.000	291.2	151.5	1.92	5.97e-24
8069	chr1	185058162	185066229	+	0.000	0.000	275.4	110.0	2.50	6.70e-40
7401	chr1	185357145	185364544	+	0.000	0.000	267.8	109.0	2.46	2.22e-37
6887	chr1	185795653	185802538	+	0.000	0.000	260.7	123.5	2.11	7.80e-27
7932	chr1	186503970	186511900	+	0.000	0.000	278.5	178.0	1.56	2.61e-12
5712-2	chr1	186520924	186526634	+	0.000	0.000	241.1	147.0	1.64	7.81e-13
6286	chr1	186547486	186553770	+	0.000	0.000	234.9	144.5	1.63	5.11e-12
6423-2	chr1	186580696	186587117	+	0.000	0.000	211.8	135.0	1.57	9.03e-10
7657	chr1	187819462	187827117	+	0.000	0.000	198.4	120.0	1.65	4.59e-11
8176	chr1	187827862	187836036	+	0.000	0.000	254.3	160.0	1.59	4.62e-12
8029	chr1	192242790	192250817	+	0.000	0.000	216.5	138.0	1.57	5.17e-10
7520	chr1	192662055	192669573	+	0.000	0.000	266.7	111.0	2.40	9.42e-36
12216	chr1	192682689	192694903	+	0.000	0.000	424.6	193.5	2.19	1.60e-46
9008	chr1	192714558	192723564	+	0.000	0.000	347.6	179.5	1.94	1.13e-28
6309	chr1	195555619	195561926	+	0.000	0.000	167.7	108.0	1.55	8.72e-08
6696	chr1	197204009	197210703	+	0.000	0.000	255.3	130.5	1.96	3.87e-22
8014	chr1	197564456	197572468	+	0.000	0.000	249.0	149.0	1.67	4.92e-14
8709	chr1	197721506	197730213	+	0.000	0.000	322.2	185.5	1.74	7.48e-20
8242	chr1	197872754	197880994	+	0.000	0.000	272.6	124.0	2.20	1.35e-30
10461	chr1	198132485	198142944	+	0.000	0.000	346.5	186.0	1.86	7.61e-26
5463	chr1	199046769	199052230	+	0.000	0.000	188.4	125.5	1.50	1.19e-07
6067-2	chr1	199104545	199110610	+	0.000	0.000	204.4	124.0	1.65	3.03e-11
7618	chr1	199646282	199653898	+	0.000	0.000	203.5	120.0	1.70	3.36e-12
6213	chr1	199709707	199715918	+	0.000	0.000	257.0	109.0	2.36	3.54e-33
4283	chr1	201339972	201344253	+	0.000	0.000	215.3	126.0	1.71	3.70e-13
6009	chr1	203092387	203098394	+	0.000	0.000	316.7	182.0	1.74	1.57e-19
7447	chr1	203251267	203258712	+	0.000	0.000	282.5	163.5	1.73	2.84e-17
5294	chr1	203892210	203897502	+	0.000	0.000	261.7	150.0	1.74	1.52e-16
5145	chr1	204167106	204172249	+	0.000	0.000	264.7	144.5	1.83	3.39e-19
3443	chr1	205473588	205477029	+	0.000	0.000	261.2	132.0	1.98	2.79e-23
3968-2	chr1	206810337	206814303	+	0.000	0.000	182.5	107.0	1.71	2.72e-11
12515	chr1	206870986	206883499	+	0.000	0.000	537.7	300.0	1.79	5.43e-35
6662	chr1	207252542	207259202	+	0.000	0.000	208.3	125.5	1.66	1.06e-11
5874	chr1	207329548	207335420	+	0.000	0.000	239.6	134.0	1.79	2.02e-16
7245	chr1	207382519	207389762	+	0.000	0.000	269.1	128.0	2.10	1.37e-27
9199	chr1	209494471	209503668	+	0.000	0.000	363.5	206.5	1.76	5.24e-23
7266	chr1	210276791	210284055	+	0.000	0.000	343.6	228.0	1.51	8.13e-13
12191	chr1	211399409	211411598	+	0.000	0.000	411.4	206.5	1.99	3.56e-36
6620-2	chr1	211804443	211811061	+	0.000	0.000	228.2	123.5	1.85	2.69e-17
6891	chr1	211855004	211861893	+	0.000	0.000	247.3	149.0	1.66	1.38e-13
5480-2	chr1	211996571	212002049	+	0.000	0.000	203.9	108.5	1.88	3.85e-16
9217	chr1	212897512	212906727	+	0.000	0.000	409.6	266.5	1.54	3.55e-16
4840	chr1	214114922	214119760	+	0.000	0.000	223.1	116.0	1.92	8.18e-19
4798	chr1	214573741	214578537	+	0.000	0.000	242.0	131.0	1.85	2.79e-18
5246	chr1	214983597	214988841	+	0.000	0.000	199.0	122.0	1.63	1.68e-10
4918	chr1	218446547	218451463	+	0.000	0.000	183.0	112.0	1.63	7.97e-10
7165	chr1	218503806	218510969	+	0.000	0.000	341.9	156.0	2.19	1.35e-37
9751	chr1	218574724	218584473	+	0.000	0.000	402.3	212.5	1.89	4.18e-31
7643	chr1	218787804	218795445	+	0.000	0.000	259.1	142.5	1.82	1.33e-18
6785	chr1	218879026	218885809	+	0.000	0.000	245.3	130.5	1.88	2.74e-19
7159	chr1	219001422	219008579	+	0.000	0.000	243.5	161.5	1.51	1.42e-09
5400	chr1	219110445	219115843	+	0.000	0.000	169.1	109.0	1.55	6.23e-08
6899-2	chr1	219133015	219139912	+	0.000	0.000	235.0	152.0	1.55	2.73e-10
5798	chr1	219305614	219311410	+	0.000	0.000	237.2	129.0	1.84	1.12e-17
8736	chr1	219313981	219322715	+	0.000	0.000	416.3	255.5	1.63	2.17e-20
5857-2	chr1	219342733	219348588	+	0.000	0.000	237.4	154.0	1.54	3.42e-10
5513	chr1	219394455	219399966	+	0.000	0.000	263.1	167.0	1.58	4.36e-12
6400	chr1	219620723	219627121	+	0.000	0.000	199.2	126.0	1.58	1.21e-09
6827	chr1	219632004	219638829	+	0.000	0.000	224.1	144.0	1.56	4.22e-10
11897	chr1	219720895	219732790	+	0.000	0.000	441.9	287.0	1.54	2.19e-17
6020	chr1	219784971	219790989	+	0.000	0.000	267.5	164.0	1.63	1.03e-13
9428-2	chr1	220244718	220254144	+	0.000	0.000	379.5	220.5	1.72	2.34e-22
8596	chr1	220257890	220266484	+	0.000	0.000	274.4	121.0	2.27	6.60e-33
11279	chr1	220890332	220901609	+	0.000	0.000	467.2	277.0	1.69	1.72e-25
12261	chr1	220940160	220952419	+	0.000	0.000	425.8	207.5	2.05	5.04e-40
12558	chr1	221119822	221132378	+	0.000	0.000	384.6	229.5	1.68	9.03e-21
7673	chr1	221136837	221144508	+	0.000	0.000	268.4	159.0	1.69	2.21e-15
8552-2	chr1	221252918	221261468	+	0.000	0.000	223.0	111.0	2.01	1.27e-20
4941-2	chr1	221328947	221333886	+	0.000	0.000	230.0	122.5	1.88	6.05e-18
6754-2	chr1	221364142	221370894	+	0.000	0.000	188.7	106.0	1.78	4.42e-13
9556	chr1	221394280	221403834	+	0.000	0.000	385.4	221.0	1.74	1.23e-23
5944-2	chr1	221424468	221430410	+	0.000	0.000	214.7	133.5	1.61	9.05e-11
10353	chr1	221929180	221939531	+	0.000	0.000	334.3	166.0	2.01	1.52e-30
9444	chr1	221940390	221949832	+	0.000	0.000	374.1	248.0	1.51	5.92e-14
9215	chr1	221950228	221959441	+	0.000	0.000	363.0	207.0	1.75	7.68e-23
6818	chr1	222080346	222087162	+	0.000	0.000	215.4	128.0	1.68	1.51e-12
9135	chr1	222141061	222150194	+	0.000	0.000	276.6	164.5	1.68	1.46e-15
7462	chr1	222456477	222463937	+	0.000	0.000	355.9	213.0	1.67	4.29e-19
6425-2	chr1	222765456	222771879	+	0.000	0.000	317.5	164.5	1.93	3.84e-26
6471	chr1	222853384	222859853	+	0.000	0.000	238.0	128.0	1.86	2.55e-18
6224	chr1	223044193	223050415	+	0.000	0.000	241.4	134.0	1.80	6.21e-17
7492	chr1	223439550	223447040	+	0.000	0.000	354.6	228.0	1.56	7.11e-15
6525	chr1	223863456	223869979	+	0.000	0.000	220.2	116.5	1.89	9.13e-18
4977	chr1	224573710	224578685	+	0.000	0.000	221.9	125.0	1.78	6.08e-15
9747	chr1	224806854	224816599	+	0.000	0.000	421.5	237.0	1.78	3.17e-27
5420	chr1	224823453	224828871	+	0.000	0.000	240.2	132.0	1.82	2.21e-17
6095-2	chr1	226741077	226747170	+	0.000	0.000	266.6	135.5	1.97	2.80e-23
4293	chr1	227338591	227342882	+	0.000	0.000	218.3	142.0	1.54	2.00e-09
11020	chr1	227523424	227534442	+	0.000	0.000	397.7	174.5	2.28	2.85e-47
28477	chr1	227534512	227562987	+	0.000	0.000	1264.3	690.0	1.83	2.37e-85
4600-2	chr1	228090973	228095571	+	0.000	0.000	233.2	118.5	1.97	1.07e-20
8493	chr1	229352145	229360636	+	0.000	0.000	300.4	177.0	1.70	2.62e-17
9427	chr1	229679565	229688990	+	0.000	0.000	384.7	231.5	1.66	3.47e-20
7993-2	chr1	230030897	230038888	+	0.000	0.000	240.0	107.0	2.24	3.80e-28
8422	chr1	230466732	230475152	+	0.000	0.000	267.0	117.0	2.28	2.93e-32
9175	chr1	230505380	230514553	+	0.000	0.000	334.6	134.0	2.50	8.73e-48
11031	chr1	230522483	230533512	+	0.000	0.000	354.4	157.0	2.26	1.37e-41
7185	chr1	230810217	230817400	+	0.000	0.000	302.9	172.0	1.76	2.23e-19
5398	chr1	231075187	231080583	+	0.000	0.000	212.4	110.0	1.93	4.37e-18
4911-2	chr1	231455094	231460003	+	0.000	0.000	196.0	113.0	1.73	1.70e-12
5701-2	chr1	231655910	231661609	+	0.000	0.000	215.6	111.0	1.94	1.52e-18
7534	chr1	231786035	231793567	+	0.000	0.000	247.1	124.5	1.98	2.61e-22
9881	chr1	231938528	231948407	+	0.000	0.000	355.3	118.5	3.00	1.12e-68
11612	chr1	232077653	232089263	+	0.000	0.000	345.6	204.5	1.69	2.39e-19
8509	chr1	232341682	232350189	+	0.000	0.000	367.0	210.0	1.75	7.76e-23
14636	chr1	232737870	232752504	+	0.000	0.000	704.7	365.0	1.93	7.62e-56
9883	chr1	232822584	232832465	+	0.000	0.000	305.7	124.5	2.46	1.95e-42
6930	chr1	232968255	232975183	+	0.000	0.000	331.0	180.0	1.84	9.02e-24
10081	chr1	234333929	234344008	+	0.000	0.000	426.7	261.0	1.63	5.16e-21
6416	chr1	234644655	234651069	+	0.000	0.000	326.4	174.5	1.87	9.68e-25
3658-2	chr1	234666134	234669790	+	0.000	0.000	195.5	115.5	1.69	1.03e-11
4736	chr1	235005835	235010569	+	0.000	0.000	237.4	144.0	1.65	8.29e-13
9501	chr1	235013783	235023282	+	0.000	0.000	415.0	200.0	2.07	5.06e-40
6182	chr1	235027005	235033185	+	0.000	0.000	269.4	174.5	1.54	2.05e-11
10338	chr1	235668619	235678955	+	0.000	0.000	534.4	217.5	2.46	4.11e-73
9099	chr1	235960269	235969366	+	0.000	0.000	335.3	186.0	1.80	6.21e-23
5635	chr1	236319135	236324768	+	0.000	0.000	212.0	120.5	1.76	3.32e-14
6133-2	chr1	236620793	236626924	+	0.000	0.000	264.4	165.0	1.60	8.25e-13
4290	chr1	236777079	236781367	+	0.000	0.000	184.0	108.0	1.70	1.88e-11
6957	chr1	238514675	238521630	+	0.000	0.000	191.9	124.5	1.54	1.94e-08
8638-2	chr1	238608103	238616739	+	0.000	0.000	245.5	118.0	2.08	1.29e-24
5846	chr1	238745412	238751256	+	0.000	0.000	188.7	119.0	1.59	3.28e-09
7471	chr1	238826866	238834335	+	0.000	0.000	308.8	191.5	1.61	6.35e-15
7637	chr1	238849328	238856963	+	0.000	0.000	244.7	161.5	1.51	9.30e-10
7729	chr1	238926345	238934072	+	0.000	0.000	208.8	125.5	1.66	1.06e-11
7108-2	chr2	681964	689070	+	0.000	0.000	319.5	153.0	2.09	8.52e-32
8889-2	chr2	3157480	3166367	+	0.000	0.000	385.9	218.0	1.77	1.25e-24
18139	chr2	3221799	3239936	+	0.000	0.000	945.5	306.0	3.09	1.05e-187
15561	chr2	3241187	3256746	+	0.000	0.000	810.4	387.0	2.09	2.03e-78
10990-2	chr2	3283838	3294826	+	0.000	0.000	490.7	277.0	1.77	5.48e-31
