# HOMER Differential Peaks
# Original Peak File = Turcan_CTCF_annotated_peaks_ip_32.txt
# Peak File Tag Directory = RG_IP
# Background Tag Directory = RC_IP
#
# Mode = Peaks enriched over background
# Differential peaks = 163
# Fraction of original peaks = 0.91%
# Original number of peaks = 17843
# Size of region used to count tags = given peak sizes (-fixed)
# Fold change cutoff = 1.50
# Poisson p-value cutoff = 1.00e-03
# strand = 2 (tags counted on 0=+strand, 1=-strand, 2=both strands)
# peak directory tagAdjust = 70
# background directory tagAdjust = 50
#
# cmd = getDifferentialPeaks Turcan_CTCF_annotated_peaks_ip_32.txt RG_IP RC_IP -F 1.5 -P 0.001
#
#PeakID	chr	start	end	strand	score	focus ratio/other	Total Tags	Background Tags	Fold Change vs. Background	p-value
2160-4	chr5	132237110	132239268	+	0.000	0.000	340.5	220.0	1.55	4.14e-14
1187-17	chr5	159581266	159582451	+	0.000	0.000	130.6	85.0	1.54	3.49e-06
1063-20	chr6	81753702	81754763	+	0.000	0.000	92.8	57.0	1.63	1.24e-05
1447-16	chr6	112009935	112011380	+	0.000	0.000	210.9	133.0	1.59	4.46e-10
1251-11	chr6	120077116	120078365	+	0.000	0.000	94.5	56.0	1.69	2.24e-06
981-16	chr7	20342	21321	+	0.000	0.000	102.1	61.0	1.67	1.02e-06
1621-13	chr7	19441765	19443384	+	0.000	0.000	236.6	136.0	1.74	5.24e-15
1130-12	chr7	75451999	75453127	+	0.000	0.000	169.2	97.0	1.74	2.35e-11
703-26	chr7	105401424	105402125	+	0.000	0.000	85.5	55.0	1.55	1.06e-04
865-25	chr7	123966723	123967586	+	0.000	0.000	115.3	74.5	1.55	8.18e-06
1252-24	chr7	141014266	141015516	+	0.000	0.000	132.7	73.5	1.81	5.31e-10
1023-17	chr8	29319975	29320996	+	0.000	0.000	251.2	149.5	1.68	2.43e-14
1750-11	chr8	38183661	38185409	+	0.000	0.000	177.2	114.5	1.55	3.78e-08
860-17	chr8	39851624	39852482	+	0.000	0.000	99.4	60.0	1.66	2.50e-06
1138-20	chr8	47507190	47508326	+	0.000	0.000	187.9	112.5	1.67	8.76e-11
1503-14	chr8	50153299	50154800	+	0.000	0.000	128.2	71.0	1.81	7.63e-10
898-20	chr8	56074345	56075241	+	0.000	0.000	113.9	73.5	1.55	1.15e-05
2451	chr8	66032155	66034604	+	0.000	0.000	375.9	240.0	1.57	5.00e-16
1094-18	chr8	70315193	70316285	+	0.000	0.000	108.4	69.0	1.57	8.55e-06
993-20	chr8	89397168	89398159	+	0.000	0.000	137.6	90.0	1.53	2.47e-06
1383-15	chr8	93990795	93992176	+	0.000	0.000	169.5	110.0	1.54	1.09e-07
1331-13	chr8	130749140	130750469	+	0.000	0.000	315.4	207.0	1.52	1.89e-12
1126-17	chr8	134026476	134027600	+	0.000	0.000	148.7	87.0	1.71	1.71e-09
1058-24	chr8	142693629	142694685	+	0.000	0.000	80.6	51.0	1.58	1.05e-04
906-17	chr9	2066666	2067570	+	0.000	0.000	98.3	65.5	1.50	1.06e-04
881-23	chr9	33921607	33922486	+	0.000	0.000	83.4	55.5	1.50	3.39e-04
1229-18	chr9	37209579	37210806	+	0.000	0.000	106.0	61.5	1.72	2.87e-07
1402-18	chr9	40991378	40992778	+	0.000	0.000	175.1	105.5	1.66	3.91e-10
2624	chr9	88659894	88662516	+	0.000	0.000	214.7	142.5	1.51	1.45e-08
2427-5	chr9	112792490	112794915	+	0.000	0.000	351.9	232.5	1.51	2.94e-13
1483-14	chr9	116571557	116573038	+	0.000	0.000	365.5	241.5	1.51	8.85e-14
754-14	chr9	124894423	124895175	+	0.000	0.000	165.0	110.0	1.50	6.11e-07
1930-7	chr9	137525048	137526976	+	0.000	0.000	153.9	86.5	1.78	7.05e-11
1003-2	chr10	23535136	23536137	+	0.000	0.000	116.4	74.5	1.56	5.18e-06
1052-4	chr10	26157445	26158495	+	0.000	0.000	113.3	73.0	1.55	8.65e-06
1309-3	chr10	29429071	29430378	+	0.000	0.000	121.2	79.5	1.53	9.05e-06
852-6	chr10	72327999	72328849	+	0.000	0.000	88.9	54.5	1.63	1.85e-05
1635-3	chr10	77500757	77502390	+	0.000	0.000	88.6	50.0	1.77	7.54e-07
860-3	chr10	77605262	77606120	+	0.000	0.000	109.1	68.5	1.59	3.94e-06
1277-3	chr10	77714679	77715954	+	0.000	0.000	147.3	88.5	1.66	8.28e-09
745-4	chr10	86966351	86967094	+	0.000	0.000	100.7	66.0	1.53	5.86e-05
706-3	chr10	90437330	90438034	+	0.000	0.000	76.4	50.0	1.53	3.72e-04
1015-3	chr10	101569949	101570962	+	0.000	0.000	104.2	65.0	1.60	5.13e-06
1532-5	chr11	27698132	27699662	+	0.000	0.000	146.6	93.5	1.57	3.11e-07
1901-6	chr11	36792736	36794635	+	0.000	0.000	137.9	90.5	1.52	3.24e-06
1999-2	chr11	72352516	72354513	+	0.000	0.000	209.1	138.0	1.52	1.14e-08
1108-5	chr11	76680397	76681503	+	0.000	0.000	96.9	63.5	1.53	8.71e-05
1211-3	chr11	128553841	128555050	+	0.000	0.000	149.7	99.5	1.50	2.21e-06
942-4	chr11	131867250	131868190	+	0.000	0.000	173.0	108.0	1.60	5.32e-09
817-6	chr12	12608528	12609343	+	0.000	0.000	172.0	81.5	2.11	3.95e-18
1141-4	chr12	49625593	49626732	+	0.000	0.000	91.0	58.5	1.56	5.01e-05
921-3	chr12	59444557	59445476	+	0.000	0.000	93.5	61.0	1.53	8.35e-05
832-7	chr12	62802839	62803669	+	0.000	0.000	84.8	56.5	1.50	3.73e-04
1105-8	chr13	41411250	41412353	+	0.000	0.000	105.6	52.5	2.01	1.19e-10
1349-4	chr13	76018521	76019868	+	0.000	0.000	114.6	73.0	1.57	5.46e-06
880-5	chr13	84869887	84870765	+	0.000	0.000	98.0	57.5	1.70	1.28e-06
998-5	chr13	94192277	94193273	+	0.000	0.000	186.6	111.0	1.68	5.31e-11
1357-2	chr13	106520175	106521530	+	0.000	0.000	132.4	86.0	1.54	2.50e-06
825-11	chr13	107680033	107680856	+	0.000	0.000	126.8	69.5	1.82	7.43e-10
746-7	chr14	21456118	21456862	+	0.000	0.000	99.7	61.5	1.62	6.67e-06
1255-7	chr14	61188765	61190018	+	0.000	0.000	136.2	85.0	1.60	2.17e-07
758-5	chr14	68084088	68084844	+	0.000	0.000	102.5	68.0	1.51	7.18e-05
1560-4	chr15	45393148	45394706	+	0.000	0.000	183.4	118.0	1.55	1.83e-08
881-9	chr15	67080934	67081813	+	0.000	0.000	131.3	87.0	1.51	6.64e-06
2258	chr15	75800889	75803145	+	0.000	0.000	326.2	195.5	1.67	1.04e-17
990-4	chr15	76185285	76186273	+	0.000	0.000	132.4	87.5	1.51	5.63e-06
1235-10	chr15	80778387	80779620	+	0.000	0.000	111.9	66.0	1.69	2.75e-07
1261-5	chr15	92693493	92694752	+	0.000	0.000	105.3	69.5	1.51	4.38e-05
1420-8	chr16	15071839	15073257	+	0.000	0.000	129.6	78.0	1.66	7.93e-08
868-9	chr16	23155021	23155887	+	0.000	0.000	86.5	57.5	1.50	2.68e-04
1026-10	chr16	24688768	24689792	+	0.000	0.000	148.7	95.5	1.56	3.93e-07
1041-3	chr16	56603266	56604305	+	0.000	0.000	173.4	111.0	1.56	3.17e-08
1570-3	chr16	58660821	58662389	+	0.000	0.000	357.5	221.5	1.61	3.83e-17
863-5	chr16	82747932	82748793	+	0.000	0.000	92.1	57.5	1.60	1.70e-05
809-12	chr17	7220691	7221498	+	0.000	0.000	98.7	61.0	1.62	7.98e-06
1355-11	chr17	31644752	31646105	+	0.000	0.000	132.7	84.5	1.57	1.07e-06
939-9	chr17	35089360	35090297	+	0.000	0.000	131.3	86.5	1.52	5.09e-06
1203-11	chr17	38287922	38289123	+	0.000	0.000	145.2	93.5	1.55	4.91e-07
1346-6	chr17	44345333	44346677	+	0.000	0.000	126.5	81.5	1.55	2.96e-06
730-10	chr17	47837060	47837788	+	0.000	0.000	80.9	52.0	1.56	1.88e-04
1301-5	chr17	50168790	50170089	+	0.000	0.000	261.9	174.5	1.50	6.23e-10
974-8	chr17	78289480	78290452	+	0.000	0.000	234.1	147.0	1.59	2.38e-11
921-8	chr18	10005802	10006721	+	0.000	0.000	87.5	50.0	1.75	1.35e-06
1499-3	chr18	55781170	55782667	+	0.000	0.000	128.2	75.0	1.71	1.67e-08
986-9	chr19	42741788	42742772	+	0.000	0.000	101.1	64.0	1.58	1.18e-05
815-10	chr19	43019389	43020202	+	0.000	0.000	108.0	66.0	1.64	1.32e-06
1306-10	chr19	46637877	46639181	+	0.000	0.000	222.7	146.5	1.52	3.98e-09
1078-10	chr19	46749823	46750899	+	0.000	0.000	102.5	61.0	1.68	1.02e-06
1275-16	chr19	51809948	51811221	+	0.000	0.000	114.3	69.5	1.64	6.20e-07
773-8	chr19	54919651	54920422	+	0.000	0.000	88.6	57.5	1.54	1.12e-04
1589-10	chr20	19784393	19785980	+	0.000	0.000	160.2	103.0	1.55	1.21e-07
1080-10	chr20	32034698	32035776	+	0.000	0.000	125.1	82.0	1.53	6.11e-06
817-13	chr20	34955574	34956389	+	0.000	0.000	107.3	68.5	1.57	1.02e-05
848-8	chr21	26909730	26910576	+	0.000	0.000	103.2	63.5	1.62	3.26e-06
907-11	chr21	27466042	27466947	+	0.000	0.000	148.3	92.0	1.61	4.88e-08
1113-8	chr22	33579082	33580193	+	0.000	0.000	94.8	57.0	1.66	4.47e-06
1017-10	chr22	35626919	35627934	+	0.000	0.000	132.7	79.5	1.67	4.60e-08
942-11	chr22	37660838	37661778	+	0.000	0.000	95.9	63.5	1.51	1.34e-04
1347-9	chr22	41746106	41747451	+	0.000	0.000	247.7	163.0	1.52	5.73e-10
1205-11	chr22	41940814	41942017	+	0.000	0.000	263.0	173.5	1.52	2.46e-10
974-15	chr22	46116104	46117076	+	0.000	0.000	122.3	81.0	1.51	1.31e-05
882-13	chr22	50251817	50252697	+	0.000	0.000	115.0	69.5	1.65	6.20e-07
1404-7	chr22	50273202	50274604	+	0.000	0.000	90.7	55.0	1.65	9.28e-06
1180-16	chrX	13897727	13898905	+	0.000	0.000	143.8	89.5	1.61	1.17e-07
1120-22	chrX	57573449	57574567	+	0.000	0.000	88.9	52.0	1.71	3.38e-06
1361-20	chrX	152820679	152822038	+	0.000	0.000	123.7	81.0	1.53	8.52e-06
328-40	chrM	1395	1721	+	0.000	0.000	1241.6	608.0	2.04	5.10e-112
194-77	chrM	2785	2977	+	0.000	0.000	1324.3	727.0	1.82	8.93e-88
163-76	chrM	6525	6686	+	0.000	0.000	987.3	443.0	2.23	1.69e-109
