# HOMER Differential Peaks
# Original Peak File = Turcan_K271w_annotated_peaks_ip_32.txt
# Peak File Tag Directory = RC_IP
# Background Tag Directory = WC_IP
#
# Mode = Peaks enriched over background
# Differential peaks = 6964
# Fraction of original peaks = 26.97%
# Original number of peaks = 25819
# Size of region used to count tags = given peak sizes (-fixed)
# Fold change cutoff = 1.50
# Poisson p-value cutoff = 1.00e-03
# strand = 2 (tags counted on 0=+strand, 1=-strand, 2=both strands)
# peak directory tagAdjust = 59
# background directory tagAdjust = 44
#
# cmd = getDifferentialPeaks Turcan_K271w_annotated_peaks_ip_32.txt RC_IP WC_IP -F 1.5 -P 0.001
#
#PeakID	chr	start	end	strand	score	focus ratio/other	Total Tags	Background Tags	Fold Change vs. Background	p-value
3247	chr1	31934395	31937640	+	0.000	0.000	871.2	539.5	1.61	2.12e-39
5355	chr1	31938496	31943849	+	0.000	0.000	1413.1	766.5	1.84	6.32e-97
2958	chr1	32012769	32015725	+	0.000	0.000	900.4	581.5	1.55	1.49e-34
1997-2	chr1	32107258	32109253	+	0.000	0.000	719.7	437.5	1.64	5.09e-35
2917	chr1	32178536	32181451	+	0.000	0.000	1025.7	569.5	1.80	4.54e-66
3104	chr1	32815901	32819003	+	0.000	0.000	1634.8	803.5	2.03	1.83e-145
4055	chr1	33047119	33051172	+	0.000	0.000	2091.6	591.0	3.54	0.00e+00
2897	chr1	33109620	33112515	+	0.000	0.000	639.7	303.0	2.11	2.12e-63
2609	chr1	33388520	33391127	+	0.000	0.000	551.5	353.5	1.56	1.71e-22
7960	chr1	33423165	33431123	+	0.000	0.000	2181.5	1212.5	1.80	6.30e-138
6690	chr1	33468058	33474746	+	0.000	0.000	2189.7	1287.0	1.70	1.31e-115
4700	chr1	33902167	33906865	+	0.000	0.000	1447.5	925.0	1.56	9.39e-57
2134	chr1	35030443	35032575	+	0.000	0.000	931.1	530.0	1.76	6.94e-56
2274	chr1	35376726	35378998	+	0.000	0.000	873.6	570.0	1.53	3.56e-32
8918	chr1	35447061	35455977	+	0.000	0.000	4873.7	3206.5	1.52	1.71e-164
1799	chr1	35557020	35558817	+	0.000	0.000	503.8	272.5	1.85	6.20e-36
1862	chr1	35718040	35719900	+	0.000	0.000	897.0	555.5	1.61	1.51e-40
5774	chr1	36132998	36138770	+	0.000	0.000	2819.5	1497.0	1.88	2.98e-203
3003	chr1	36222710	36225711	+	0.000	0.000	1099.6	720.0	1.53	1.95e-39
1866	chr1	37891771	37893635	+	0.000	0.000	678.5	323.0	2.10	2.02e-66
2463	chr1	37945121	37947582	+	0.000	0.000	1525.5	706.5	2.16	1.44e-156
2869	chr1	37999185	38002052	+	0.000	0.000	1011.4	494.0	2.05	2.98e-92
2080	chr1	38008459	38010537	+	0.000	0.000	998.8	650.0	1.54	7.02e-37
1823-2	chr1	38063697	38065518	+	0.000	0.000	853.1	472.5	1.81	7.92e-56
2382	chr1	39102710	39105090	+	0.000	0.000	628.8	367.0	1.71	2.65e-35
6574	chr1	39106856	39113428	+	0.000	0.000	2986.3	1670.5	1.79	2.16e-184
4126-2	chr1	39129766	39133890	+	0.000	0.000	926.3	543.5	1.70	2.14e-50
3760	chr1	39267039	39270797	+	0.000	0.000	705.0	416.5	1.69	5.15e-38
1827	chr1	39409182	39411007	+	0.000	0.000	520.9	238.5	2.18	5.42e-56
3075-2	chr1	40038671	40041744	+	0.000	0.000	1580.0	822.5	1.92	4.16e-121
1901	chr1	40066419	40068318	+	0.000	0.000	735.3	435.0	1.69	2.58e-39
6486	chr1	40238145	40244629	+	0.000	0.000	2077.3	1292.0	1.61	1.15e-89
5938	chr1	40265873	40271809	+	0.000	0.000	1610.6	875.5	1.84	2.34e-109
2570-2	chr1	40389029	40391597	+	0.000	0.000	880.4	482.0	1.83	1.81e-59
1798-2	chr1	40530618	40532414	+	0.000	0.000	564.8	314.0	1.80	4.98e-37
2330	chr1	40867552	40869880	+	0.000	0.000	811.9	431.5	1.88	1.10e-59
2702-2	chr1	40901250	40903950	+	0.000	0.000	1662.0	1004.0	1.66	3.71e-80
2539	chr1	40966475	40969012	+	0.000	0.000	1141.1	605.5	1.88	9.86e-84
4617	chr1	41680270	41684885	+	0.000	0.000	2722.8	1291.5	2.11	1.13e-262
4577	chr1	41770912	41775487	+	0.000	0.000	1491.4	557.0	2.68	1.83e-234
3612	chr1	41782085	41785695	+	0.000	0.000	1482.6	759.0	1.95	4.39e-119
1967	chr1	42321675	42323640	+	0.000	0.000	466.7	246.0	1.90	6.97e-36
1667	chr1	42628063	42629728	+	0.000	0.000	579.4	287.0	2.02	7.11e-52
1668	chr1	42765277	42766943	+	0.000	0.000	401.0	262.0	1.53	9.97e-16
2517	chr1	43388389	43390904	+	0.000	0.000	528.7	341.5	1.55	5.79e-21
1801	chr1	43649362	43651161	+	0.000	0.000	567.5	325.5	1.74	6.45e-34
3215	chr1	44445852	44449065	+	0.000	0.000	1397.5	456.5	3.06	1.13e-272
3490	chr1	44483674	44487162	+	0.000	0.000	1677.0	704.5	2.38	2.03e-211
3486	chr1	44671975	44675459	+	0.000	0.000	1028.5	653.0	1.57	6.21e-42
1318	chr1	44707125	44708441	+	0.000	0.000	669.6	442.0	1.52	6.55e-24
1535-3	chr1	44818971	44820504	+	0.000	0.000	523.9	347.0	1.51	9.15e-19
1212-2	chr1	45303874	45305084	+	0.000	0.000	462.3	275.0	1.68	6.00e-25
2517-2	chr1	45305226	45307741	+	0.000	0.000	619.2	408.5	1.52	2.29e-22
3518	chr1	45749805	45753321	+	0.000	0.000	1115.9	545.5	2.05	3.26e-101
1707	chr1	46287821	46289526	+	0.000	0.000	508.3	292.0	1.74	1.82e-30
3876	chr1	48024474	48028348	+	0.000	0.000	1335.5	736.5	1.81	2.95e-87
2755-2	chr1	48035641	48038394	+	0.000	0.000	894.3	532.5	1.68	2.23e-46
2871	chr1	48469124	48471993	+	0.000	0.000	1081.6	607.5	1.78	3.37e-67
2468	chr1	48857981	48860447	+	0.000	0.000	557.0	266.0	2.09	2.68e-54
4838	chr1	48875488	48880324	+	0.000	0.000	2641.4	1237.5	2.13	1.65e-262
2872	chr1	51312886	51315756	+	0.000	0.000	1931.6	1118.0	1.73	1.29e-107
2148	chr1	51330722	51332868	+	0.000	0.000	776.5	375.0	2.07	3.23e-73
3568	chr1	51733900	51737466	+	0.000	0.000	719.0	404.5	1.78	5.65e-45
4060	chr1	52054468	52058526	+	0.000	0.000	1842.1	1115.5	1.65	4.59e-88
3341	chr1	52551288	52554627	+	0.000	0.000	903.9	452.0	2.00	7.84e-78
2430	chr1	53145353	53147781	+	0.000	0.000	632.5	297.5	2.13	8.67e-64
2493-2	chr1	53411337	53413828	+	0.000	0.000	1031.2	654.5	1.58	3.76e-42
2165	chr1	53441384	53443547	+	0.000	0.000	853.1	534.5	1.60	5.29e-37
2352	chr1	55579826	55582176	+	0.000	0.000	682.2	362.0	1.88	7.65e-51
2475	chr1	55588693	55591166	+	0.000	0.000	914.1	599.5	1.52	5.77e-33
1846	chr1	55640289	55642133	+	0.000	0.000	631.2	303.0	2.08	8.02e-61
2759	chr1	55723137	55725894	+	0.000	0.000	947.4	555.5	1.71	1.36e-51
3049	chr1	55734141	55737188	+	0.000	0.000	939.9	576.5	1.63	1.04e-43
2226	chr1	55954135	55956359	+	0.000	0.000	498.1	254.0	1.96	8.22e-42
2773	chr1	56145557	56148328	+	0.000	0.000	718.3	262.5	2.74	2.68e-118
3187	chr1	56178645	56181830	+	0.000	0.000	988.6	471.0	2.10	1.09e-95
4118	chr1	56189138	56193254	+	0.000	0.000	1839.7	1160.0	1.59	1.81e-75
3067	chr1	56193611	56196676	+	0.000	0.000	1165.3	521.5	2.23	1.33e-129
1973	chr1	56199519	56201490	+	0.000	0.000	552.2	243.5	2.27	1.81e-64
2534	chr1	56576895	56579427	+	0.000	0.000	693.5	431.5	1.61	3.83e-31
6055	chr1	57128235	57134288	+	0.000	0.000	1847.2	950.0	1.94	3.42e-146
3054	chr1	57846935	57849987	+	0.000	0.000	828.3	470.5	1.76	3.28e-50
2116	chr1	58709692	58711806	+	0.000	0.000	460.3	264.0	1.74	6.73e-28
2660	chr1	59018983	59021641	+	0.000	0.000	1607.5	963.5	1.67	7.00e-80
2132	chr1	59366916	59369046	+	0.000	0.000	516.8	300.0	1.72	7.85e-30
1948	chr1	59400902	59402848	+	0.000	0.000	414.6	239.0	1.73	7.64e-25
5239	chr1	59444035	59449272	+	0.000	0.000	3667.8	1449.5	2.53	0.00e+00
2882	chr1	59476257	59479137	+	0.000	0.000	514.7	333.0	1.55	2.53e-20
8192	chr1	59480832	59489022	+	0.000	0.000	3887.8	1986.0	1.96	1.33e-310
2907	chr1	59504664	59507569	+	0.000	0.000	590.7	246.0	2.40	4.96e-77
2369	chr1	59519756	59522123	+	0.000	0.000	667.6	404.5	1.65	5.20e-33
2861	chr1	59548547	59551406	+	0.000	0.000	792.5	497.0	1.59	2.62e-34
3529	chr1	59749448	59752975	+	0.000	0.000	1460.1	824.5	1.77	1.14e-88
3708	chr1	59757668	59761374	+	0.000	0.000	926.3	546.0	1.70	1.24e-49
2975	chr1	60902632	60905605	+	0.000	0.000	1016.5	511.5	1.99	4.85e-86
3087	chr1	61300223	61303308	+	0.000	0.000	702.7	318.0	2.21	6.07e-77
3069	chr1	62621211	62624278	+	0.000	0.000	852.8	537.0	1.59	3.73e-36
1451	chr1	63115637	63117086	+	0.000	0.000	396.9	261.0	1.52	4.96e-15
6754	chr1	63544651	63551403	+	0.000	0.000	6507.7	3450.0	1.89	0.00e+00
2435	chr1	63592326	63594759	+	0.000	0.000	800.4	521.0	1.54	5.89e-30
2609-2	chr1	63661179	63663786	+	0.000	0.000	722.4	460.5	1.57	1.46e-29
4025	chr1	64037595	64041618	+	0.000	0.000	1926.5	1173.0	1.64	4.07e-90
3683	chr1	64041737	64045418	+	0.000	0.000	1407.4	704.5	2.00	5.47e-120
2703-2	chr1	64110027	64112728	+	0.000	0.000	1168.0	625.5	1.87	1.68e-83
1513	chr1	64826489	64828000	+	0.000	0.000	484.4	271.0	1.79	1.62e-31
2501	chr1	65162714	65165213	+	0.000	0.000	496.7	317.0	1.57	9.92e-21
2726	chr1	65230294	65233018	+	0.000	0.000	615.8	313.0	1.97	1.87e-51
3780	chr1	65410990	65414768	+	0.000	0.000	1015.5	625.0	1.62	1.38e-46
6701	chr1	65420659	65427358	+	0.000	0.000	5356.0	3199.5	1.67	1.72e-264
4315	chr1	65427884	65432197	+	0.000	0.000	2582.5	1375.0	1.88	6.99e-185
3711	chr1	65811099	65814808	+	0.000	0.000	1328.4	826.0	1.61	4.16e-58
2695	chr1	65819762	65822455	+	0.000	0.000	1034.2	625.0	1.65	1.11e-50
3343	chr1	66229613	66232954	+	0.000	0.000	937.6	595.5	1.57	2.55e-38
2486-2	chr1	66242940	66245424	+	0.000	0.000	814.3	344.5	2.36	2.04e-102
5904	chr1	66246784	66252686	+	0.000	0.000	2695.2	1503.5	1.79	4.36e-168
2418-2	chr1	66295853	66298269	+	0.000	0.000	553.2	357.0	1.55	4.97e-22
1993	chr1	66300266	66302257	+	0.000	0.000	1152.7	758.5	1.52	2.21e-40
2113-3	chr1	66445302	66447413	+	0.000	0.000	572.3	367.5	1.56	3.76e-23
5589	chr1	66501654	66507241	+	0.000	0.000	1230.3	659.5	1.87	1.60e-87
10319	chr1	66937464	66947781	+	0.000	0.000	3153.4	1928.0	1.64	5.47e-144
2336	chr1	67338455	67340789	+	0.000	0.000	580.1	377.0	1.54	2.10e-22
3661	chr1	67685368	67689027	+	0.000	0.000	1430.8	743.5	1.92	1.93e-110
2636	chr1	67735178	67737812	+	0.000	0.000	803.4	423.5	1.90	1.46e-60
2815-2	chr1	67748227	67751040	+	0.000	0.000	679.2	413.5	1.64	4.39e-33
2191-2	chr1	67758969	67761158	+	0.000	0.000	465.0	290.0	1.60	2.18e-21
1637-3	chr1	67883221	67884856	+	0.000	0.000	570.2	287.0	1.99	3.76e-49
1961	chr1	67889248	67891207	+	0.000	0.000	489.5	287.5	1.70	2.24e-27
4057	chr1	67968357	67972412	+	0.000	0.000	3002.3	1576.0	1.91	2.32e-223
3637	chr1	67985600	67989235	+	0.000	0.000	1596.6	890.5	1.79	2.10e-100
2457-3	chr1	68015025	68017480	+	0.000	0.000	544.0	290.0	1.88	1.78e-40
1945	chr1	71412843	71414786	+	0.000	0.000	487.5	310.5	1.57	1.43e-20
2918-2	chr1	76825473	76828389	+	0.000	0.000	645.5	320.5	2.01	3.27e-57
2954	chr1	77217750	77220702	+	0.000	0.000	997.8	577.0	1.73	1.18e-56
4531	chr1	77270544	77275073	+	0.000	0.000	2182.2	1177.5	1.85	9.38e-151
3453	chr1	77320772	77324223	+	0.000	0.000	1083.9	601.0	1.80	6.06e-70
3336	chr1	77346822	77350156	+	0.000	0.000	1571.8	742.0	2.12	3.33e-154
3920-2	chr1	77435768	77439686	+	0.000	0.000	1245.3	631.0	1.97	3.69e-103
1957	chr1	77473338	77475293	+	0.000	0.000	428.6	263.5	1.63	9.42e-21
16526	chr1	77532511	77549035	+	0.000	0.000	16945.1	11002.5	1.54	0.00e+00
4083-2	chr1	77583137	77587218	+	0.000	0.000	1341.0	460.0	2.92	1.49e-242
2162-2	chr1	77589942	77592102	+	0.000	0.000	875.6	406.0	2.16	1.94e-90
5493	chr1	77602079	77607570	+	0.000	0.000	1984.0	1057.5	1.88	3.20e-142
6586	chr1	77679594	77686178	+	0.000	0.000	3264.8	1603.5	2.04	5.60e-289
3115	chr1	77756938	77760051	+	0.000	0.000	877.3	437.5	2.01	2.68e-76
3079	chr1	78100981	78104058	+	0.000	0.000	910.0	602.5	1.51	2.23e-31
4250	chr1	78142791	78147039	+	0.000	0.000	945.0	328.5	2.88	2.42e-168
2911-2	chr1	78170400	78173309	+	0.000	0.000	578.1	267.0	2.17	4.82e-61
9235	chr1	78222215	78231448	+	0.000	0.000	2619.6	871.0	3.01	0.00e+00
8774	chr1	78273275	78282047	+	0.000	0.000	4601.0	1598.5	2.88	0.00e+00
3851	chr1	78301901	78305750	+	0.000	0.000	1445.1	556.0	2.60	8.78e-216
5095	chr1	78337873	78342966	+	0.000	0.000	2453.8	1192.5	2.06	1.77e-223
4226	chr1	78368045	78372269	+	0.000	0.000	2002.1	483.5	4.14	0.00e+00
2377	chr1	78441403	78443778	+	0.000	0.000	697.5	235.0	2.97	7.99e-131
3866	chr1	78618183	78622047	+	0.000	0.000	1254.5	582.5	2.15	2.33e-128
8072	chr1	78830438	78838508	+	0.000	0.000	3476.5	2222.5	1.56	3.09e-133
2398	chr1	79197745	79200141	+	0.000	0.000	479.3	267.0	1.80	1.26e-31
3258	chr1	79321537	79324793	+	0.000	0.000	1311.7	699.5	1.88	1.92e-94
3751	chr1	82085406	82089155	+	0.000	0.000	1579.6	950.5	1.66	1.98e-77
2806-2	chr1	84504509	84507313	+	0.000	0.000	700.3	431.5	1.62	1.31e-32
1999	chr1	84572421	84574418	+	0.000	0.000	653.0	411.5	1.59	5.64e-28
1680-2	chr1	84697226	84698904	+	0.000	0.000	513.4	244.5	2.10	1.07e-50
1814	chr1	85274759	85276571	+	0.000	0.000	416.0	270.5	1.54	1.48e-16
3307	chr1	85276827	85280132	+	0.000	0.000	1191.5	772.0	1.54	1.68e-44
2844	chr1	86428665	86431507	+	0.000	0.000	1361.4	581.0	2.34	7.72e-167
2283	chr1	86647310	86649591	+	0.000	0.000	596.4	319.5	1.87	1.76e-43
3244-2	chr1	86703044	86706286	+	0.000	0.000	785.4	382.5	2.05	1.38e-72
2701	chr1	88740120	88742819	+	0.000	0.000	873.6	582.0	1.50	1.81e-29
2737	chr1	91554737	91557472	+	0.000	0.000	903.9	542.0	1.67	1.30e-45
3390	chr1	91581027	91584415	+	0.000	0.000	978.4	618.5	1.58	1.11e-40
3191	chr1	91648578	91651767	+	0.000	0.000	1570.8	973.5	1.61	4.02e-69
3875	chr1	91698112	91701985	+	0.000	0.000	816.0	465.0	1.75	4.46e-49
2384-2	chr1	92536217	92538599	+	0.000	0.000	518.5	329.0	1.58	4.41e-22
3654-3	chr1	92921754	92925406	+	0.000	0.000	938.6	294.5	3.19	6.64e-195
3999	chr1	92949605	92953602	+	0.000	0.000	1190.2	731.0	1.63	9.49e-55
3504	chr1	92987981	92991483	+	0.000	0.000	1020.3	558.5	1.83	1.14e-68
2476	chr1	93604736	93607210	+	0.000	0.000	565.5	331.0	1.71	1.06e-31
4639	chr1	94862526	94867163	+	0.000	0.000	1221.1	633.0	1.93	2.36e-95
5832	chr1	96556523	96562353	+	0.000	0.000	2231.9	1477.5	1.51	2.24e-74
2618	chr1	97277201	97279817	+	0.000	0.000	742.5	308.0	2.41	3.52e-97
8803	chr1	97900249	97909050	+	0.000	0.000	2234.9	957.0	2.34	1.86e-270
3430	chr1	98063139	98066567	+	0.000	0.000	538.6	312.5	1.72	4.10e-31
5578	chr1	98101237	98106813	+	0.000	0.000	1965.3	875.0	2.25	1.51e-219
4481	chr1	98386928	98391407	+	0.000	0.000	1693.7	819.0	2.07	8.32e-157
3821	chr1	98403194	98407013	+	0.000	0.000	985.2	435.5	2.26	7.42e-113
2046	chr1	101021909	101023953	+	0.000	0.000	457.2	301.0	1.52	4.03e-17
6154	chr1	101257368	101263520	+	0.000	0.000	3121.4	1574.0	1.98	1.49e-258
3532	chr1	106253027	106256557	+	0.000	0.000	1001.6	593.0	1.69	1.19e-52
1784-2	chr1	106276402	106278184	+	0.000	0.000	377.2	249.5	1.51	3.67e-14
2977	chr1	109213943	109216918	+	0.000	0.000	1434.2	417.0	3.44	0.00e+00
3156	chr1	109849781	109852935	+	0.000	0.000	826.6	432.0	1.91	1.14e-63
2684	chr1	109909732	109912414	+	0.000	0.000	625.4	387.0	1.62	7.51e-29
2536	chr1	109967948	109970482	+	0.000	0.000	496.7	266.5	1.86	2.77e-36
2124-2	chr1	110382422	110384544	+	0.000	0.000	531.8	313.0	1.70	2.55e-29
4160	chr1	110419116	110423274	+	0.000	0.000	3688.3	880.0	4.19	0.00e+00
2862	chr1	111363752	111366612	+	0.000	0.000	1329.1	837.5	1.59	2.56e-55
1580	chr1	112605663	112607241	+	0.000	0.000	435.4	278.5	1.56	2.78e-18
4716	chr1	112934211	112938925	+	0.000	0.000	1869.3	1005.5	1.86	1.34e-130
2832	chr1	113428794	113431624	+	0.000	0.000	794.9	266.5	2.98	9.22e-150
2004	chr1	113785228	113787230	+	0.000	0.000	444.3	289.5	1.53	2.31e-17
1990-4	chr1	114310419	114312407	+	0.000	0.000	660.1	256.5	2.57	5.50e-98
2750	chr1	114318467	114321215	+	0.000	0.000	742.8	473.5	1.57	2.88e-30
6371	chr1	114453838	114460207	+	0.000	0.000	3503.4	1498.5	2.34	0.00e+00
4409	chr1	115237187	115241594	+	0.000	0.000	1481.9	915.0	1.62	3.28e-66
2422	chr1	115251031	115253451	+	0.000	0.000	867.4	445.0	1.95	3.81e-70
