# HOMER Differential Peaks
# Original Peak File = Turcan_CTCF_annotated_peaks_ip_32.txt
# Peak File Tag Directory = WC_IP
# Background Tag Directory = RC_IP
#
# Mode = Peaks enriched over background
# Differential peaks = 1630
# Fraction of original peaks = 9.14%
# Original number of peaks = 17843
# Size of region used to count tags = given peak sizes (-fixed)
# Fold change cutoff = 1.50
# Poisson p-value cutoff = 1.00e-03
# strand = 2 (tags counted on 0=+strand, 1=-strand, 2=both strands)
# peak directory tagAdjust = 44
# background directory tagAdjust = 50
#
# cmd = getDifferentialPeaks Turcan_CTCF_annotated_peaks_ip_32.txt WC_IP RC_IP -F 1.5 -P 0.001
#
#PeakID	chr	start	end	strand	score	focus ratio/other	Total Tags	Background Tags	Fold Change vs. Background	p-value
1590	chr1	110207217	110208805	+	0.000	0.000	133.0	63.8	2.08	2.75e-14
1428	chr1	110462149	110463575	+	0.000	0.000	82.5	53.0	1.56	1.32e-04
1269-3	chr1	110495504	110496771	+	0.000	0.000	198.5	111.2	1.79	7.54e-14
1537-2	chr1	110630153	110631688	+	0.000	0.000	82.0	49.1	1.67	1.11e-05
2477	chr1	110782247	110784722	+	0.000	0.000	134.0	74.6	1.80	3.97e-10
4594	chr1	111028991	111033583	+	0.000	0.000	367.0	202.1	1.82	1.55e-25
1498-2	chr1	111481232	111482728	+	0.000	0.000	67.0	43.7	1.53	6.28e-04
1905	chr1	111746378	111748281	+	0.000	0.000	114.5	74.7	1.53	1.45e-05
1153-3	chr1	112298049	112299200	+	0.000	0.000	60.5	37.8	1.60	5.37e-04
1035-3	chr1	112336539	112337572	+	0.000	0.000	54.0	13.2	4.09	3.34e-17
1507-2	chr1	112390142	112391647	+	0.000	0.000	91.0	47.5	1.92	1.31e-08
808-3	chr1	112394353	112395159	+	0.000	0.000	35.0	17.7	1.97	1.89e-04
3544	chr1	112715846	112719388	+	0.000	0.000	201.0	112.9	1.78	5.12e-14
1194	chr1	112808655	112809847	+	0.000	0.000	102.0	58.2	1.75	1.29e-07
1460	chr1	112880091	112881549	+	0.000	0.000	115.0	58.1	1.98	2.92e-11
2192	chr1	113071698	113073888	+	0.000	0.000	145.5	84.0	1.73	1.02e-09
790-2	chr1	113904804	113905592	+	0.000	0.000	35.0	12.7	2.77	1.78e-07
1085	chr1	113963033	113964116	+	0.000	0.000	29.0	14.7	1.97	6.39e-04
2161	chr1	114282338	114284497	+	0.000	0.000	134.5	81.5	1.65	6.39e-08
886-2	chr1	114346263	114347147	+	0.000	0.000	95.5	63.4	1.51	1.25e-04
1543-2	chr1	114671069	114672610	+	0.000	0.000	54.0	34.0	1.59	9.10e-04
2594	chr1	115051403	115053995	+	0.000	0.000	167.0	94.4	1.77	1.00e-11
1754-3	chr1	115468855	115470607	+	0.000	0.000	119.5	61.2	1.95	4.04e-11
1222	chr1	115595493	115596713	+	0.000	0.000	91.5	59.7	1.53	9.86e-05
1306	chr1	115717185	115718489	+	0.000	0.000	94.0	44.4	2.12	6.71e-11
2259	chr1	115806295	115808552	+	0.000	0.000	111.5	58.7	1.90	8.02e-10
1163	chr1	116151388	116152549	+	0.000	0.000	56.0	32.0	1.75	7.74e-05
1956	chr1	116484778	116486732	+	0.000	0.000	131.5	64.7	2.03	2.99e-13
1116	chr1	116574146	116575260	+	0.000	0.000	112.0	70.4	1.59	2.96e-06
1839-2	chr1	116736480	116738317	+	0.000	0.000	101.5	55.0	1.84	1.83e-08
2076	chr1	116816919	116818993	+	0.000	0.000	108.0	64.7	1.67	5.36e-07
1541	chr1	117055032	117056571	+	0.000	0.000	116.5	77.6	1.50	2.89e-05
1932	chr1	117127806	117129736	+	0.000	0.000	95.5	60.7	1.57	2.76e-05
2434	chr1	117757713	117760145	+	0.000	0.000	124.0	75.0	1.65	1.45e-07
1940	chr1	117894891	117896829	+	0.000	0.000	115.0	74.5	1.54	8.20e-06
2398	chr1	119285561	119287957	+	0.000	0.000	75.0	45.8	1.64	4.82e-05
926	chr1	119543938	119544862	+	0.000	0.000	39.5	16.5	2.39	1.82e-06
1230-4	chr1	119582371	119583599	+	0.000	0.000	64.5	17.0	3.80	2.32e-18
1264	chr1	119662784	119664046	+	0.000	0.000	96.0	54.0	1.78	1.56e-07
2153	chr1	119885126	119887277	+	0.000	0.000	144.5	73.7	1.96	3.08e-13
1916-2	chr1	119947466	119949380	+	0.000	0.000	85.0	50.1	1.70	4.35e-06
1459-2	chr1	119967538	119968995	+	0.000	0.000	108.5	58.5	1.85	4.51e-09
493-7	chr1	120544359	120544850	+	0.000	0.000	46.0	23.1	1.99	1.81e-05
1195-2	chr1	145977032	145978225	+	0.000	0.000	73.0	28.9	2.53	4.34e-12
1083-2	chr1	146012676	146013757	+	0.000	0.000	71.0	35.4	2.01	8.84e-08
715	chr1	146401303	146402016	+	0.000	0.000	35.0	11.7	3.00	2.76e-08
828	chr1	146477904	146478730	+	0.000	0.000	44.0	15.4	2.87	1.91e-09
2280	chr1	147241886	147244164	+	0.000	0.000	77.5	33.5	2.31	9.35e-11
1026-2	chr1	147389658	147390682	+	0.000	0.000	47.0	24.1	1.95	2.38e-05
2133-2	chr1	147494174	147496305	+	0.000	0.000	81.0	42.5	1.91	9.75e-08
1490-2	chr1	147626841	147628329	+	0.000	0.000	89.0	39.3	2.27	6.85e-12
1049-3	chr1	147640035	147641082	+	0.000	0.000	60.0	18.8	3.19	3.45e-14
1195-3	chr1	147699530	147700723	+	0.000	0.000	48.0	23.0	2.08	3.67e-06
1061	chr1	147723766	147724825	+	0.000	0.000	28.5	14.1	2.03	6.75e-04
848	chr1	148254607	148255453	+	0.000	0.000	56.0	21.5	2.60	4.40e-10
1069-2	chr1	148371192	148372259	+	0.000	0.000	79.0	28.1	2.81	3.10e-15
1595	chr1	150050208	150051801	+	0.000	0.000	51.0	30.0	1.70	2.88e-04
920	chr1	150165562	150166480	+	0.000	0.000	50.5	19.2	2.62	3.80e-09
1359	chr1	150168392	150169749	+	0.000	0.000	87.0	39.8	2.19	6.85e-11
1075-2	chr1	150280755	150281828	+	0.000	0.000	42.0	21.7	1.93	7.42e-05
1092-5	chr1	150464034	150465124	+	0.000	0.000	54.0	24.9	2.17	2.88e-07
831-2	chr1	150532309	150533138	+	0.000	0.000	51.0	18.6	2.74	4.63e-10
2131	chr1	150559592	150561721	+	0.000	0.000	149.0	44.6	3.34	8.01e-35
1014	chr1	150619451	150620463	+	0.000	0.000	30.0	11.5	2.62	3.74e-06
976-3	chr1	150812754	150813728	+	0.000	0.000	54.0	20.3	2.66	4.41e-10
1033-4	chr1	150922091	150923122	+	0.000	0.000	60.0	33.7	1.78	2.85e-05
1653	chr1	150978851	150980502	+	0.000	0.000	159.5	60.8	2.62	8.97e-26
1211	chr1	151024132	151025341	+	0.000	0.000	49.0	15.8	3.10	1.74e-11
1004-2	chr1	151099434	151100436	+	0.000	0.000	77.5	45.0	1.72	8.94e-06
967	chr1	151155793	151156758	+	0.000	0.000	51.5	23.4	2.20	5.11e-07
883	chr1	151251574	151252455	+	0.000	0.000	81.0	40.1	2.02	9.36e-09
708-2	chr1	151300687	151301393	+	0.000	0.000	57.0	21.7	2.62	2.36e-10
1021-2	chr1	151340485	151341504	+	0.000	0.000	47.5	26.1	1.82	1.41e-04
1819	chr1	151734348	151736165	+	0.000	0.000	83.0	27.9	2.98	2.79e-17
670-4	chr1	151836096	151836764	+	0.000	0.000	47.5	24.0	1.98	2.14e-05
1303	chr1	151888476	151889777	+	0.000	0.000	69.5	38.7	1.80	7.19e-06
2007	chr1	151967515	151969520	+	0.000	0.000	84.0	31.8	2.64	1.17e-14
1447-2	chr1	151996524	151997969	+	0.000	0.000	60.5	28.8	2.10	2.46e-07
1463	chr1	152051879	152053340	+	0.000	0.000	58.5	31.9	1.83	2.11e-05
1213	chr1	152141587	152142798	+	0.000	0.000	94.0	46.7	2.01	7.83e-10
1111-2	chr1	152182154	152183263	+	0.000	0.000	79.0	30.7	2.57	2.60e-13
2946	chr1	152187976	152190920	+	0.000	0.000	178.0	66.9	2.66	2.02e-29
2779	chr1	152346316	152349093	+	0.000	0.000	184.5	87.0	2.12	1.09e-19
853	chr1	152440728	152441579	+	0.000	0.000	45.5	21.3	2.14	5.17e-06
4236	chr1	152458010	152462244	+	0.000	0.000	261.0	108.1	2.41	1.36e-35
885-2	chr1	152479896	152480779	+	0.000	0.000	36.5	16.7	2.19	2.65e-05
1426	chr1	152653509	152654933	+	0.000	0.000	49.0	27.8	1.76	1.73e-04
1121	chr1	152777219	152778338	+	0.000	0.000	53.0	16.7	3.18	1.08e-12
2824	chr1	152869265	152872087	+	0.000	0.000	236.0	81.3	2.90	3.71e-44
1772	chr1	153228520	153230290	+	0.000	0.000	51.0	15.7	3.25	1.31e-12
2311	chr1	153351747	153354056	+	0.000	0.000	126.5	61.6	2.05	4.59e-13
1255	chr1	153494555	153495808	+	0.000	0.000	94.5	33.0	2.87	3.47e-18
2094	chr1	153509437	153511529	+	0.000	0.000	142.5	38.2	3.73	5.41e-38
1240-2	chr1	153567865	153569103	+	0.000	0.000	68.0	23.4	2.91	4.92e-14
1099	chr1	153572196	153573293	+	0.000	0.000	88.0	41.3	2.13	1.86e-10
904	chr1	153617285	153618187	+	0.000	0.000	58.0	20.3	2.85	7.12e-12
1147	chr1	153677180	153678325	+	0.000	0.000	81.5	33.3	2.45	2.09e-12
834-4	chr1	153749188	153750020	+	0.000	0.000	90.5	38.7	2.34	1.45e-12
727-3	chr1	153986544	153987269	+	0.000	0.000	42.0	19.6	2.15	7.22e-06
770-4	chr1	154185830	154186598	+	0.000	0.000	54.0	13.2	4.09	3.34e-17
786	chr1	154271945	154272729	+	0.000	0.000	44.0	17.8	2.47	1.28e-07
888	chr1	154324278	154325164	+	0.000	0.000	47.0	17.0	2.77	1.60e-09
870-2	chr1	154546203	154547071	+	0.000	0.000	150.0	36.0	4.17	1.53e-45
936-2	chr1	154559191	154560125	+	0.000	0.000	80.5	34.8	2.31	4.08e-11
777-3	chr1	154863371	154864146	+	0.000	0.000	38.0	16.1	2.36	2.41e-06
828-3	chr1	154995549	154996375	+	0.000	0.000	27.0	13.0	2.08	4.40e-04
626-7	chr1	155017474	155018098	+	0.000	0.000	52.0	15.8	3.29	5.03e-13
1175	chr1	155083967	155085140	+	0.000	0.000	64.0	27.7	2.31	2.59e-09
1173-2	chr1	155090805	155091976	+	0.000	0.000	66.5	23.4	2.85	4.17e-13
853-2	chr1	155172900	155173751	+	0.000	0.000	48.0	17.4	2.76	1.23e-09
1058-2	chr1	155176347	155177403	+	0.000	0.000	135.5	50.8	2.67	1.04e-22
651-3	chr1	155193316	155193965	+	0.000	0.000	43.0	15.5	2.78	6.74e-09
675	chr1	155206650	155207323	+	0.000	0.000	32.0	16.2	1.97	3.47e-04
949	chr1	155250453	155251400	+	0.000	0.000	119.0	38.5	3.09	2.33e-25
1380-3	chr1	155728830	155730208	+	0.000	0.000	52.5	14.1	3.73	6.49e-15
1025	chr1	155989058	155990081	+	0.000	0.000	67.5	20.1	3.36	1.54e-16
1224-2	chr1	156090135	156091357	+	0.000	0.000	53.5	24.1	2.22	2.56e-07
885-3	chr1	156096300	156097183	+	0.000	0.000	77.0	29.8	2.58	4.46e-13
1373	chr1	156224853	156226224	+	0.000	0.000	63.5	24.5	2.59	6.60e-11
999	chr1	156382726	156383723	+	0.000	0.000	54.0	15.2	3.54	1.11e-14
1084-2	chr1	156385142	156386224	+	0.000	0.000	58.0	25.6	2.26	2.80e-08
970	chr1	156445447	156446415	+	0.000	0.000	66.5	27.7	2.40	4.53e-10
1374	chr1	156583754	156585126	+	0.000	0.000	83.5	33.0	2.53	2.05e-13
1917	chr1	156607790	156609705	+	0.000	0.000	87.5	46.6	1.88	8.16e-08
686	chr1	156657186	156657870	+	0.000	0.000	44.5	16.4	2.71	1.34e-08
1326-2	chr1	156659330	156660654	+	0.000	0.000	87.5	24.5	3.56	1.22e-22
1355-3	chr1	156677471	156678824	+	0.000	0.000	68.0	25.7	2.64	3.52e-12
1556	chr1	156688571	156690125	+	0.000	0.000	97.0	46.6	2.08	7.80e-11
1719	chr1	156725420	156727137	+	0.000	0.000	94.5	48.3	1.96	3.96e-09
1242	chr1	156838339	156839579	+	0.000	0.000	60.0	28.9	2.08	2.77e-07
1561-2	chr1	156889362	156890921	+	0.000	0.000	85.0	36.7	2.32	6.65e-12
863	chr1	156910018	156910879	+	0.000	0.000	41.5	16.1	2.58	1.51e-07
1389	chr1	157089342	157090729	+	0.000	0.000	81.0	37.3	2.17	4.07e-10
2100	chr1	157170086	157172184	+	0.000	0.000	62.0	25.8	2.40	1.18e-09
1335-2	chr1	157369476	157370809	+	0.000	0.000	92.0	44.2	2.08	2.39e-10
2028	chr1	157489365	157491391	+	0.000	0.000	93.5	42.6	2.19	1.71e-11
1142-2	chr1	157495631	157496771	+	0.000	0.000	87.5	45.6	1.92	3.37e-08
1037-4	chr1	157579749	157580784	+	0.000	0.000	46.0	26.1	1.77	2.60e-04
957-2	chr1	157877679	157878634	+	0.000	0.000	44.5	25.3	1.76	4.70e-04
923-2	chr1	157948268	157949189	+	0.000	0.000	61.0	22.2	2.75	8.83e-12
1111-3	chr1	157963416	157964525	+	0.000	0.000	69.5	26.2	2.66	2.69e-12
1409	chr1	157969092	157970499	+	0.000	0.000	84.0	40.3	2.08	1.30e-09
1254	chr1	157991374	157992626	+	0.000	0.000	75.0	30.7	2.44	1.09e-11
1176-3	chr1	158035572	158036746	+	0.000	0.000	63.0	32.7	1.93	1.60e-06
696-4	chr1	158095644	158096338	+	0.000	0.000	37.0	13.9	2.65	2.22e-07
798	chr1	158121508	158122304	+	0.000	0.000	29.5	11.4	2.60	8.39e-06
845	chr1	158124673	158125516	+	0.000	0.000	73.0	35.8	2.04	3.27e-08
952-3	chr1	158506025	158506975	+	0.000	0.000	47.0	13.1	3.59	3.38e-13
1650	chr1	158997965	158999613	+	0.000	0.000	105.0	55.9	1.88	3.09e-09
1110	chr1	159071541	159072649	+	0.000	0.000	60.0	31.5	1.91	3.92e-06
1267-2	chr1	159132020	159133285	+	0.000	0.000	79.0	39.5	2.00	2.00e-08
1058	chr1	159197747	159198803	+	0.000	0.000	58.5	30.0	1.95	3.59e-06
1513	chr1	159210855	159212366	+	0.000	0.000	78.0	29.3	2.66	6.91e-14
1633-2	chr1	159213292	159214923	+	0.000	0.000	81.5	33.4	2.44	2.44e-12
1090-2	chr1	159779923	159781011	+	0.000	0.000	59.0	26.6	2.22	4.21e-08
1903	chr1	159797874	159799775	+	0.000	0.000	99.0	37.2	2.66	3.61e-17
1260	chr1	159891152	159892410	+	0.000	0.000	124.5	53.5	2.33	1.44e-16
1500-2	chr1	159935931	159937429	+	0.000	0.000	66.5	21.3	3.12	7.14e-15
1869	chr1	160045447	160047314	+	0.000	0.000	41.5	16.5	2.51	2.94e-07
950	chr1	160108556	160109504	+	0.000	0.000	43.0	16.0	2.69	1.75e-08
1309-2	chr1	160192466	160193773	+	0.000	0.000	79.0	28.8	2.75	9.93e-15
874	chr1	160219409	160220281	+	0.000	0.000	31.5	11.1	2.83	7.60e-07
1170-2	chr1	160290853	160292021	+	0.000	0.000	56.0	32.9	1.70	1.50e-04
1121-2	chr1	160675254	160676373	+	0.000	0.000	81.5	26.5	3.08	1.49e-17
857-3	chr1	160681221	160682076	+	0.000	0.000	37.5	11.5	3.27	1.70e-09
994-3	chr1	160747815	160748807	+	0.000	0.000	60.0	16.9	3.56	3.30e-16
1079	chr1	160767773	160768850	+	0.000	0.000	76.5	15.2	5.02	1.32e-28
1167-2	chr1	160830306	160831471	+	0.000	0.000	32.5	15.2	2.13	1.20e-04
1575-2	chr1	160834544	160836117	+	0.000	0.000	68.5	28.1	2.44	1.40e-10
1036-3	chr1	160951146	160952180	+	0.000	0.000	66.5	26.8	2.48	1.29e-10
1130-4	chr1	160996736	160997864	+	0.000	0.000	47.5	19.6	2.43	1.04e-07
757-2	chr1	161041303	161042058	+	0.000	0.000	57.5	14.2	4.06	9.58e-18
767-2	chr1	161139646	161140411	+	0.000	0.000	53.5	26.7	2.00	4.70e-06
1105	chr1	161209329	161210432	+	0.000	0.000	57.0	19.5	2.93	3.99e-12
771-3	chr1	161225334	161226103	+	0.000	0.000	37.0	14.5	2.55	5.40e-07
1156-2	chr1	161227031	161228185	+	0.000	0.000	108.5	40.8	2.66	1.94e-18
1105-2	chr1	161381786	161382889	+	0.000	0.000	48.0	25.2	1.91	3.41e-05
1436-3	chr1	161486401	161487835	+	0.000	0.000	59.5	28.8	2.07	5.20e-07
2082	chr1	161740684	161742764	+	0.000	0.000	51.5	29.4	1.75	1.91e-04
1252-4	chr1	161792280	161793530	+	0.000	0.000	84.0	36.8	2.28	1.79e-11
947-3	chr1	161864296	161865241	+	0.000	0.000	55.5	25.2	2.20	1.91e-07
1185	chr1	162799942	162801125	+	0.000	0.000	70.0	27.4	2.56	7.00e-12
2197	chr1	162846933	162849128	+	0.000	0.000	91.5	50.8	1.80	2.46e-07
1530	chr1	162853513	162855041	+	0.000	0.000	79.0	46.8	1.69	1.13e-05
1713	chr1	163070855	163072566	+	0.000	0.000	51.0	24.4	2.09	1.81e-06
1728	chr1	163409277	163411003	+	0.000	0.000	66.0	30.9	2.13	2.88e-08
1010	chr1	165927744	165928752	+	0.000	0.000	54.5	29.8	1.83	4.45e-05
1558-2	chr1	167533362	167534918	+	0.000	0.000	47.0	28.5	1.65	9.49e-04
1438-2	chr1	202134826	202136262	+	0.000	0.000	64.0	41.8	1.53	8.71e-04
1814-2	chr1	204763408	204765220	+	0.000	0.000	42.0	23.2	1.81	2.95e-04
1976	chr1	205528317	205530291	+	0.000	0.000	83.5	47.5	1.76	1.93e-06
1246-4	chr1	206933002	206934246	+	0.000	0.000	63.5	33.3	1.91	2.94e-06
995	chr1	211654795	211655788	+	0.000	0.000	114.0	65.0	1.75	2.45e-08
